cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country
284,David,Taylor,1880-10-26,FALSE,Not Available,FALSE,Centre,Ireland v England,Lansdowne Road,1903-02-14,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland
285,James,Wallace,1876-10-30,FALSE,"Roscrea, Ireland",FALSE,Forward,Scotland v Ireland,Inverleith,1903-02-28,10,10,0,12,4,0,0,0,0,4,6,0,0.4,Ireland
286,George,Bradshaw,1882-01-03,FALSE,"Belfast, UK",FALSE,Wing,Wales v Ireland,Cardiff,1903-03-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
287,James,Parke,1881-07-26,FALSE,"Clones, Co Monaghan, Ireland",FALSE,Centre,Wales v Ireland,Cardiff,1903-03-14,20,20,0,36,2,6,5,0,1,6,14,0,0.3,Ireland
288,Fred,Kennedy,1879-01-02,FALSE,"Dublin, Ireland",FALSE,Halfback,England v Ireland,Blackheath,1904-02-13,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
289,Campbell,Robb,1882-02-25,FALSE,"Galway, Ireland",FALSE,Wing,England v Ireland,Blackheath,1904-02-13,5,5,0,3,1,0,0,0,0,1,4,0,0.2,Ireland
290,Thomas,Robinson,1880-11-17,FALSE,Not Available,FALSE,Fly-half,England v Ireland,Blackheath,1904-02-13,10,10,0,3,1,0,0,0,0,3,7,0,0.3,Ireland
291,Joseph,Wallace,1878-08-03,FALSE,"Dromakeenan, Roscrea, Ireland",FALSE,Forward,South Africa v Great Britain,Johannesburg,1903-08-26,5,5,0,0,0,0,0,0,0,0,3,2,0,Ireland
292,Ernest,Caddell,1881-11-18,FALSE,"Dundalk, Louth, Ireland",FALSE,Scrum-half,Ireland v Scotland,Lansdowne Road,1904-02-27,13,13,0,6,2,0,0,0,0,6,7,0,0.46153846153846156,Ireland
293,John,Moffatt,1882-03-02,FALSE,"Milltown, Dublin, Ireland",FALSE,Wing,Ireland v Scotland,Lansdowne Road,1904-02-27,4,4,0,12,4,0,0,0,0,2,2,0,0.5,Ireland
294,Reg,Edwards,1882-01-12,FALSE,"Belfast, UK",FALSE,Forward,Ireland v Wales,Belfast,1904-03-12,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Ireland
295,Hercules,Knox,1880-08-02,FALSE,"Gortnor Abbey, Mayo, Ireland",FALSE,Forward,Ireland v Wales,Belfast,1904-03-12,10,10,0,0,0,0,0,0,0,6,4,0,0.6,Ireland
296,Maurice,Landers,1878-04-15,FALSE,"Cork, Ireland",FALSE,Fullback,Ireland v Wales,Belfast,1904-03-12,5,5,0,0,0,0,0,0,0,3,2,0,0.6,Ireland
297,Henry,Millar,1878-10-30,FALSE,"Blackrock, Dublin, Ireland",FALSE,Forward,Ireland v Wales,Belfast,1904-03-12,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Ireland
298,Harry,Thrift,1882-12-24,FALSE,"Dublin, Ireland",FALSE,Wing,Ireland v Wales,Belfast,1904-03-12,18,18,0,15,5,0,0,0,0,8,10,0,0.4444444444444444,Ireland
299,Basil,MacLear,1881-04-07,FALSE,"Portsmouth, UK",FALSE,Centre,Ireland v England,Cork,1905-02-11,11,11,0,18,4,3,0,0,0,5,6,0,0.45454545454545453,Ireland
300,Hugh,Wilson,1879-04-11,FALSE,"Rashee, Co Antrim, Ireland",FALSE,Forward,Ireland v England,Cork,1905-02-11,18,18,0,0,0,0,0,0,0,6,12,0,0.3333333333333333,Ireland
301,Harold,Sugars,1882-10-05,FALSE,"Dungannon, Ireland",FALSE,Forward,Ireland v New Zealand,Lansdowne Road,1905-11-25,3,3,0,6,2,0,0,0,0,0,3,0,0,Ireland
302,Francis,Casement,1881-10-29,FALSE,Not Available,FALSE,Centre,England v Ireland,Leicester,1906-02-10,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Ireland
303,Geoffrey,Henebrey,1880-02-16,FALSE,"Birkenhead, UK",FALSE,Fullback,England v Ireland,Leicester,1906-02-10,6,6,0,0,0,0,0,0,0,3,3,0,0.5,Ireland
304,William,Purdon,1881-11-28,FALSE,"Belfast, UK",FALSE,Scrum-half,England v Ireland,Leicester,1906-02-10,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,Ireland
305,Michael,White,1882-02-02,FALSE,Not Available,FALSE,Forward,England v Ireland,Leicester,1906-02-10,6,6,0,0,0,0,0,0,0,3,3,0,0.5,Ireland
306,Bertie,Gotto,1881-01-20,FALSE,"Belfast, UK",FALSE,Centre,Ireland v South Africa,Belfast,1906-11-24,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
307,George,McIldowie,1886-11-03,FALSE,"Strandtown, Belfast, Northern Ireland",FALSE,Forward,Ireland v South Africa,Belfast,1906-11-24,4,4,0,3,1,0,0,0,0,0,3,1,0,Ireland
308,William,Cogan,1882-01-01,TRUE,"Cork, Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1907-02-09,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
309,Robert,Forbes,1880-12-11,FALSE,"Brentwood, Essex, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1907-02-09,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland
310,Thomas,Greeves,1886-07-01,FALSE,Not Available,FALSE,Centre,Ireland v England,Lansdowne Road,1907-02-09,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Ireland
311,James,Sweeney,1884-05-29,FALSE,"Dunloe, Co Donegal, Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1907-02-09,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
312,Charles,Thompson,1885-05-19,FALSE,"Belfast, UK",FALSE,Wing,Ireland v England,Lansdowne Road,1907-02-09,13,13,0,15,5,0,0,0,0,4,8,1,0.3076923076923077,Ireland
313,Frederick,Harvey,1888-09-01,FALSE,"Athboy, Co Meath, Ireland",FALSE,Fullback,Wales v Ireland,Cardiff,1907-03-09,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
314,Billy,Hinton,1882-10-27,FALSE,"Rathgar, Co Dublin, Ireland",FALSE,Fullback,Wales v Ireland,Cardiff,1907-03-09,16,16,0,4,0,2,0,0,0,6,9,1,0.375,Ireland
315,Charles,Adams,1883-12-08,FALSE,"Co Dublin, Ireland",FALSE,Forward,England v Ireland,Richmond,1908-02-08,16,16,0,3,1,0,0,0,0,10,6,0,0.625,Ireland
316,Herbert,Aston,1885-05-15,FALSE,"Rathcoole, Dublin, Ireland",FALSE,Halfback,England v Ireland,Richmond,1908-02-08,2,2,0,3,1,0,0,0,0,0,2,0,0,Ireland
317,Gerald,Beckett,1886-06-23,FALSE,"Dublin, Ireland",FALSE,Centre,England v Ireland,Richmond,1908-02-08,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Ireland
318,Thomas,Harpur,1887-10-30,FALSE,"Mountmellick, Ireland",FALSE,Forward,England v Ireland,Richmond,1908-02-08,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
319,Edward,Morphy,1886-01-28,FALSE,"Dublin, Ireland",FALSE,Forward,England v Ireland,Richmond,1908-02-08,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
320,Frank,Smartt,1885-12-24,FALSE,Not Available,FALSE,Scrum-half,England v Ireland,Richmond,1908-02-08,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
321,Tom,Smyth,1884-12-12,FALSE,"Dirraw, Antrim, Northern Ireland",FALSE,Forward,England v Ireland,Richmond,1908-02-08,16,16,0,6,2,0,0,0,0,5,10,1,0.3125,Ireland
322,Bethel,Solomons,1885-02-27,FALSE,"Dublin, Ireland",FALSE,Forward,England v Ireland,Richmond,1908-02-08,10,10,0,0,0,0,0,0,0,2,7,1,0.2,Ireland
323,Ernest,Deane,1887-05-04,FALSE,"Limerick, Ireland",FALSE,Wing,Ireland v England,Lansdowne Road,1909-02-13,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
324,Michael,Garry,1887-01-01,TRUE,"Shanahea, Kildysart, C, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1909-02-13,7,7,0,0,0,0,0,0,0,3,4,0,0.42857142857142855,Ireland
325,Godfrey,Pinion,1884-09-13,FALSE,"Belfast, UK",FALSE,Fly-half,Ireland v England,Lansdowne Road,1909-02-13,4,4,0,2,0,1,0,0,0,1,3,0,0.25,Ireland
326,Oliver,Piper,1884-01-13,FALSE,"Neath, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1909-02-13,9,9,0,0,0,0,0,0,0,2,6,1,0.2222222222222222,Ireland
327,John,Blackham,1888-10-18,FALSE,"Queen's, Ireland",FALSE,Hooker,Scotland v Ireland,Inverleith,1909-02-27,6,6,0,0,0,0,0,0,0,1,4,1,0.16666666666666666,Ireland
328,Thomas,Halpin,1888-01-01,TRUE,Not Available,FALSE,Forward,Scotland v Ireland,Inverleith,1909-02-27,13,13,0,0,0,0,0,0,0,6,6,1,0.46153846153846156,Ireland
329,Richard,Magrath,1878-03-21,FALSE,"Cork City, Ireland",FALSE,Wing,Scotland v Ireland,Inverleith,1909-02-27,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
330,Frederick,McCormac,1884-05-21,FALSE,"Dalkey, UK",FALSE,Scrum-half,Wales v Ireland,Swansea,1909-03-13,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
331,Jack,O'Connor,NA,NA,Not Available,FALSE,Scrum-half,Ireland v France,Lansdowne Road,1909-03-20,1,1,0,3,1,0,0,0,0,1,0,0,1,Ireland
332,Alexander,Foster,1890-06-22,FALSE,"Londonderry, Northern Ireland",FALSE,Centre,England v Ireland,Twickenham,1910-02-12,19,19,0,15,5,0,0,0,0,10,8,1,0.5263157894736842,Ireland
333,Dickie,Lloyd,1891-08-04,FALSE,"Tamnamore, Tyrone, Ireland",FALSE,Fly-half,England v Ireland,Twickenham,1910-02-12,19,19,0,75,2,16,3,7,0,8,10,1,0.42105263157894735,Ireland
334,Joseph,Quinn,1888-11-23,FALSE,"Dublin, Ireland",FALSE,Wing,England v Ireland,Twickenham,1910-02-12,15,15,0,27,9,0,0,0,0,8,6,1,0.5333333333333333,Ireland
335,Harry,Read,1888-11-08,FALSE,"Roscrea, Tipperary, Ireland",FALSE,Scrum-half,England v Ireland,Twickenham,1910-02-12,13,13,0,0,0,0,0,0,0,6,6,1,0.46153846153846156,Ireland
336,William,Riordan,1883-08-30,FALSE,Not Available,FALSE,Forward,England v Ireland,Twickenham,1910-02-12,1,1,0,0,0,0,0,0,0,0,0,1,0,Ireland
337,Alfred,Taylor,1889-07-06,FALSE,"Belfast, UK",FALSE,Centre,England v Ireland,Twickenham,1910-02-12,4,4,0,3,1,0,0,0,0,1,2,1,0.25,Ireland
338,Herbert,Moore,1890-06-08,FALSE,"Downpatrick, Northern Ireland",FALSE,Forward,Ireland v Scotland,Belfast,1910-02-26,8,8,0,0,0,0,0,0,0,4,4,0,0.5,Ireland
339,Robert,Lyle,1884-06-22,FALSE,Not Available,FALSE,Centre,Ireland v Wales,Lansdowne Road,1910-03-12,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
340,Arthur,McClinton,1886-08-16,FALSE,"Belfast, UK",FALSE,Fly-half,Ireland v Wales,Lansdowne Road,1910-03-12,2,2,0,2,0,1,0,0,0,1,1,0,0.5,Ireland
341,Cyril,O'Callaghan,1889-09-09,FALSE,"Carlow, Ireland",FALSE,Wing,Ireland v Wales,Lansdowne Road,1910-03-12,7,7,0,6,2,0,0,0,0,5,2,0,0.7142857142857143,Ireland
342,William,Smyth,1886-12-07,FALSE,"Dirraw, Antrim, Ireland",FALSE,Forward,Ireland v Wales,Lansdowne Road,1910-03-12,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
343,William,Beatty,1888-10-23,FALSE,"Hollywood, Down, Ireland",FALSE,Prop,France v Ireland,Parc des Princes,1910-03-28,3,3,0,0,0,0,0,0,0,3,0,0,1,Ireland
344,William,Tyrrell,1885-11-20,FALSE,"Belfast, UK",FALSE,Forward,France v Ireland,Parc des Princes,1910-03-28,9,9,0,9,3,0,0,0,0,4,5,0,0.4444444444444444,Ireland
345,Samuel,Campbell,1889-06-29,FALSE,Not Available,FALSE,Forward,Ireland v England,Lansdowne Road,1911-02-11,12,12,0,0,0,0,0,0,0,7,5,0,0.5833333333333334,Ireland
346,Michael,Heffernan,1885-04-03,FALSE,Not Available,FALSE,Forward,Ireland v England,Lansdowne Road,1911-02-11,4,4,0,3,1,0,0,0,0,3,1,0,0.75,Ireland
347,Alexander,Jackson,1890-08-25,FALSE,"Dublin, Ireland",FALSE,Centre,Ireland v England,Lansdowne Road,1911-02-11,10,10,0,9,3,0,0,0,0,6,4,0,0.6,Ireland
348,James,Smyth,1891-03-31,FALSE,"Dirraw, Antrim, Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1911-02-11,3,3,0,0,0,0,0,0,0,3,0,0,1,Ireland
349,Richard,Graham,1889-07-22,FALSE,Not Available,FALSE,Fullback,Ireland v France,Cork,1911-03-25,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland
350,William,Edwards,1887-10-16,FALSE,"Strandtown, Belfast, Northern Ireland",FALSE,Forward,France v Ireland,Parc des Princes,1912-01-01,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
351,Robert,Hemphill,1888-08-26,FALSE,Not Available,FALSE,Forward,France v Ireland,Parc des Princes,1912-01-01,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Ireland
352,George,McConnell,1889-08-01,FALSE,"Famad, Donegal, Ireland",FALSE,Forward,France v Ireland,Parc des Princes,1912-01-01,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Ireland
353,Charles,MacIvor,1891-02-12,FALSE,"British An, UK",FALSE,Wing,France v Ireland,Parc des Princes,1912-01-01,7,7,0,3,1,0,0,0,0,4,3,0,0.5714285714285714,Ireland
354,d'Arcy,Patterson,1889-10-23,FALSE,"Belfast, UK",FALSE,Forward,France v Ireland,Parc des Princes,1912-01-01,8,8,0,3,1,0,0,0,0,4,4,0,0.5,Ireland
355,Myley,Abraham,1887-05-09,FALSE,"Dublin, Ireland",FALSE,Centre,England v Ireland,Twickenham,1912-02-10,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Ireland
356,George,Killeen,1884-06-15,FALSE,"Kilrush, Co Clare, Ireland",FALSE,Forward,England v Ireland,Twickenham,1912-02-10,10,10,0,0,0,0,0,0,0,4,6,0,0.4,Ireland
357,George,Brown,1888-03-27,FALSE,"Kilmacow, Kilkenny, Ireland",FALSE,Prop,Ireland v Scotland,Lansdowne Road,1912-02-24,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,Ireland
358,Robin,Wright,NA,NA,"Dalkey, UK",FALSE,Fullback,Ireland v Scotland,Lansdowne Road,1912-02-24,1,1,0,0,0,0,0,0,0,1,0,0,1,Ireland
359,Robert,Burgess,1890-12-25,FALSE,"Eniskillen, Fermanag, Ireland",FALSE,Forward,Ireland v South Africa,Lansdowne Road,1912-11-30,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
360,John,Clune,1893-01-21,FALSE,"Limerick, Ireland",FALSE,Lock,Ireland v South Africa,Lansdowne Road,1912-11-30,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,Ireland
361,George,Holmes,NA,NA,"Rathmines, Ireland",FALSE,Centre,Ireland v South Africa,Lansdowne Road,1912-11-30,3,3,0,0,0,0,0,0,0,0,3,0,0,Ireland
362,John,Minch,1890-07-29,FALSE,"Athy, Co Kildare, Ireland",FALSE,Centre,Ireland v South Africa,Lansdowne Road,1912-11-30,5,5,0,0,0,0,0,0,0,1,4,0,0.2,Ireland
363,Geoffrey,Schute,1890-10-05,FALSE,"Dublin North, Ireland",FALSE,Forward,Ireland v South Africa,Lansdowne Road,1912-11-30,3,3,0,3,1,0,0,0,0,0,3,0,0,Ireland
364,Charles,Stuart,1886-04-02,FALSE,Not Available,FALSE,Fullback,Ireland v South Africa,Lansdowne Road,1912-11-30,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
365,Snipe,Watson,NA,NA,"Kinsale, Co Cork, Ireland",FALSE,Wing,Ireland v South Africa,Lansdowne Road,1912-11-30,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
366,James,Finlay,1887-10-11,FALSE,"Banbridge, Co Down, Northern Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1913-02-08,6,6,0,0,0,0,0,0,0,0,6,0,0,Ireland
367,Ernest,Jeffares,NA,NA,"Dublin, Ireland",FALSE,Forward,Ireland v England,Lansdowne Road,1913-02-08,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
368,Patrick,Stokes,1890-04-03,FALSE,"Fethard, Tipperary, Ireland",FALSE,Flanker,Ireland v England,Lansdowne Road,1913-02-08,12,12,0,12,4,0,0,0,0,3,9,0,0.25,Ireland
369,Gordon,Young,1887-06-21,FALSE,"Carngaline, Cork, Ireland",FALSE,Fullback,Ireland v England,Lansdowne Road,1913-02-08,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
370,Frank,Bennett,1893-04-29,FALSE,"Clonakilty, Ireland",FALSE,Wing,Scotland v Ireland,Inverleith,1913-02-22,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
371,J.W.,McConnell,NA,NA,Not Available,FALSE,Fullback,Scotland v Ireland,Inverleith,1913-02-22,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
372,Patrick,O'Connell,1892-03-27,FALSE,"Co Tipperary, Ireland",FALSE,Forward,Wales v Ireland,Swansea,1913-03-08,6,6,0,0,0,0,0,0,0,3,3,0,0.5,Ireland
373,Stanhope,Polden,1885-03-24,FALSE,"Dublin, Ireland",FALSE,Scrum-half,Wales v Ireland,Swansea,1913-03-08,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Ireland
374,Albert,Stewart,1889-02-19,FALSE,"Belfast, UK",FALSE,Centre,Wales v Ireland,Swansea,1913-03-08,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,Ireland
375,Andrew,Todd,1892-07-06,FALSE,"Cork, Ireland",FALSE,Fullback,Wales v Ireland,Swansea,1913-03-08,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Ireland
376,George,Wood,1891-09-06,FALSE,"Ballina, Co Mayo, Ireland",FALSE,Wing,Wales v Ireland,Swansea,1913-03-08,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Ireland
377,William,Collopy,1894-05-05,FALSE,"Dublin, Ireland",FALSE,Prop,France v Ireland,Parc des Princes,1914-01-01,19,19,0,0,0,0,0,0,0,7,12,0,0.3684210526315789,Ireland
378,John,Dowse,1891-11-16,FALSE,"Glenageary, Co Dublin, Ireland",FALSE,Forward,France v Ireland,Parc des Princes,1914-01-01,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Ireland
379,Jack,Parr,1889-08-21,FALSE,Not Available,FALSE,Flanker,France v Ireland,Parc des Princes,1914-01-01,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Ireland
380,Vincent,McNamara,1891-04-11,FALSE,"Blackrock, Co Cork, Ireland",FALSE,Scrum-half,England v Ireland,Twickenham,1914-02-14,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Ireland
381,Frank,Montgomery,1892-06-10,FALSE,"Belfast, UK",FALSE,Fullback,England v Ireland,Twickenham,1914-02-14,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
382,James,Taylor,1891-08-22,FALSE,"Claudy, Londonderry, Ireland",FALSE,Forward,England v Ireland,Twickenham,1914-02-14,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
383,Henry,Jack,1891-06-14,FALSE,"Cork, Ireland",FALSE,Fly-half,Ireland v Scotland,Lansdowne Road,1914-02-28,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
384,Jasper,Brett,1895-08-08,FALSE,"Kingstown, Ireland",FALSE,Wing,Ireland v Wales,Belfast,1914-03-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
385,Charles,Bryant,NA,NA,"Penarth, UK",FALSE,Wing,Ireland v England,Lansdowne Road,1920-02-14,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
386,Nick,Butler,NA,NA,"Limerick, Ireland",FALSE,Prop,Ireland v England,Lansdowne Road,1920-02-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
387,Henry,Coulter,1898-12-03,FALSE,"Glastry, Co Down, Ireland",FALSE,Hooker,Ireland v England,Lansdowne Road,1920-02-14,3,3,0,0,0,0,0,0,0,0,3,0,0,Ireland
388,William,Crawford,1891-11-17,FALSE,"Belfast, UK",FALSE,Fullback,Ireland v England,Lansdowne Road,1920-02-14,30,30,0,18,0,6,2,0,0,12,17,1,0.4,Ireland
389,Robert,Crichton,1897-08-18,FALSE,Not Available,FALSE,Lock,Ireland v England,Lansdowne Road,1920-02-14,15,15,0,0,0,0,0,0,0,3,11,1,0.2,Ireland
390,William,Cullen,1894-12-07,FALSE,"Balghupar, India",FALSE,Centre,Ireland v England,Lansdowne Road,1920-02-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
391,James,Dickson,1897-03-12,FALSE,"Enniskillen, Ireland",FALSE,Wing,Ireland v England,Lansdowne Road,1920-02-14,3,3,0,3,1,0,0,0,0,0,3,0,0,Ireland
392,George,Doherty,1893-07-17,FALSE,"Wandsworth, UK",FALSE,Lock,Ireland v England,Lansdowne Road,1920-02-14,7,7,0,0,0,0,0,0,0,1,6,0,0.14285714285714285,Ireland
393,Arthur,Horan,1886-10-13,FALSE,"Hackney, London, UK",FALSE,Scrum-half,Ireland v England,Lansdowne Road,1920-02-14,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
394,William,Roche,1895-03-28,FALSE,"Limerick, Ireland",FALSE,No. 8,Ireland v England,Lansdowne Road,1920-02-14,3,3,0,0,0,0,0,0,0,0,3,0,0,Ireland
395,Thomas,Wallace,1892-04-25,FALSE,"Kirkshill, Ballymayo, Ireland",FALSE,Centre,Ireland v England,Lansdowne Road,1920-02-14,3,3,0,0,0,0,0,0,0,0,3,0,0,Ireland
396,Andy,Courtney,1899-05-19,FALSE,"Nenagh, Ireland",FALSE,Prop,Scotland v Ireland,Inverleith,1920-02-28,7,7,0,0,0,0,0,0,0,1,6,0,0.14285714285714285,Ireland
397,William,Duggan,1898-06-14,FALSE,"Skahabeg, Cork, Ireland",FALSE,Centre,Scotland v Ireland,Inverleith,1920-02-28,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
398,Basil,McFarland,1898-02-18,FALSE,"Londonderry, Northern Ireland",FALSE,Wing,Scotland v Ireland,Inverleith,1920-02-28,4,4,0,4,0,0,0,1,0,0,4,0,0,Ireland
399,James,O'Neill,1895-08-21,FALSE,"Belfast, UK",FALSE,Scrum-half,Scotland v Ireland,Inverleith,1920-02-28,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
400,Alfred,Price,1892-04-25,FALSE,"Glenbeigh, Co Kerry, Ireland",FALSE,Prop,Scotland v Ireland,Inverleith,1920-02-28,2,2,0,3,1,0,0,0,0,0,2,0,0,Ireland
401,Patrick,Roddy,1901-01-01,TRUE,Not Available,FALSE,Centre,Scotland v Ireland,Inverleith,1920-02-28,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
402,Michael,Bradley,1897-10-16,FALSE,"Cork, Ireland",FALSE,Prop,Wales v Ireland,Cardiff,1920-03-13,19,19,0,0,0,0,0,0,0,9,10,0,0.47368421052631576,Ireland
403,Bill,Cunningham,1900-03-27,FALSE,Not Available,FALSE,Fly-half,Wales v Ireland,Cardiff,1920-03-13,9,9,0,6,2,0,0,0,0,2,6,1,0.2222222222222222,Ireland
404,Norman,Potterton,1897-04-03,FALSE,"Dublin, Ireland",FALSE,No. 8,Wales v Ireland,Cardiff,1920-03-13,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
405,Decco,Browne,1895-01-01,TRUE,"Newmarket, Cork, Ireland",FALSE,Hooker,Ireland v France,Lansdowne Road,1920-04-03,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
406,John,Smyth,1897-01-27,FALSE,"Holywood, Co Down, Ireland",FALSE,Flanker,Ireland v France,Lansdowne Road,1920-04-03,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
407,George,Stephenson,1901-12-22,FALSE,"Dromore, Down, Northern Ireland",FALSE,Centre,Ireland v France,Lansdowne Road,1920-04-03,42,42,0,89,14,13,7,0,0,20,20,2,0.47619047619047616,Ireland
408,John,Bermingham,1899-10-19,FALSE,"Rhode, Offaly, Ireland",FALSE,Prop,England v Ireland,Twickenham,1921-02-12,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Ireland
409,Henry,Cormack,1892-05-13,FALSE,"Dublin, Ireland",FALSE,Wing,England v Ireland,Twickenham,1921-02-12,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
410,Denis,Cussen,1901-07-19,FALSE,"Newcastle W, Limerick, Ireland",FALSE,Wing,England v Ireland,Twickenham,1921-02-12,15,15,0,15,5,0,0,0,0,6,9,0,0.4,Ireland
411,Charles,Hallaran,1897-06-10,FALSE,Ceylon,FALSE,Lock,England v Ireland,Twickenham,1921-02-12,15,15,0,0,0,0,0,0,0,6,9,0,0.4,Ireland
412,Thomas,McClelland,1900-08-10,FALSE,Not Available,FALSE,Flanker,England v Ireland,Twickenham,1921-02-12,16,16,0,6,2,0,0,0,0,5,11,0,0.3125,Ireland
413,Thomas,Mayne,1893-11-14,FALSE,"Belfast, UK",FALSE,Scrum-half,England v Ireland,Twickenham,1921-02-12,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Ireland
414,Noel,Purcell,1891-11-14,FALSE,"Dublin, Ireland",FALSE,No. 8,England v Ireland,Twickenham,1921-02-12,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Ireland
415,John,Thompson,1898-07-15,FALSE,United States,FALSE,Flanker,Ireland v Wales,Belfast,1921-03-12,8,8,0,0,0,0,0,0,0,2,6,0,0.25,Ireland
416,Cecil,Davidson,NA,NA,Not Available,FALSE,Wing,France v Ireland,Colombes,1921-04-09,1,1,0,0,0,0,0,0,0,0,1,0,0,Ireland
417,Thomas,Wallis,1898-10-02,FALSE,"Rathdown, Dublin, Ireland",FALSE,Wing,France v Ireland,Colombes,1921-04-09,5,5,0,14,1,4,1,0,0,1,4,0,0.2,Ireland
418,Samuel,McVicker,1890-12-12,FALSE,"Mosside, Co Antrim, Northern Ireland",FALSE,Lock,Ireland v England,Lansdowne Road,1922-02-11,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Ireland
419,Reuben,Owens,1898-03-19,FALSE,"Dublin, Ireland",FALSE,Flanker,Ireland v England,Lansdowne Road,1922-02-11,2,2,0,0,0,0,0,0,0,0,2,0,0,Ireland
420,Donal,Sullivan,1898-08-28,FALSE,"Mallow, Co Cork, Ireland",FALSE,Centre,Ireland v England,Lansdowne Road,1922-02-11,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Ireland
421,Jim,Wheeler,1898-12-27,FALSE,"Belfast, UK",FALSE,Fly-half,Ireland v England,Lansdowne Road,1922-02-11,5,5,0,0,0,0,0,0,0,1,4,0,0.2,Ireland
