cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country
293,Francois,Lombard,1906-02-10,FALSE,"Narbonne, France",FALSE,"Scrum-half, Flanker",Germany v France,Hanover,1934-03-25,2,2,0,0,0,0,0,0,0,2,0,0,1,France
294,Jean,Blond,1909-04-11,FALSE,"Le Treport, France",FALSE,Flanker,France v Germany,Parc des Princes,1935-03-24,6,6,0,6,2,0,0,0,0,5,1,0,0.8333333333333334,France
295,Paul,Boyer,1908-05-19,FALSE,"Arthes, France",FALSE,Scrum-half,France v Germany,Parc des Princes,1935-03-24,1,1,0,0,0,0,0,0,0,1,0,0,1,France
296,Maurice,Celhay,1911-05-17,FALSE,"Saint-Palais, France",FALSE,"Wing, Centre",France v Germany,Parc des Princes,1935-03-24,6,6,0,24,8,0,0,0,0,4,2,0,0.6666666666666666,France
297,Jacques,Dorot,1906-11-04,FALSE,"Pergamino, France",FALSE,Lock,France v Germany,Parc des Princes,1935-03-24,1,1,0,0,0,0,0,0,0,1,0,0,1,France
298,Francois,Raynal,1904-02-16,FALSE,"Saint-Nazaire, France",FALSE,Flanker,France v Germany,Parc des Princes,1935-03-24,5,5,0,5,1,1,0,0,0,5,0,0,1,France
299,Armand,Vigneau,1914-07-02,FALSE,"Bayonne, France",FALSE,Wing,France v Germany,Parc des Princes,1935-03-24,1,1,0,3,1,0,0,0,0,1,0,0,1,France
300,Francis,Daguerre,1908-10-31,FALSE,"Saint-Pierre-et-Miqu, France",FALSE,Prop,Germany v France,Berlin,1936-05-17,1,1,0,3,1,0,0,0,0,1,0,0,1,France
301,Pierre,Geschwind,1911-03-31,FALSE,"Wattrelos, France",FALSE,Wing,Germany v France,Berlin,1936-05-17,2,2,0,6,2,0,0,0,0,2,0,0,1,France
302,Andre,Goyard,1910-06-27,FALSE,"Saint-Jean-sur-Veyle, France",FALSE,"Prop, Lock",Germany v France,Berlin,1936-05-17,7,7,0,3,1,0,0,0,0,6,1,0,0.8571428571428571,France
303,Etienne,Ithurra,1905-05-17,FALSE,"Bayonne, France",FALSE,Lock,Germany v France,Berlin,1936-05-17,3,3,0,0,0,0,0,0,0,3,0,0,1,France
304,Georges,Libaros,1912-02-29,FALSE,"Gers, France",FALSE,Fly-half,Germany v France,Berlin,1936-05-17,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France
305,Andre,Rochon,1906-03-29,FALSE,"Chastreix, France",FALSE,"Hooker, Flanker",Germany v France,Berlin,1936-05-17,1,1,0,0,0,0,0,0,0,1,0,0,1,France
306,Pierre,Thiers,1914-04-16,FALSE,"Thiers, France",FALSE,"Scrum-half, Flanker",Germany v France,Berlin,1936-05-17,9,9,0,17,0,7,1,0,0,6,3,0,0.6666666666666666,France
307,Felix,Bergese,1914-01-11,FALSE,"Le Boucau, France",FALSE,Centre,Germany v France,Hanover,1936-11-01,6,6,0,12,4,0,0,0,0,5,1,0,0.8333333333333334,France
308,Jean,Clave,1915-03-02,FALSE,"Montgaillard, France",FALSE,Hooker,Germany v France,Hanover,1936-11-01,3,3,0,0,0,0,0,0,0,3,0,0,1,France
309,Edmond,Elissalde,1908-01-30,FALSE,"Biarritz, France",FALSE,"Centre, Fly-half",Germany v France,Hanover,1936-11-01,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France
310,Pierre,Milliand,1913-03-27,FALSE,"Alberville, France",FALSE,Wing,Germany v France,Hanover,1936-11-01,3,3,0,9,3,0,0,0,0,3,0,0,1,France
311,Frantz,Sahuc,1910-11-13,FALSE,"Marsoulas, France",FALSE,Fullback,Germany v France,Hanover,1936-11-01,1,1,0,0,0,0,0,0,0,1,0,0,1,France
312,David,Aguilar,1905-11-25,FALSE,"Pau, France",FALSE,Lock,France v Germany,Parc des Princes,1937-04-18,1,1,0,0,0,0,0,0,0,1,0,0,1,France
313,Pierre,Daulouede,1909-07-27,FALSE,"Labenne, France",FALSE,Prop,France v Germany,Parc des Princes,1937-04-18,4,4,0,0,0,0,0,0,0,2,2,0,0.5,France
314,Gilbert,Lavail,1917-07-12,FALSE,"Perpignan, France",FALSE,Fly-half,France v Germany,Parc des Princes,1937-04-18,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France
315,Henri,Masse,1908-11-07,FALSE,"Loriol, France",FALSE,Fullback,France v Germany,Parc des Princes,1937-04-18,1,1,0,0,0,0,0,0,0,1,0,0,1,France
316,Michel,Bonnus,1915-03-23,FALSE,"Toulon, France",FALSE,Fullback,France v Italy,Parc des Princes,1937-10-17,5,5,0,4,0,0,0,1,0,3,2,0,0.6,France
317,Antonin,Delque,1911-07-07,FALSE,"Castelbiague, France",FALSE,Lock,France v Italy,Parc des Princes,1937-10-17,4,4,0,6,2,0,0,0,0,3,1,0,0.75,France
318,Marcel,Deygas,1908-08-28,FALSE,"Ardoix, France",FALSE,Centre,France v Italy,Parc des Princes,1937-10-17,1,1,0,0,0,0,0,0,0,1,0,0,1,France
319,Emile,Fabre,1916-04-09,FALSE,"Toulouse, France",FALSE,Lock,France v Italy,Parc des Princes,1937-10-17,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,France
320,Robert,Cals,1913-03-19,FALSE,"Pezens, France",FALSE,Wing,Germany v France,Frankfurt,1938-03-27,1,1,0,0,0,0,0,0,0,0,1,0,0,France
321,Jean,Chassagne,1914-05-07,FALSE,"Aveze, France",FALSE,Fly-half,Germany v France,Frankfurt,1938-03-27,1,1,0,0,0,0,0,0,0,0,1,0,0,France
322,Henri,Clarac,1912-10-13,FALSE,"Saint-Girons, France",FALSE,Flanker,Germany v France,Frankfurt,1938-03-27,1,1,0,0,0,0,0,0,0,0,1,0,0,France
323,Jean-Baptiste,Lefort,1908-02-22,FALSE,"Biarritz, France",FALSE,No. 8,Germany v France,Frankfurt,1938-03-27,1,1,0,0,0,0,0,0,0,0,1,0,0,France
324,Rene,Arotca,1914-02-28,FALSE,"Bayonne, France",FALSE,Flanker,Romania v France,Bucharest,1938-05-15,1,1,0,0,0,0,0,0,0,1,0,0,1,France
325,Robert,Caunegre,1913-01-30,FALSE,"Bordeaux, France",FALSE,Wing,Romania v France,Bucharest,1938-05-15,2,2,0,6,2,0,0,0,0,2,0,0,1,France
326,Emile,Doussau,1909-03-07,FALSE,"Charmant, France",FALSE,Prop,Romania v France,Bucharest,1938-05-15,1,1,0,0,0,0,0,0,0,1,0,0,1,France
327,Raymond le,Goff,1913-07-04,FALSE,"Paris, France",FALSE,Wing,Romania v France,Bucharest,1938-05-15,2,2,0,3,1,0,0,0,0,2,0,0,1,France
328,Rene,Lombarteix,1913-02-22,FALSE,"Clermont-Ferrand, France",FALSE,"Prop, Lock",Romania v France,Bucharest,1938-05-15,2,2,0,0,0,0,0,0,0,2,0,0,1,France
329,Andre,Rapin,1911-04-18,FALSE,"Bordeaux, France",FALSE,Centre,Romania v France,Bucharest,1938-05-15,1,1,0,0,0,0,0,0,0,1,0,0,1,France
330,Guy,Vassal,1914-11-12,FALSE,"Carcassonne, France",FALSE,"Fly-half, Scrum-half",Romania v France,Bucharest,1938-05-15,2,2,0,0,0,0,0,0,0,2,0,0,1,France
331,Jacques,Palat,1915-05-25,FALSE,"Saint-Cyprien, France",FALSE,Flanker,France v Germany,Bucharest,1938-05-22,1,1,0,0,0,0,0,0,0,1,0,0,1,France
332,Pierre,Charton,1913-12-13,FALSE,"Saint-Maur-des-Fosse, France",FALSE,No. 8,France v British Army,Parc des Princes,1940-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,France
333,Joseph,Dutrey,1914-09-17,FALSE,"Puan, France",FALSE,Lock,France v British Army,Parc des Princes,1940-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,France
334,Lucien,Ferrand,1909-01-04,FALSE,"Le Creusot, France",FALSE,Flanker,France v British Army,Parc des Princes,1940-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,France
335,Francois,Meret,1914-05-08,FALSE,"Pontacq, France",FALSE,Prop,France v British Army,Parc des Princes,1940-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,France
336,Roger,Paul,1911-06-15,FALSE,"Sauxillanges, France",FALSE,Hooker,France v British Army,Parc des Princes,1940-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,France
337,Henri,Peyralade,1917-12-30,FALSE,"Borderes-sur-l'Echez, France",FALSE,Scrum-half,France v British Army,Parc des Princes,1940-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,France
338,Robert,Tourte,1914-07-31,FALSE,"Saint-Girons, France",FALSE,Wing,France v British Army,Parc des Princes,1940-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,France
339,Marcel,Tucoo-Chala,1916-05-19,FALSE,"Pau, France",FALSE,Lock,France v British Army,Parc des Princes,1940-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,France
340,Georges,Baladie,1917-05-20,FALSE,"Ville-d'Avray, France",FALSE,"Wing, Centre",France v British Army,Parc des Princes,1945-01-01,6,6,0,9,3,0,0,0,0,3,3,0,0.5,France
341,Yves,Bergougnan,1924-05-08,FALSE,"Toulouse, France",FALSE,Scrum-half,France v British Army,Parc des Princes,1945-01-01,17,17,0,12,0,0,0,3,0,10,7,0,0.5882352941176471,France
342,Jean,Dauger,1919-11-12,FALSE,"Cambo-les-Bains, France",FALSE,Centre,France v British Army,Parc des Princes,1945-01-01,3,3,0,6,2,0,0,0,0,2,1,0,0.6666666666666666,France
343,Robert,Geneste,1921-03-12,FALSE,"Angouleme, France",FALSE,Wing,France v British Army,Parc des Princes,1945-01-01,2,2,0,0,0,0,0,0,0,2,0,0,1,France
344,Auguste,Jarasse,1915-02-12,FALSE,"Ussel, France",FALSE,Hooker,France v British Army,Parc des Princes,1945-01-01,1,1,0,0,0,0,0,0,0,1,0,0,1,France
345,Louis,Junquas,1920-09-11,FALSE,"Saint-Vincent-de-Tyr, France",FALSE,Centre,France v British Army,Parc des Princes,1945-01-01,13,13,0,0,0,0,0,0,0,7,6,0,0.5384615384615384,France
346,Jean,Massare,1922-08-29,FALSE,"Fontenay-sous-Bois, France",FALSE,"Prop, Lock",France v British Army,Parc des Princes,1945-01-01,6,6,0,3,1,0,0,0,0,4,2,0,0.6666666666666666,France
347,Roger,Minjat,1920-08-03,FALSE,"Venissieux, France",FALSE,Fullback,France v British Army,Parc des Princes,1945-01-01,1,1,0,0,0,0,0,0,0,1,0,0,1,France
348,Alban,Moga,1923-05-01,FALSE,"Bordeaux, France",FALSE,Lock,France v British Army,Parc des Princes,1945-01-01,22,22,0,0,0,0,0,0,0,13,9,0,0.5909090909090909,France
349,Jean,Prat,1923-08-01,FALSE,"Lourdes, France",FALSE,Flanker,France v British Army,Parc des Princes,1945-01-01,51,51,0,144,9,27,15,6,0,30,20,1,0.5882352941176471,France
350,Jean,Prin-Clary,1912-07-15,FALSE,"Marseille, France",FALSE,"Prop, Lock",France v British Army,Parc des Princes,1945-01-01,10,10,0,3,1,0,0,0,0,6,4,0,0.6,France
351,Andre,Sahuc,1914-08-04,FALSE,"Castelnau-Montratier, France",FALSE,No. 8,France v British Army,Parc des Princes,1945-01-01,2,2,0,3,1,0,0,0,0,1,1,0,0.5,France
352,Robert,Soro,1922-11-28,FALSE,"Odos, France",FALSE,Lock,France v British Army,Parc des Princes,1945-01-01,21,21,0,6,2,0,0,0,0,12,9,0,0.5714285714285714,France
353,Andre,Alvarez,1923-05-26,FALSE,"Bayonne, France",FALSE,"Fullback, Fly-half",British Empire Forces v France,Richmond,1945-04-28,20,20,0,25,1,6,1,2,0,13,7,0,0.65,France
354,Jacques,Chaban-Delmas,1915-03-07,FALSE,"Paris, France",FALSE,Wing,British Empire Forces v France,Richmond,1945-04-28,1,1,0,0,0,0,0,0,0,0,1,0,0,France
355,Gaston,Combes,1920-02-29,FALSE,"Toulouse, France",FALSE,Scrum-half,British Empire Forces v France,Richmond,1945-04-28,1,1,0,0,0,0,0,0,0,0,1,0,0,France
356,Lucien,Rouffia,1924-01-06,FALSE,"Narbonne, France",FALSE,Fullback,British Empire Forces v France,Richmond,1945-04-28,4,4,0,0,0,0,0,0,0,1,3,0,0.25,France
357,Jean,Vilagra,1918-06-21,FALSE,"Saint-Etienne, France",FALSE,Hooker,British Empire Forces v France,Richmond,1945-04-28,1,1,0,0,0,0,0,0,0,0,1,0,0,France
358,Guy,Basquet,1921-07-13,FALSE,"Layrac, France",FALSE,Back-row,Wales XV v France,Swansea,1945-12-22,33,33,0,24,8,0,0,0,0,17,15,1,0.5151515151515151,France
359,Henri,Dutrain,1922-07-03,FALSE,"Toulouse, France",FALSE,"Wing, Centre",Wales XV v France,Swansea,1945-12-22,8,8,0,0,0,0,0,0,0,5,3,0,0.625,France
360,Jean,Matheu-Cambas,1920-06-23,FALSE,"Gelos, France",FALSE,Flanker,Wales XV v France,Swansea,1945-12-22,24,24,0,3,1,0,0,0,0,14,10,0,0.5833333333333334,France
361,Elie,Pebeyre,1923-01-27,FALSE,"Seilhac, France",FALSE,Wing,Wales XV v France,Swansea,1945-12-22,8,8,0,3,1,0,0,0,0,4,4,0,0.5,France
362,Maurice,Terreau,1923-01-30,FALSE,"Bourg-en-Bresse, France",FALSE,"Centre, Fly-half",Wales XV v France,Swansea,1945-12-22,17,17,0,15,5,0,0,0,0,11,6,0,0.6470588235294118,France
363,Marcel,Volot,1917-06-27,FALSE,"Gonfreville l'Orcher, France",FALSE,Hooker,Wales XV v France,Swansea,1945-12-22,5,5,0,0,0,0,0,0,0,3,2,0,0.6,France
364,Albert,Kaempf,1921-03-30,FALSE,"Itxassou, France",FALSE,Wing,France v British Empire Services,Parc des Princes,1946-01-01,1,1,0,0,0,0,0,0,0,1,0,0,1,France
365,Eugene,Buzy,1917-02-13,FALSE,"Benejacq, France",FALSE,"Prop, Lock",France v Kiwis,Colombes,1946-03-10,17,17,0,0,0,0,0,0,0,10,7,0,0.5882352941176471,France
366,Michel,Sorondo,1919-07-16,FALSE,"Hendaye, France",FALSE,"Fullback, Centre",France v Kiwis,Colombes,1946-03-10,6,6,0,3,1,0,0,0,0,2,4,0,0.3333333333333333,France
367,Jean,Lassegue,1924-02-15,FALSE,"Rieumes, France",FALSE,Wing,France v Wales XV,Colombes,1946-04-22,9,9,0,15,5,0,0,0,0,7,2,0,0.7777777777777778,France
368,Marcel,Jol,1923-03-16,FALSE,"Biarritz, France",FALSE,Hooker,France v Scotland,Colombes,1947-01-01,10,10,0,0,0,0,0,0,0,6,4,0,0.6,France
369,Lucien,Caron,1916-12-13,FALSE,"Lyon, France",FALSE,Prop,England v France,Twickenham,1947-04-19,10,10,0,3,1,0,0,0,0,6,4,0,0.6,France
370,Gerard,Dufau,1924-08-27,FALSE,"Dax, France",FALSE,Scrum-half,France v Ireland,Colombes,1948-01-01,38,38,0,6,2,0,0,0,0,21,17,0,0.5526315789473685,France
371,Pierre,Jeanjean,1924-02-03,FALSE,"Port Vendres, France",FALSE,Wing,France v Ireland,Colombes,1948-01-01,1,1,0,0,0,0,0,0,0,0,1,0,0,France
372,Lucien,Martin,1920-09-28,FALSE,"Pau, France",FALSE,Hooker,France v Ireland,Colombes,1948-01-01,6,6,0,0,0,0,0,0,0,3,3,0,0.5,France
373,Michel,Pomathios,1924-03-18,FALSE,"Bourg-en-Bresse, France",FALSE,Wing,France v Ireland,Colombes,1948-01-01,24,24,0,18,6,0,0,0,0,12,11,1,0.5,France
374,Leon,Bordenave,1920-05-11,FALSE,"Odos, France",FALSE,"Centre, Fly-half",France v Australia,Colombes,1948-01-11,5,5,0,0,0,0,0,0,0,3,2,0,0.6,France
375,Pierre,Dizabo,1929-10-04,FALSE,"Saint-Vincent-de-Tyr, France",FALSE,"Centre, Fly-half",France v Australia,Colombes,1948-01-11,13,13,0,6,1,0,0,1,0,8,4,1,0.6153846153846154,France
376,Roger,Lacaussade,1922-01-30,FALSE,"Captieux, France",FALSE,Wing,France v Australia,Colombes,1948-01-11,2,2,0,3,1,0,0,0,0,1,1,0,0.5,France
377,Pierre,Aristouy,1920-10-18,FALSE,"Arette, France",FALSE,"Prop, Lock",Scotland v France,Murrayfield,1948-01-24,6,6,0,0,0,0,0,0,0,2,3,1,0.3333333333333333,France
378,Maurice,Siman,1924-07-12,FALSE,"Clermont-Ferrand, France",FALSE,Wing,France v England,Colombes,1948-03-29,6,6,0,0,0,0,0,0,0,2,3,1,0.3333333333333333,France
379,Noel,Baudry,1914-04-01,FALSE,"Saint-Exupery-les-Ro, France",FALSE,Fullback,France v Scotland,Colombes,1949-01-15,5,5,0,0,0,0,0,0,0,4,1,0,0.8,France
380,Jean,Pilon,1925-10-14,FALSE,"Bayonne, France",FALSE,Fly-half,England v France,Twickenham,1949-02-26,2,2,0,3,1,0,0,0,0,1,1,0,0.5,France
381,Francis,Desclaux,1926-02-09,FALSE,"Collioure, France",FALSE,Centre,Argentina v France,Buenos Aires,1949-08-28,3,3,0,5,0,1,0,1,0,3,0,0,1,France
382,Felix,Lacrampe,1924-12-12,FALSE,"Lannemezan, France",FALSE,No. 8,Argentina v France,Buenos Aires,1949-09-04,1,1,0,0,0,0,0,0,0,1,0,0,1,France
383,Roger,Arcalis,1927-06-01,FALSE,"Tarbes, France",FALSE,Fullback,Scotland v France,Murrayfield,1950-01-14,5,5,0,0,0,0,0,0,0,2,2,1,0.4,France
384,Rene,Bienes,1923-08-02,FALSE,"Toulouse, France",FALSE,"Prop, Flanker",Scotland v France,Murrayfield,1950-01-14,29,29,0,12,4,0,0,0,0,16,12,1,0.5517241379310345,France
385,Firmin,Bonnus,1924-08-25,FALSE,"Toulon, France",FALSE,Lock,Scotland v France,Murrayfield,1950-01-14,4,4,0,0,0,0,0,0,0,1,2,1,0.25,France
386,Roger,Ferrien,1924-11-09,FALSE,"Riscle, France",FALSE,Prop,Scotland v France,Murrayfield,1950-01-14,4,4,0,0,0,0,0,0,0,1,2,1,0.25,France
387,Pierre,Lauga,1922-01-17,FALSE,"Lucq-de-Bearn, France",FALSE,"Centre, Fly-half",Scotland v France,Murrayfield,1950-01-14,4,4,0,3,0,0,0,1,0,1,2,1,0.25,France
388,Pierre,Lavergne,1922-03-18,FALSE,"Ciboure, France",FALSE,Prop,Scotland v France,Murrayfield,1950-01-14,1,1,0,0,0,0,0,0,0,0,1,0,0,France
389,Jacques,Merquey,1929-09-26,FALSE,"Souillac, France",FALSE,Centre,Scotland v France,Murrayfield,1950-01-14,4,4,0,3,1,0,0,0,0,1,2,1,0.25,France
390,Daniel,Herice,1921-09-07,FALSE,"Saint-Emiliosen, France",FALSE,Flanker,France v Ireland,Colombes,1950-01-28,1,1,0,0,0,0,0,0,0,0,0,1,0,France
391,Paul,Lasaosa,1927-07-13,FALSE,"Dax, France",FALSE,"Centre, Scrum-half, Halfback",France v Ireland,Colombes,1950-01-28,6,6,0,0,0,0,0,0,0,3,2,1,0.5,France
392,Pierre,Pascalin,1926-09-21,FALSE,"Saint-Gein, France",FALSE,Hooker,France v Ireland,Colombes,1950-01-28,7,7,0,0,0,0,0,0,0,4,2,1,0.5714285714285714,France
393,Georges,Brun,1922-12-23,FALSE,"Aix-les-Bains, France",FALSE,"Fullback, Wing, Centre",France v England,Colombes,1950-02-25,14,14,0,0,0,0,0,0,0,7,7,0,0.5,France
394,Fernand,Cazenave,1924-11-26,FALSE,"Orthez, France",FALSE,Wing,France v England,Colombes,1950-02-25,6,6,0,3,1,0,0,0,0,5,1,0,0.8333333333333334,France
395,Franck,Fournet,1922-11-26,FALSE,"Clermont-Ferrand, France",FALSE,Fly-half,Wales v France,Cardiff,1950-03-25,1,1,0,0,0,0,0,0,0,0,1,0,0,France
396,Rene,Bernard,1925-05-11,FALSE,"Bergerac, France",FALSE,Prop,France v Scotland,Colombes,1951-01-13,4,4,0,0,0,0,0,0,0,3,1,0,0.75,France
397,Georges,Carabignac,1929-10-10,FALSE,"Boe, France",FALSE,Fly-half,France v Scotland,Colombes,1951-01-13,7,7,0,9,0,0,0,3,0,2,5,0,0.2857142857142857,France
398,Henri,Foures,1925-08-29,FALSE,"Issus, France",FALSE,Lock,France v Scotland,Colombes,1951-01-13,4,4,0,0,0,0,0,0,0,3,1,0,0.75,France
399,Lucien,Mias,1930-09-28,FALSE,"Saint-Germain-de-Cal, France",FALSE,Lock,France v Scotland,Colombes,1951-01-13,29,29,0,3,1,0,0,0,0,17,11,1,0.5862068965517241,France
400,Alain,Porthault,1929-07-15,FALSE,"Vervins, France",FALSE,Wing,France v Scotland,Colombes,1951-01-13,7,7,0,9,3,0,0,0,0,5,2,0,0.7142857142857143,France
401,Guy,Belletante,1927-03-13,FALSE,"Perigueux, France",FALSE,Centre,Ireland v France,Lansdowne Road,1951-01-27,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,France
402,Pierre,Bertrand,1927-10-27,FALSE,"Meximieux, France",FALSE,Prop,Ireland v France,Lansdowne Road,1951-01-27,8,8,0,13,0,2,3,0,0,4,4,0,0.5,France
403,Dacien,Olive,1924-07-12,FALSE,"Claira, France",FALSE,Wing,Ireland v France,Lansdowne Road,1951-01-27,2,2,0,3,1,0,0,0,0,0,2,0,0,France
404,Maurice,Prat,1928-11-17,FALSE,"Lourdes, France",FALSE,Fullback,Ireland v France,Lansdowne Road,1951-01-27,31,31,0,24,6,0,0,2,0,18,13,0,0.5806451612903226,France
405,Jean-Roger,Bourdeu,1927-01-06,FALSE,"Gan, France",FALSE,Flanker,Scotland v France,Murrayfield,1952-01-12,9,9,0,3,1,0,0,0,0,3,6,0,0.3333333333333333,France
406,Rene,Brejassou,1929-08-12,FALSE,"Aureilhan, France",FALSE,"Prop, Lock",Scotland v France,Murrayfield,1952-01-12,15,15,0,3,1,0,0,0,0,8,7,0,0.5333333333333333,France
407,Bernard,Chevallier,1925-12-07,FALSE,"Rougnat, France",FALSE,Lock,Scotland v France,Murrayfield,1952-01-12,26,26,0,0,0,0,0,0,0,15,11,0,0.5769230769230769,France
408,Roger,Furcade,1928-01-22,FALSE,"Saint-Nazaire, France",FALSE,Fly-half,Scotland v France,Murrayfield,1952-01-12,1,1,0,0,0,0,0,0,0,1,0,0,1,France
409,Paul,Labadie,1928-04-27,FALSE,"Bayonne, France",FALSE,Hooker,Scotland v France,Murrayfield,1952-01-12,21,21,0,0,0,0,0,0,0,13,8,0,0.6190476190476191,France
410,Robert,Labarthete,1924-10-05,FALSE,"Gan, France",FALSE,"Fullback, Scrum-half",Scotland v France,Murrayfield,1952-01-12,1,1,0,0,0,0,0,0,0,1,0,0,1,France
411,Roger,Martine,1930-01-03,FALSE,"Bellocq, France",FALSE,"Fullback, Centre, Fly-half",Scotland v France,Murrayfield,1952-01-12,25,25,0,6,1,0,0,1,0,20,3,2,0.8,France
412,Francois,Varenne,1926-07-26,FALSE,"Junay, France",FALSE,Lock,Scotland v France,Murrayfield,1952-01-12,1,1,0,0,0,0,0,0,0,1,0,0,1,France
413,Antoine,Labazuy,1929-02-09,FALSE,"Carcassonne, France",FALSE,Fly-half,France v Ireland,Colombes,1952-01-26,11,11,0,39,0,9,6,1,0,8,2,1,0.7272727272727273,France
414,Jean,Colombier,1928-09-23,FALSE,"Saint-Julien-en-Gene, France",FALSE,Wing,France v South Africa,Colombes,1952-02-16,3,3,0,0,0,0,0,0,0,0,3,0,0,France
415,Pierre,Guilleux,1924-12-15,FALSE,"Usseau, France",FALSE,Fullback,France v South Africa,Colombes,1952-02-16,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France
416,Jacques,Mauran,1929-05-01,FALSE,"Rignac, France",FALSE,Centre,France v South Africa,Colombes,1952-02-16,6,6,0,0,0,0,0,0,0,1,5,0,0.16666666666666666,France
417,Michel,Lecointre,1926-07-03,FALSE,"Troyes, France",FALSE,Fly-half,Italy v France,Milan,1952-05-17,1,1,0,0,0,0,0,0,0,1,0,0,1,France
418,Lucien,Roge,1932-10-19,FALSE,"Cessenon, France",FALSE,"Wing, Centre",Italy v France,Milan,1952-05-17,15,15,0,12,4,0,0,0,0,10,4,1,0.6666666666666666,France
419,Andre,Sanac,1929-08-04,FALSE,"Trouillas, France",FALSE,"Prop, Lock",Italy v France,Milan,1952-05-17,10,10,0,3,1,0,0,0,0,5,5,0,0.5,France
420,Jean-Claude,Rouan,1933-10-30,FALSE,"Quillan, France",FALSE,Fullback,France v Scotland,Colombes,1953-01-10,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France
421,Paul,Tignol,1933-05-26,FALSE,"Toulouse, France",FALSE,"Lock, No. 8",France v Scotland,Colombes,1953-01-10,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France
422,Julien,Arrieta,1924-09-11,FALSE,"Irun, France",FALSE,Hooker,England v France,Twickenham,1953-02-28,2,2,0,0,0,0,0,0,0,0,2,0,0,France
423,Robert,Carrere,1921-03-13,FALSE,"Saint-Sever, France",FALSE,Prop,England v France,Twickenham,1953-02-28,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France
424,Michel,Celaya,1930-07-04,FALSE,"Biarritz, France",FALSE,Back-row,England v France,Twickenham,1953-02-28,50,50,0,18,6,0,0,0,0,30,15,5,0.6,France
425,Andre,Haget,1931-04-26,FALSE,"Biarritz, France",FALSE,Fly-half,England v France,Twickenham,1953-02-28,14,14,0,3,1,0,0,0,0,10,4,0,0.7142857142857143,France
426,Laurent,Bidart,1930-01-11,FALSE,"Le Boucau, France",FALSE,Fly-half,France v Wales,Colombes,1953-03-28,1,1,0,0,0,0,0,0,0,0,1,0,0,France
427,Henri,Domec,1932-08-09,FALSE,"Lourdes, France",FALSE,Flanker,France v Wales,Colombes,1953-03-28,20,20,0,3,1,0,0,0,0,15,5,0,0.75,France
428,Joseph,Galy,1929-12-22,FALSE,"Bages, France",FALSE,Centre,France v Wales,Colombes,1953-03-28,1,1,0,0,0,0,0,0,0,0,1,0,0,France
429,Michel,Vannier,1931-07-21,FALSE,"Etain, France",FALSE,Fullback,France v Wales,Colombes,1953-03-28,43,43,0,180,1,45,21,8,0,28,12,3,0.6511627906976745,France
430,Jean,Darrieussecq,1924-03-06,FALSE,"Peyrehorade, France",FALSE,Scrum-half,France v Italy,Lyon,1953-04-26,1,1,0,0,0,0,0,0,0,1,0,0,1,France
431,Jean-Henri,Pargade,1928-09-21,FALSE,"Bayonne, France",FALSE,Centre,France v Italy,Lyon,1953-04-26,1,1,0,0,0,0,0,0,0,1,0,0,1,France
432,Robert,Baulon,1930-10-21,FALSE,"Le Boucau, France",FALSE,Back-row,Scotland v France,Murrayfield,1954-01-09,18,18,0,18,6,0,0,0,0,12,6,0,0.6666666666666666,France
433,Jacques,Bouquet,1933-06-03,FALSE,"Tullins, France",FALSE,"Centre, Fly-half",Scotland v France,Murrayfield,1954-01-09,34,34,0,21,3,3,0,2,0,20,10,4,0.5882352941176471,France
434,Andre,Boniface,1934-08-14,FALSE,"Monfort-en-Chalosse, France",FALSE,"Wing, Centre",France v Ireland,Colombes,1954-01-23,48,48,0,44,11,1,1,2,0,25,18,5,0.5208333333333334,France
435,Henri,Claverie,1925-01-21,FALSE,"Lourdes, France",FALSE,Fullback,France v New Zealand,Colombes,1954-02-27,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France
436,Amedee,Domenech,1933-05-03,FALSE,"Narbonne, France",FALSE,"Prop, No. 8",Wales v France,Cardiff,1954-03-27,52,52,0,24,8,0,0,0,0,32,16,4,0.6153846153846154,France
437,Pierre,Albaladejo,1933-12-14,FALSE,"Dax, France",FALSE,"Fullback, Fly-half",France v England,Colombes,1954-04-10,30,30,0,104,0,16,12,12,0,19,8,3,0.6333333333333333,France
