cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country
281,Paolo,Fedrigo,1950-01-27,FALSE,"San Dona di Piave, VE, Italy",FALSE,Prop,Portugal v Italy,Coimbra,1973-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy
282,Mario,Piovan,1953-01-29,FALSE,"Padova, PD, Italy",FALSE,Lock,Portugal v Italy,Coimbra,1973-02-25,10,8,2,0,0,0,0,0,0,1,9,0,0.1,Italy
283,Crescenzo,Vitelli,1948-05-01,FALSE,"Torre del Greco, NA, Italy",FALSE,Hooker,Portugal v Italy,Coimbra,1973-02-25,5,4,1,0,0,0,0,0,0,2,2,1,0.4,Italy
284,Anacleto,Altigieri,1949-07-27,FALSE,"Oriolo, VT, Italy",FALSE,Prop,Zimbabwe v Italy,Harare,1973-06-16,27,27,0,0,0,0,0,0,0,12,14,1,0.4444444444444444,Italy
285,Gerardo,Cinti,1953-02-22,FALSE,"Roma, RM, Italy",FALSE,Wing,Zimbabwe v Italy,Harare,1973-06-16,3,3,0,0,0,0,0,0,0,0,3,0,0,Italy
286,Gilberto,Luchini,1950-08-02,FALSE,"Roma, RM, Italy",FALSE,Centre,Zimbabwe v Italy,Harare,1973-06-16,2,2,0,0,0,0,0,0,0,0,2,0,0,Italy
287,Andrea,Selvaggio,1952-10-07,FALSE,"Genova, GE, Italy",FALSE,Wing,Zimbabwe v Italy,Harare,1973-06-16,6,6,0,0,0,0,0,0,0,1,5,0,0.16666666666666666,Italy
288,Antonio,Spagnoli,1953-06-12,FALSE,"Frascati, RM, Italy",FALSE,"
",Zimbabwe v Italy,Harare,1973-06-16,1,0,1,0,0,0,0,0,0,0,1,0,0,Italy
289,Antonio,Rocca,1950-05-14,FALSE,"Padova, PD, Italy",FALSE,No. 8,Leopards v Italy,Potchefstroom,1973-06-20,4,2,2,0,0,0,0,0,0,0,4,0,0,Italy
290,Arturo,Bergamasco,1951-03-15,FALSE,"Carrara Sto Stefano,, Italy",FALSE,Flanker,Border Bulldogs v Italy,East London,1973-06-23,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Italy
291,Renzo,Ganzerla,1951-01-19,FALSE,"Chioggia, VE, Italy",FALSE,Wing,Border Bulldogs v Italy,East London,1973-06-23,2,2,0,0,0,0,0,0,0,0,2,0,0,Italy
292,Luigi,Mattarolo,1952-10-26,FALSE,"Padova, PD, Italy",FALSE,Fullback,Border Bulldogs v Italy,East London,1973-06-23,7,7,0,31,1,0,9,0,0,1,5,1,0.14285714285714285,Italy
293,Fabio,Molinari,1950-03-17,FALSE,"Piacenza, PC, Italy",FALSE,Centre,North-Eastern Cape v Italy,Cradock,1973-06-27,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy
294,Marco,Pitorri,1950-01-27,FALSE,"Roma, RM, Italy",FALSE,"
",North-Eastern Cape v Italy,Cradock,1973-06-27,1,0,1,0,0,0,0,0,0,0,1,0,0,Italy
295,Carlo,Loranzi,1949-07-11,FALSE,"Piacenza, PC, Italy",FALSE,Flanker,Cell C Sharks ,NA,1973-06-30,5,1,4,0,0,0,0,0,0,1,4,0,0.2,Italy
296,Paolo,Gargiullo,1953-11-03,FALSE,"Roma, RM, Italy",FALSE,Scrum-half,Griffons v Italy,Welkom,1973-07-09,4,3,1,0,0,0,0,0,0,0,4,0,0,Italy
297,Franco,Baraldi,1953-02-22,FALSE,"Moglia, MN, Italy",FALSE,Flanker,Italy v Czechia,Rovigo,1973-11-04,15,14,1,0,0,0,0,0,0,6,8,1,0.4,Italy
298,Giancarlo,Checchinato,1946-06-16,FALSE,"Crespino, RO, Italy",FALSE,Lock,Italy v Czechia,Rovigo,1973-11-04,5,5,0,0,0,0,0,0,0,3,1,1,0.6,Italy
299,Ennio,Ponzi,1951-03-15,FALSE,"L'Aquila, AQ, Italy",FALSE,Fly-half,Italy v Czechia,Rovigo,1973-11-04,20,20,0,133,0,17,31,2,0,10,8,2,0.5,Italy
300,Nino,Rossi,1952-11-08,FALSE,"Arqua Polesine, RO, Italy",FALSE,Wing,Serbia and Montenegro v Italy,Zagreb,1973-11-11,16,15,1,12,3,0,0,0,0,10,6,0,0.625,Italy
301,Raffaello,Salvan,1950-10-24,FALSE,"Vescovana, RO, Italy",FALSE,Centre,Serbia and Montenegro v Italy,Zagreb,1973-11-11,2,2,0,7,1,0,0,1,0,2,0,0,1,Italy
302,Pietro,Vezzani,1949-05-29,FALSE,"Santo Stefano Magra,, Italy",FALSE,Centre,Serbia and Montenegro v Italy,Zagreb,1973-11-11,10,10,0,12,3,0,0,0,0,6,3,1,0.6,Italy
303,Bernano di,di Cola,1948-04-13,FALSE,"Acciano.AQ, Italy",FALSE,Centre,Italy v Australia XV,L,1973-11-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy
304,Antonio,Tassin,1951-11-29,FALSE,"Lendinara, RO, Italy",FALSE,Flanker,Italy v Australia XV,L,1973-11-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy
305,Mauro,Zingarelli,1950-04-19,FALSE,"Giulianova, TE, Italy",FALSE,Hooker,Italy v Australia XV,L,1973-11-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy
306,Giancarlo,Cucchiella,1953-02-18,FALSE,"L'Aquila, AQ, Italy",FALSE,Prop,Italy v Australia XV,L,1973-11-21,22,21,1,4,1,0,0,0,0,9,12,1,0.4090909090909091,Italy
307,Pasquale,Presutti,1950-01-22,FALSE,"Trasacco, AQ, Italy",FALSE,Prop,Middlesex v Italy,Sudbury,1974-03-15,8,8,0,0,0,0,0,0,0,2,5,1,0.25,Italy
308,Edoardo,Scalzotto,1952-04-04,FALSE,"Padova, PD, Italy",FALSE,Centre,Middlesex v Italy,Sudbury,1974-03-15,3,3,0,4,1,0,0,0,0,0,3,0,0,Italy
309,Evelino,Aio,1945-11-03,FALSE,"L'Aquila, AQ, Italy",FALSE,Scrum-half,Italy v West Germany,Rho,1974-05-05,1,1,0,4,1,0,0,0,0,1,0,0,1,Italy
310,Fiorenzo,Blessano,1952-12-05,FALSE,"Montebelluna, TV, Italy",FALSE,Centre,Italy v France XV,Rome,1975-02-15,21,21,0,16,4,0,0,0,0,10,9,2,0.47619047619047616,Italy
311,Fulvio ,di Carlo,1953-06-29,FALSE,"Roio, AQ, Italy",FALSE,Prop,Spain v Italy,Madrid,1975-04-06,13,11,2,4,1,0,0,0,0,7,5,1,0.5384615384615384,Italy
312,Paolo,Ferracin,1953-06-13,FALSE,"Lendinara, RO, Italy",FALSE,Hooker,Romania v Italy,Bucharest,1975-04-27,10,10,0,0,0,0,0,0,0,5,4,1,0.5,Italy
313,Pierluigi,Camiscioni,1953-05-30,FALSE,San Benedetto del Tr,FALSE,Lock,England Under-,NA,1975-09-13,7,6,1,0,0,0,0,0,0,3,4,0,0.42857142857142855,Italy
314,Antonio,Falancia,1951-07-23,FALSE,"L'Aquila, AQ, Italy",FALSE,Scrum-half,England Under-,NA,1975-09-13,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy
315,Gianni,Franceschini,1949-03-05,FALSE,"Venezia, VE, Italy",FALSE,Scrum-half,Netherlands v Italy,Apeldoorn,1975-11-23,11,11,0,4,1,0,0,0,0,4,6,1,0.36363636363636365,Italy
316,Fabrizio,Gaetaniello,1954-01-25,FALSE,"Livorno, LI, Italy",FALSE,Fullback,Netherlands v Italy,Apeldoorn,1975-11-23,39,37,2,23,5,0,1,0,0,19,16,4,0.48717948717948717,Italy
317,Eusebio,Passarotto,NA,NA,date unknown,FALSE,"
",Spain v Italy,Madrid,1975-12-20,1,0,1,0,0,0,0,0,0,1,0,0,1,Italy
318,Giorgio,Morelli,1954-04-18,FALSE,"L'Aquila, AQ, Italy",FALSE,Hooker,Italy v France XV,Milan,1976-02-07,26,25,1,12,3,0,0,0,0,12,13,1,0.46153846153846156,Italy
319,Paolo,Mariani,1950-04-09,FALSE,"Paterno di Avezzano,, Italy",FALSE,Flanker,Italy v Romania,Parma,1976-04-24,22,21,1,16,4,0,0,0,0,10,12,0,0.45454545454545453,Italy
320,Narcisio,Zanella,1952-10-21,FALSE,"Rovigo, RO, Italy",FALSE,Flanker,Italy v Japan,Padova,1976-10-21,8,7,1,0,0,0,0,0,0,5,3,0,0.625,Italy
321,Ercole,Manni,1955-02-23,FALSE,"Roma, RM, Italy",FALSE,Scrum-half,Italy v Japan,Padova,1976-10-21,5,4,1,8,2,0,0,0,0,3,2,0,0.6,Italy
322,Rino,Francescato,1957-12-01,FALSE,"Treviso, TV, Italy",FALSE,Centre,Italy v Spain,Rome,1976-11-27,38,38,0,12,3,0,0,0,0,19,18,1,0.5,Italy
323,Clauo,di Appiani,1957-01-14,FALSE,"Calvisano, BS, Italy",FALSE,Lock,Italy v Spain,Rome,1976-11-27,5,4,1,0,0,0,0,0,0,1,4,0,0.2,Italy
324,Serafino,Ghizzoni,1954-10-16,FALSE,"L'Aquila, AQ, Italy",FALSE,Wing,France XV v Italy,Grenoble,1977-02-06,60,59,1,77,17,0,0,3,0,27,30,3,0.45,Italy
325,Massimo,Mascioletti,1958-03-04,FALSE,"L'Aquila, AQ, Italy",FALSE,Wing,Morocco v Italy,Casablanca,1977-03-06,54,54,0,68,17,0,0,0,0,27,24,3,0.5,Italy
326,Sabatino,Pace,1956-06-22,FALSE,"L'Aquila, AQ, Italy",FALSE,Flanker,Morocco v Italy,Casablanca,1977-03-06,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Italy
327,Andrea,Rinaldo,1954-09-13,FALSE,"Venezia, VE, Italy",FALSE,Lock,Morocco v Italy,Casablanca,1977-03-06,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Italy
328,Alessandro,Zanella,1954-09-11,FALSE,"Rovigo, RO, Italy",FALSE,Fullback,Morocco v Italy,Casablanca,1977-03-06,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy
329,Carlo,Casagrande,1956-02-25,FALSE,"Treviso, TV, Italy",FALSE,"
",Romania v Italy,Bucharest,1977-05-01,1,0,1,0,0,0,0,0,0,0,1,0,0,Italy
330,Beppe,Artuso,1956-11-14,FALSE,"Reggio di Calabria, R, Italy",FALSE,Flanker,Poland v Italy,Warsaw,1977-10-23,31,30,1,4,1,0,0,0,NA,12,16,3,0.3870967741935484,Italy
331,Crescenzo,Bentivoglio,1957-07-06,FALSE,"Reggio di Calabria, R, Italy",FALSE,Fullback,Poland v Italy,Warsaw,1977-10-23,1,1,0,0,0,0,0,0,NA,0,1,0,0,Italy
332,Luciano,Borsetto,1954-11-18,FALSE,"Rovigo, RO, Italy",FALSE,Prop,Poland v Italy,Warsaw,1977-10-23,1,1,0,0,0,0,0,0,NA,0,1,0,0,Italy
333,Oscar,Collodo,1958-09-16,FALSE,"Berne, Switzerlan",FALSE,Fly-half,Poland v Italy,Warsaw,1977-10-23,15,15,0,47,2,3,6,5,NA,4,9,2,0.26666666666666666,Italy
334,Andrea,Lijoi,1958-06-20,FALSE,"Roma, RM, Italy",FALSE,Lock,Poland v Italy,Warsaw,1977-10-23,5,3,2,0,0,0,0,0,NA,2,2,1,0.4,Italy
335,Paolo,Pavesi,1954-04-27,FALSE,"Roccabianca, PR, Italy",FALSE,Hooker,Poland v Italy,Warsaw,1977-10-23,3,3,0,0,0,0,0,0,NA,1,2,0,0.3333333333333333,Italy
336,Lucio,Pelliccione,1954-01-10,FALSE,"L'Aquila, AQ, Italy",FALSE,Centre,Poland v Italy,Warsaw,1977-10-23,1,1,0,0,0,0,0,0,NA,0,1,0,0,Italy
337,Bruno,Francescato,1955-04-03,FALSE,"Sardara, CA, Italy",FALSE,Centre,Czechia v Italy,Prague,1977-10-29,7,6,1,0,0,0,0,0,NA,2,4,1,0.2857142857142857,Italy
338,Nick,Screnci,1957-06-25,FALSE,"Wilmington, NC, United States",FALSE,Prop,Czechia v Italy,Prague,1977-10-29,9,9,0,4,1,0,0,0,NA,3,4,2,0.3333333333333333,Italy
339,Loredano,Zuin,1956-01-19,FALSE,"Rovigo, RO, Italy",FALSE,Fly-half,Czechia v Italy,Prague,1977-10-29,7,7,0,38,0,7,7,1,NA,4,3,0,0.5714285714285714,Italy
340,Clauo,di Robazza,1955-08-25,FALSE,"Treviso, TV, Italy",FALSE,Hooker,Italy v Argentina,Rovigo,1978-10-24,33,33,0,4,1,0,0,0,NA,15,15,3,0.45454545454545453,Italy
341,Giafranco,Barbini,1953-02-22,FALSE,"Venezia, VE, Italy",FALSE,"
",Italy v Soviet Union,Rome,1978-11-18,1,0,1,0,0,0,0,0,NA,0,1,0,0,Italy
342,Bruno,Ancillotti,1952-04-24,FALSE,"Roma, RM, Italy",FALSE,Scrum-half,Italy v Spain,Treviso,1978-12-17,4,4,0,0,0,0,0,0,NA,2,2,0,0.5,Italy
343,Stefano,Bettarello,1958-04-20,FALSE,"Rovigo, RO, Italy",FALSE,Fly-half,Italy v Poland,L,1979-04-14,55,54,1,483,7,46,104,17,NA,26,25,4,0.4727272727272727,Italy
344,Luciano,Catotti,1957-04-23,FALSE,"Catania, CT, Italy",FALSE,No. 8,Italy v Poland,L,1979-04-14,2,2,0,0,0,0,0,0,NA,1,0,1,0.5,Italy
345,Donato,Daldoss,1957-02-04,FALSE,"Borno, BS, Italy",FALSE,Lock,Italy v Poland,L,1979-04-14,5,5,0,0,0,0,0,0,NA,3,1,1,0.6,Italy
346,Giorgio,Fanton,1955-09-10,FALSE,"Treviso, TV, Italy",FALSE,Centre,Italy v Poland,L,1979-04-14,1,0,1,0,0,0,0,0,NA,1,0,0,1,Italy
347,Luca,Bonaiti,1959-12-14,FALSE,"Padova, PD, Italy",FALSE,Wing,Romania v Italy,Bucharest,1979-04-22,2,2,0,0,0,0,0,0,NA,1,1,0,0.5,Italy
348,Giancarlo,Pivetta,1957-06-18,FALSE,"Musile di Piave, VE, Italy",FALSE,"Prop, Hooker",Romania v Italy,Bucharest,1979-04-22,53,46,7,20,5,0,0,0,NA,30,20,3,0.5660377358490566,Italy
349,Concetto,Angelozzi,1960-01-26,FALSE,"Catania, CT, Italy",FALSE,Scrum-half,Italy v England Under-,NA,1979-05-16,3,3,0,0,0,0,0,0,NA,1,1,1,0.3333333333333333,Italy
350,Franco,Bargelli,1954-10-04,FALSE,"Frascati, RM, Italy",FALSE,Flanker,Italy v England Under-,NA,1979-05-16,14,14,0,8,2,0,0,0,NA,6,7,1,0.42857142857142855,Italy
351,Louis,Basei,1954-03-03,FALSE,"Nerac, France",FALSE,Lock,Italy v England Under-,NA,1979-05-16,15,14,1,4,1,0,0,0,NA,5,9,1,0.3333333333333333,Italy
352,Gianluca,Limone,1960-07-02,FALSE,"Roma, RM, Italy",FALSE,Centre,Italy v England Under-,NA,1979-05-16,10,8,2,8,2,0,0,0,NA,5,3,2,0.5,Italy
353,Fulvio,Lorigiola,1959-01-06,FALSE,"Padova, PD, Italy",FALSE,Scrum-half,Italy v Spain,Makarska,1979-09-18,34,33,1,8,2,0,0,0,NA,14,18,2,0.4117647058823529,Italy
354,Andrea,Angrisani,1958-12-22,FALSE,"Roma, RM, Italy",FALSE,No. 8,Italy v Morocco,Makarska,1979-09-20,7,7,0,4,1,0,0,0,NA,4,3,0,0.5714285714285714,Italy
355,Fabio,Trentin,1958-10-05,FALSE,"Padova, PD, Italy",FALSE,Fly-half,Italy v Morocco,Makarska,1979-09-20,5,3,2,17,0,1,5,0,NA,2,3,0,0.4,Italy
356,Massimo,Trippitelli,1960-10-27,FALSE,"L'Aquila, AQ, Italy",FALSE,Lock,Poland v Italy,Sochacewz,1979-09-30,9,9,0,0,0,0,0,0,NA,6,3,0,0.6666666666666666,Italy
357,Clauo,di Torresan,1960-05-22,FALSE,"San Dona di Piave, VE, Italy",FALSE,Fullback,France XV v Italy,Clermont-Ferrand,1980-02-17,21,17,4,21,0,3,3,2,NA,9,11,1,0.42857142857142855,Italy
358,Stefano,Annibal,1961-04-01,FALSE,"Treviso, TV, Italy",FALSE,Lock,Fiji v Italy,Suva,1980-06-14,23,23,0,0,0,0,0,0,NA,13,9,1,0.5652173913043478,Italy
359,Fabrizio,Sintich,1961-02-09,FALSE,Nairobi,FALSE,Flanker,Fiji v Italy,Suva,1980-06-14,6,4,2,0,0,0,0,0,NA,2,4,0,0.3333333333333333,Italy
360,Clauo,di Tinari,1960-04-01,FALSE,"Roma, RM, Italy",FALSE,No. 8,Junior All Blacks v Italy,Auckland,1980-07-05,19,18,1,4,1,0,0,0,NA,10,8,1,0.5263157894736842,Italy
361,Renato de,Bernardo,1960-02-05,FALSE,"Domegge di Cadre, BL, Italy",FALSE,Prop,Italy v Soviet Union,Rovigo,1980-11-02,24,24,0,8,2,0,0,0,NA,10,13,1,0.4166666666666667,Italy
362,Mario,Pavin,1958-07-18,FALSE,"Treviso, TV, Italy",FALSE,Flanker,Italy v Soviet Union,Rovigo,1980-11-02,8,7,1,0,0,0,0,0,NA,2,5,1,0.25,Italy
363,Fabio,Gaetaniello,1958-08-23,FALSE,"Livorno, LI, Italy",FALSE,Centre,Spain v Italy,Madrid,1980-12-21,30,28,2,20,5,0,0,0,NA,15,14,1,0.5,Italy
364,Alberto,Osti,1956-11-10,FALSE,"Rovigo, RO, Italy",FALSE,Wing,Italy v France XV,Rovigo,1981-03-08,14,14,0,4,1,0,0,0,NA,5,8,1,0.35714285714285715,Italy
365,Gianni,Zanon,1960-03-03,FALSE,"Treviso, TV, Italy",FALSE,Flanker,Italy v France XV,Rovigo,1981-03-08,45,43,2,36,9,0,0,0,NA,22,21,2,0.4888888888888889,Italy
366,Mauro,Gardin,1961-03-27,FALSE,"Padova, PD, Italy",FALSE,Lock,Soviet Union v Italy,Moscow,1981-10-25,25,25,0,4,1,0,0,0,NA,12,11,2,0.48,Italy
367,Clauo,di Jannone,1957-05-30,FALSE,"Treviso, TV, Italy",FALSE,Flanker,Soviet Union v Italy,Moscow,1981-10-25,3,3,0,0,0,0,0,0,NA,1,1,1,0.3333333333333333,Italy
368,Guido,Rossi,1959-04-28,FALSE,"Treviso, TV, Italy",FALSE,Prop,Soviet Union v Italy,Moscow,1981-10-25,45,43,2,0,0,0,0,0,NA,17,25,3,0.37777777777777777,Italy
369,Alessandro,Ghini,1961-05-04,FALSE,"Parma, PR, Italy",FALSE,Scrum-half,Soviet Union v Italy,Moscow,1981-10-25,26,24,2,0,0,0,0,0,NA,12,12,2,0.46153846153846156,Italy
370,Andrea,Azzali,1958-09-16,FALSE,"Parma, PR, Italy",FALSE,Wing,Italy v West Germany,Rovigo,1981-11-29,16,15,1,20,5,0,0,0,NA,9,6,1,0.5625,Italy
371,Marzio,Innocenti,1958-09-04,FALSE,"Livorno, LI, Italy",FALSE,Flanker,Italy v West Germany,Rovigo,1981-11-29,42,41,1,8,2,0,0,0,NA,19,21,2,0.4523809523809524,Italy
372,Giancarlo,Morelli,1959-01-03,FALSE,"L'Aquila, AQ, Italy",FALSE,Centre,Italy v West Germany,Rovigo,1981-11-29,6,5,1,0,0,0,0,0,NA,4,2,0,0.6666666666666666,Italy
373,Clauo,di Colusso,1960-05-17,FALSE,"Treviso, TV, Italy",FALSE,Centre,France XV v Italy,Carcassonne,1982-02-21,1,1,0,0,0,0,0,0,NA,0,1,0,0,Italy
374,Mario,Nicolosi,1957-06-18,FALSE,"Aci Sant'Antonio, CT, Italy",FALSE,Lock,Italy v Romania,Rovigo,1982-04-11,1,1,0,0,0,0,0,0,NA,1,0,0,1,Italy
375,Alessandro,Fusco,1962-02-16,FALSE,"Napoli, NA, Italy",FALSE,Scrum-half,Italy v England Under-,NA,1982-05-22,5,3,2,0,0,0,0,0,NA,4,1,0,0.8,Italy
376,Stefano,Romagnoli,1955-02-05,FALSE,"Bologna, BO, Italy",FALSE,Prop,Morocco v Italy,Casablanca,1982-12-19,15,13,2,0,0,0,0,0,NA,11,4,0,0.7333333333333333,Italy
377,Antonio,Colella,1961-09-04,FALSE,"Roma, RM, Italy",FALSE,Lock,Romania v Italy,Buzau,1983-04-10,41,41,0,8,2,0,0,0,NA,19,21,1,0.4634146341463415,Italy
378,Luigi de,Joanni,1961-07-05,FALSE,"Benevento, BN, Italy",FALSE,Centre,Canada v Italy,Burnaby Lake,1983-06-25,21,18,3,0,0,0,0,0,NA,9,12,0,0.42857142857142855,Italy
379,Edgardo,Venturi,1962-07-27,FALSE,"Pieve di Centro, BO, Italy",FALSE,Wing,Canada v Italy,Toronto,1983-07-01,28,26,2,46,11,0,0,0,NA,15,13,0,0.5357142857142857,Italy
380,Luca,Pelliccione,1961-05-08,FALSE,Orthez,FALSE,Flanker,Italy v Spain,Casablanca,1983-09-07,3,2,1,0,0,0,0,0,NA,2,1,0,0.6666666666666666,Italy
381,Mario,Fumei,1963-05-18,FALSE,"San Dona di Piave, VE, Italy",FALSE,No. 8,France XV v Italy,Chalon-sur-Saone,1984-02-19,1,1,0,0,0,0,0,0,NA,0,1,0,0,Italy
382,Giovanni,Petralia,1962-03-19,FALSE,"Catania, CT, Italy",FALSE,Lock,France XV v Italy,Chalon-sur-Saone,1984-02-19,1,1,0,0,0,0,0,0,NA,0,1,0,0,Italy
383,Mariano,Crescenzo,1961-10-27,FALSE,"Paganica, AQ, Italy",FALSE,Scrum-half,Italy v Romania,L,1984-04-22,1,0,1,0,0,0,0,0,NA,1,0,0,1,Italy
384,Mauro,Quaglio,1959-03-08,FALSE,"Rovigo, RO, Italy",FALSE,Prop,Tunisia v Italy,Monastir,1984-10-20,3,2,1,0,0,0,0,0,NA,1,2,0,0.3333333333333333,Italy
385,Raffaele,Dolfato,1962-10-28,FALSE,"Treviso, TV, Italy",FALSE,Flanker,Italy v France XV,Treviso,1985-03-03,9,9,0,0,0,0,0,0,NA,3,6,0,0.3333333333333333,Italy
386,Roberto,Corvo,1962-04-28,FALSE,"Roma, RM, Italy",FALSE,No. 8,Italy v France XV,Treviso,1985-03-03,3,2,1,0,0,0,0,0,NA,2,1,0,0.6666666666666666,Italy
387,Franco,Berni,1965-01-09,FALSE,"Alessandria, AL, Italy",FALSE,Lock,Romania v Italy,Brasov,1985-04-14,10,10,0,0,0,0,0,0,NA,3,6,1,0.3,Italy
388,Stefano,Barba,1964-01-10,FALSE,"Roma, RM, Italy",FALSE,Centre,Romania v Italy,Brasov,1985-04-14,35,34,1,30,7,0,0,0,NA,17,17,1,0.4857142857142857,Italy
389,Antonio,Galeazzo,1959-02-15,FALSE,"Padova, PD, Italy",FALSE,Hooker,Italy v Spain,Mantova,1985-05-18,5,5,0,0,0,0,0,0,NA,2,3,0,0.4,Italy
390,Filipo,Vittadello,1963-05-25,FALSE,"Padova, PD, Italy",FALSE,Fullback,Italy v Spain,Mantova,1985-05-18,2,1,1,4,1,0,0,0,NA,2,0,0,1,Italy
391,Francesco,Salvadego,1963-07-21,FALSE,"Padova, PD, Italy",FALSE,Flanker,Zimbabwe v Italy,Bulawayo,1985-06-22,1,1,0,0,0,0,0,0,NA,1,0,0,1,Italy
392,Daniele,Tebaldi,1961-04-24,FALSE,"Parma, PR, Italy",FALSE,Fullback,Zimbabwe v Italy,Bulawayo,1985-06-22,15,13,2,7,1,0,0,1,NA,5,10,0,0.3333333333333333,Italy
393,Stefano,Boccazzi,1966-05-26,FALSE,"Viadana, MN, Italy",FALSE,Scrum-half,Zimbabwe v Italy,Bulawayo,1985-06-22,2,1,1,0,0,0,0,0,NA,1,1,0,0.5,Italy
394,Sergio,Appiani,1963-07-25,FALSE,"Calvisano, BS, Italy",FALSE,Flanker,Italy v Romania,L,1985-12-07,4,2,2,4,1,0,0,0,NA,2,2,0,0.5,Italy
395,Luigi,Troiani,1964-02-25,FALSE,"Afragola, NA, Italy",FALSE,Fullback,Italy v Romania,L,1985-12-07,47,47,0,294,2,57,57,0,NA,23,24,0,0.48936170212765956,Italy
396,Sergio,Zorzi,1964-04-21,FALSE,"Treviso, TV, Italy",FALSE,Centre,Italy v Romania,L,1985-12-07,7,5,2,0,0,0,0,0,NA,3,4,0,0.42857142857142855,Italy
397,Alvise,Russo,1961-08-09,FALSE,"Treviso, TV, Italy",FALSE,No. 8,Italy v England XV,Rome,1986-05-10,1,1,0,0,0,0,0,0,NA,0,0,1,0,Italy
398,Marcello,Cuttitta,1966-09-02,FALSE,"Latina, LT, Italy",FALSE,Wing,Portugal v Italy,Lisbon,1987-01-18,54,54,0,110,25,0,0,0,NA,25,28,1,0.46296296296296297,Italy
399,Piergianni,Farina,1959-06-08,FALSE,"Bassano del Grappa, V",FALSE,Flanker,Italy v France XV,Padova,1987-02-22,3,3,0,0,0,0,0,0,NA,1,2,0,0.3333333333333333,Italy
400,Tito,Lupini,1955-11-12,FALSE,"Johannesburg, South Africa",FALSE,Prop,Romania v Italy,Constanta,1987-04-12,11,11,0,0,0,0,0,0,NA,2,9,0,0.18181818181818182,Italy
401,Rodolfo,Ambrosio,1961-12-27,FALSE,"Cordoba, Spain",FALSE,Centre,New Zealand v Italy,Auckland,1987-05-22,12,11,1,13,1,0,3,0,NA,3,9,0,0.25,Italy
402,Francesco,Pietrosanti,1963-06-21,FALSE,"L'Aquila, AQ, Italy",FALSE,Scrum-half,Soviet Union v Italy,Kishinev,1987-11-07,25,23,2,20,5,0,0,0,NA,12,13,0,0.48,Italy
403,Pietro,Reale,1963-08-11,FALSE,"Rovigo, RO, Italy",FALSE,Flanker,Soviet Union v Italy,Kishinev,1987-11-07,7,7,0,4,1,0,0,0,NA,2,5,0,0.2857142857142857,Italy
404,Luigi,Salvati,1964-03-05,FALSE,"Roma, RM, Italy",FALSE,Wing,Soviet Union v Italy,Kishinev,1987-11-07,3,3,0,0,0,0,0,0,NA,0,3,0,0,Italy
405,Carlo de,Biase,1967-12-15,FALSE,"Roma, RM, Italy",FALSE,Wing,Spain v Italy,Barcelona,1987-12-05,3,3,0,4,1,0,0,0,NA,1,2,0,0.3333333333333333,Italy
406,Massimo,Bonomi,1967-06-22,FALSE,"Brescia, BS, Italy",FALSE,Centre,France XV v Italy,Monte Carlo,1988-02-07,34,30,4,93,6,5,13,5,NA,16,18,0,0.47058823529411764,Italy
407,Corrado,Covi,1964-10-03,FALSE,"Belluno, BL, Italy",FALSE,No. 8,France XV v Italy,Monte Carlo,1988-02-07,19,18,1,4,1,0,0,0,NA,4,15,0,0.21052631578947367,Italy
408,Roberto,Favaro,1965-02-09,FALSE,"Venezia, VE, Italy",FALSE,Lock,France XV v Italy,Monte Carlo,1988-02-07,42,41,1,5,1,0,0,0,NA,18,24,0,0.42857142857142855,Italy
409,Moreno,Trevisiol,1963-04-29,FALSE,"Treviso, TV, Italy",FALSE,Hooker,France XV v Italy,Monte Carlo,1988-02-07,8,8,0,0,0,0,0,0,NA,0,8,0,0,Italy
410,Carlo,Pratichetti,1963-09-20,FALSE,"Roma, RM, Italy",FALSE,Hooker,Italy v Romania,Milan,1988-04-02,2,2,0,0,0,0,0,0,NA,1,1,0,0.5,Italy
411,Roberto,Saetti,1967-11-27,FALSE,"Padova, PD, Italy",FALSE,Flanker,Italy v Soviet Union,Treviso,1988-11-05,19,16,3,4,1,0,0,0,NA,9,10,0,0.47368421052631576,Italy
412,Massimo,Brunello,1967-06-18,FALSE,"Arqua Polesine, RO, Italy",FALSE,Wing,Ireland v Italy,Lansdowne Road,1988-12-31,8,8,0,15,3,0,0,1,NA,5,3,0,0.625,Italy
413,Giulio,Morelli,1963-03-06,FALSE,"L'Aquila, AQ, Italy",FALSE,Centre,Ireland v Italy,Lansdowne Road,1988-12-31,3,3,0,0,0,0,0,0,NA,0,3,0,0,Italy
