cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country
285,Ivor,Davies,1892-04-06,FALSE,"Carmarthen, UK",FALSE,Wing,Wales v Scotland,Cardiff,1914-02-07,3,3,0,6,2,0,0,0,0,3,0,0,1,Wales
286,Jack,Wetter,1887-12-29,FALSE,"Newport, UK",FALSE,Fly-half,Wales v Scotland,Cardiff,1914-02-07,10,10,0,14,4,1,0,0,0,6,4,0,0.6,Wales
287,Ianto,Davies,1892-09-06,FALSE,"Maesteg, UK",FALSE,Fullback,Wales v New Zealand Army,Swansea,1919-04-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
288,Ike,Fowler,1894-08-27,FALSE,"Pantyffynnon, UK",FALSE,Scrum-half,Wales v New Zealand Army,Swansea,1919-04-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
289,Gwynn,Francis,1896-02-02,FALSE,"Gorseinon, UK",FALSE,Lock,Wales v New Zealand Army,Swansea,1919-04-21,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
290,Bill,Havard,1889-10-23,FALSE,"Maescar, UK",FALSE,Prop,Wales v New Zealand Army,Swansea,1919-04-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
291,Jim,Jones,1893-10-04,FALSE,"Abergwynfi, UK",FALSE,Flanker,Wales v New Zealand Army,Swansea,1919-04-21,6,6,0,0,0,0,0,0,0,3,3,0,0.5,Wales
292,Bill,Morris,1894-01-20,FALSE,"Cwmtillery, UK",FALSE,Prop,Wales v New Zealand Army,Swansea,1919-04-21,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales
293,Trevor,Nicholas,1894-01-07,FALSE,"Sudbrook, UK",FALSE,Wing,Wales v New Zealand Army,Swansea,1919-04-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
294,Tom,Parker,1891-03-29,FALSE,"Llansamlet, UK",FALSE,Flanker,Wales v New Zealand Army,Swansea,1919-04-21,15,15,0,6,2,0,0,0,0,8,6,1,0.5333333333333333,Wales
295,Aaron,Rees,1886-08-02,FALSE,"Maesteg, UK",FALSE,Flanker,Wales v New Zealand Army,Swansea,1919-04-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
296,Evan,Rees,1893-10-29,FALSE,"Cwmavon, Glamorgan, UK",FALSE,Centre,Wales v New Zealand Army,Swansea,1919-04-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
297,Jerry,Shea,1892-08-12,FALSE,"Newport, UK",FALSE,Centre,Wales v New Zealand Army,Swansea,1919-04-21,4,4,0,19,1,1,2,2,0,1,3,0,0.25,Wales
298,Melbourne,Thomas,1896-06-11,FALSE,"Nantymoel, UK",FALSE,Wing,Wales v New Zealand Army,Swansea,1919-04-21,6,6,0,6,2,0,0,0,0,3,3,0,0.5,Wales
299,Jack,Whitfield,1892-03-23,FALSE,"Newport, UK",FALSE,Lock,Wales v New Zealand Army,Swansea,1919-04-21,12,12,0,15,5,0,0,0,0,6,5,1,0.5,Wales
300,Ben,Beynon,1894-03-14,FALSE,"Swansea, UK",FALSE,Fly-half,Wales v England,Swansea,1920-01-17,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
301,Brinley,Evans,1894-01-21,FALSE,"Felinfoel, UK",FALSE,Centre,Wales v England,Swansea,1920-01-17,5,5,0,0,0,0,0,0,0,4,0,1,0.8,Wales
302,Albert,Jenkins,1895-03-11,FALSE,"Llanelly, UK",FALSE,Centre,Wales v England,Swansea,1920-01-17,14,14,0,47,4,7,3,3,0,7,7,0,0.5,Wales
303,Charles,Jones,1893-06-18,FALSE,"Cardiff, UK",FALSE,Flanker,Wales v England,Swansea,1920-01-17,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales
304,Steve,Morris,1896-06-10,FALSE,"Pontywaun, UK",FALSE,Flanker,Wales v England,Swansea,1920-01-17,19,19,0,0,0,0,0,0,0,9,9,1,0.47368421052631576,Wales
305,George,Oliver,1891-04-03,FALSE,"Pontypool, UK",FALSE,Flanker,Wales v England,Swansea,1920-01-17,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Wales
306,Wick,Powell,1892-09-13,FALSE,"Cardiff, UK",FALSE,Wing,Wales v England,Swansea,1920-01-17,4,4,0,6,2,0,0,0,0,3,1,0,0.75,Wales
307,Joe,Rees,1893-07-27,FALSE,"Glanaman, UK",FALSE,Fullback,Wales v England,Swansea,1920-01-17,12,12,0,7,0,2,1,0,0,6,6,0,0.5,Wales
308,Jack,Williams,1888-08-07,FALSE,"Garnfach, UK",FALSE,Prop,Wales v England,Swansea,1920-01-17,7,7,0,3,1,0,0,0,0,5,2,0,0.7142857142857143,Wales
309,Brinley,Williams,1895-04-03,FALSE,"Llanelly, UK",FALSE,Wing,Scotland v Wales,Inverleith,1920-02-07,3,3,0,12,4,0,0,0,0,2,1,0,0.6666666666666666,Wales
310,Dick,Huxtable,1890-10-13,FALSE,"Swansea, UK",FALSE,Flanker,France v Wales,Colombes,1920-02-17,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
311,Fred,Reeves,1892-07-12,FALSE,"Cross Keys, UK",FALSE,Scrum-half,France v Wales,Colombes,1920-02-17,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales
312,Edgar,Morgan,1896-05-17,FALSE,"Llanelly, UK",FALSE,Flanker,Wales v Ireland,Cardiff,1920-03-13,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Wales
313,Len,Attewell,1895-12-31,FALSE,"Newport, UK",FALSE,Prop,England v Wales,Twickenham,1921-01-15,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales
314,Dai,Edwards,1896-03-21,FALSE,"Glynneath, UK",FALSE,Lock,England v Wales,Twickenham,1921-01-15,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
315,Wilf,Hodder,1896-05-06,FALSE,"Abersychan, UK",FALSE,Flanker,England v Wales,Twickenham,1921-01-15,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Wales
316,Codger,Johnson,1893-10-29,FALSE,"Cardiff, UK",FALSE,Wing,England v Wales,Twickenham,1921-01-15,12,12,0,6,1,0,1,0,0,4,8,0,0.3333333333333333,Wales
317,Douglas,Marsden-Jones,1893-04-03,FALSE,"Swansea, UK",FALSE,Forward,England v Wales,Twickenham,1921-01-15,4,4,0,0,0,0,0,0,0,0,4,0,0,Wales
318,Johnny,Ring,1900-11-13,FALSE,"Aberavon, UK",FALSE,Wing,England v Wales,Twickenham,1921-01-15,1,1,0,3,1,0,0,0,0,0,1,0,0,Wales
319,Docker,Winmill,1889-05-05,FALSE,"Abertillery, UK",FALSE,Prop,England v Wales,Twickenham,1921-01-15,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Wales
320,Paul,Baker-Jones,1894-12-27,FALSE,"Newport, UK",FALSE,Centre,Wales v Scotland,Swansea,1921-02-05,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
321,William,Bowen,1897-12-06,FALSE,"Swansea, UK",FALSE,Fly-half,Wales v Scotland,Swansea,1921-02-05,6,6,0,6,2,0,0,0,0,4,1,1,0.6666666666666666,Wales
322,Frankie,Evans,1897-04-03,FALSE,"Dafen, UK",FALSE,Wing,Wales v Scotland,Swansea,1921-02-05,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
323,Tom,Roberts,1897-01-30,FALSE,"Machen View, Risca, UK",FALSE,Lock,Wales v Scotland,Swansea,1921-02-05,9,9,0,0,0,0,0,0,0,5,3,1,0.5555555555555556,Wales
324,Harry,Davies,1899-04-19,FALSE,"Llanelly, UK",FALSE,Centre,Wales v France,Cardiff,1921-02-26,3,3,0,0,0,0,0,0,0,3,0,0,1,Wales
325,Ossie,Male,1893-12-31,FALSE,"Pontymister, UK",FALSE,Fullback,Wales v France,Cardiff,1921-02-26,11,11,0,15,0,6,1,0,0,3,8,0,0.2727272727272727,Wales
326,Tudor,Williams,1898-12-23,FALSE,"Cwarterbach, UK",FALSE,Scrum-half,Wales v France,Cardiff,1921-02-26,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
327,Ambrose,Baker,1897-04-29,FALSE,"Pontarddulais, UK",FALSE,Flanker,Ireland v Wales,Belfast,1921-03-12,5,5,0,3,1,0,0,0,0,2,3,0,0.4,Wales
328,Archie,Brown,1890-11-02,FALSE,"Cross Keys, UK",FALSE,Scrum-half,Ireland v Wales,Belfast,1921-03-12,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
329,Daph,Davies,1898-08-03,FALSE,"Bridgend, UK",FALSE,Centre,Ireland v Wales,Belfast,1921-03-12,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
330,Jack,Prosser,1892-12-15,FALSE,"Newport, UK",FALSE,Prop,Ireland v Wales,Belfast,1921-03-12,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
331,Will,Cummings,1892-03-20,FALSE,"Cardiff, UK",FALSE,No. 8,Wales v England,Cardiff,1922-01-21,4,4,0,3,1,0,0,0,0,3,0,1,0.75,Wales
332,Bobby,Delahay,1900-09-02,FALSE,"Bridgend, UK",FALSE,Scrum-half,Wales v England,Cardiff,1922-01-21,18,18,0,6,2,0,0,0,0,7,9,2,0.3888888888888889,Wales
333,Islwyn,Evans,1898-12-25,FALSE,"Llanelly, UK",FALSE,Centre,Wales v England,Cardiff,1922-01-21,4,4,0,13,3,0,0,1,0,3,0,1,0.75,Wales
334,Dai,Hiddlestone,1890-06-14,FALSE,"Hendy, UK",FALSE,Flanker,Wales v England,Cardiff,1922-01-21,5,5,0,3,1,0,0,0,0,3,1,1,0.6,Wales
335,Tom,Jones,1894-12-13,FALSE,"Pontnewydd, UK",FALSE,Prop,Wales v England,Cardiff,1922-01-21,6,6,0,3,1,0,0,0,0,3,2,1,0.5,Wales
336,Frank,Palmer,1896-06-26,FALSE,"Swansea, UK",FALSE,Wing,Wales v England,Cardiff,1922-01-21,3,3,0,3,1,0,0,0,0,2,0,1,0.6666666666666666,Wales
337,Cliff,Richards,1901-03-28,FALSE,"Hafodyrynys, UK",FALSE,Wing,Wales v England,Cardiff,1922-01-21,5,5,0,6,2,0,0,0,0,3,1,1,0.6,Wales
338,John,Stephens,1893-10-30,FALSE,"Taliesin, UK",FALSE,Flanker,Wales v England,Cardiff,1922-01-21,4,4,0,0,0,0,0,0,0,3,0,1,0.75,Wales
339,Fred,Samuel,1897-01-08,FALSE,"Llanelly, UK",FALSE,Fullback,Scotland v Wales,Inverleith,1922-02-04,3,3,0,4,0,2,0,0,0,2,0,1,0.6666666666666666,Wales
340,Arthur,Cornish,1897-06-30,FALSE,"Cardiff, UK",FALSE,Centre,England v Wales,Twickenham,1923-01-20,10,10,0,7,1,0,0,1,0,3,6,1,0.3,Wales
341,Dai,Davies,1897-08-01,FALSE,"Clydey, UK",FALSE,Prop,England v Wales,Twickenham,1923-01-20,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
342,Rowe,Harding,1901-09-10,FALSE,"Llansamlet, UK",FALSE,Wing,England v Wales,Twickenham,1923-01-20,20,20,0,15,5,0,0,0,0,6,12,2,0.3,Wales
343,Gwilym,Michael,1892-07-08,FALSE,"Ynysmeudwy, UK",FALSE,Flanker,England v Wales,Twickenham,1923-01-20,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Wales
344,Gethin,Thomas,1897-04-24,FALSE,"Llwynhendy, UK",FALSE,Lock,England v Wales,Twickenham,1923-01-20,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Wales
345,Joe,Thompson,1902-12-22,FALSE,"Winterbourne, Glos, UK",FALSE,No. 8,England v Wales,Twickenham,1923-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
346,Lew,Jenkins,1894-11-08,FALSE,"Eglwysilan, UK",FALSE,Lock,Wales v Scotland,Cardiff,1923-02-03,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
347,Dai,John,1902-03-01,FALSE,"Loughor, UK",FALSE,Fly-half,Wales v France,Swansea,1923-02-24,5,5,0,9,3,0,0,0,0,2,3,0,0.4,Wales
348,Dan,Pascoe,1900-07-07,FALSE,"Llanharan, UK",FALSE,Flanker,Wales v France,Swansea,1923-02-24,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
349,Mapson,Williams,1891-04-05,FALSE,"Mackay, QLD, Australia",FALSE,No. 8,Wales v France,Swansea,1923-02-24,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
350,Tom,Collins,1895-08-14,FALSE,"Aberdare, UK",FALSE,Centre,Ireland v Wales,Lansdowne Road,1923-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
351,Stan,Davies,1895-04-23,FALSE,"Ystrad, UK",FALSE,Prop,Ireland v Wales,Lansdowne Road,1923-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
352,John,Davies,1897-12-22,FALSE,"Lower Michaelstone, UK",FALSE,Flanker,Ireland v Wales,Lansdowne Road,1923-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
353,Jack,Powell,1894-08-12,FALSE,"Cardiff, UK",FALSE,Wing,Ireland v Wales,Lansdowne Road,1923-03-10,1,1,0,4,0,0,0,1,0,0,1,0,0,Wales
354,William,Radford,1888-04-08,FALSE,"Cardiff, UK",FALSE,Flanker,Ireland v Wales,Lansdowne Road,1923-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
355,Tom,Richards,1895-10-13,FALSE,"Maesteg, UK",FALSE,No. 8,Ireland v Wales,Lansdowne Road,1923-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
356,Hunt,Davies,1896-11-11,FALSE,"Aberavon, UK",FALSE,Centre,Wales v England,Swansea,1924-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
357,Candy,Evans,1903-11-18,FALSE,"Abersychan, UK",FALSE,Lock,Wales v England,Swansea,1924-01-19,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales
358,Ivor,Jones,1901-12-10,FALSE,"Loughor, UK",FALSE,Flanker,Wales v England,Swansea,1924-01-19,21,21,0,15,1,6,0,0,0,5,15,1,0.23809523809523808,Wales
359,Glyn,Morris,1901-08-04,FALSE,"Burry Port, UK",FALSE,Prop,Wales v England,Swansea,1924-01-19,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
360,Bill,Ould,1899-05-06,FALSE,"Glyncorrwg, UK",FALSE,Lock,Wales v England,Swansea,1924-01-19,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
361,Albert,Owen,1898-07-31,FALSE,"Gurnos Cross, UK",FALSE,Fly-half,Wales v England,Swansea,1924-01-19,1,1,0,3,1,0,0,0,0,0,1,0,0,Wales
362,Charlie,Pugh,1896-03-07,FALSE,"Llantrisant, UK",FALSE,Lock,Wales v England,Swansea,1924-01-19,7,7,0,3,1,0,0,0,0,1,6,0,0.14285714285714285,Wales
363,Ivor,Thomas,1900-04-30,FALSE,"Coity, UK",FALSE,Hooker,Wales v England,Swansea,1924-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
364,Ede,di Watkins,1899-03-27,FALSE,"Neath, UK",FALSE,Scrum-half,Wales v England,Swansea,1924-01-19,4,4,0,4,0,0,0,1,0,1,3,0,0.25,Wales
365,Harold,Davies,1898-12-05,FALSE,"Newport, UK",FALSE,Centre,Scotland v Wales,Inverleith,1924-02-02,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
366,Jack Elwyn,Evans,1896-10-19,FALSE,"Llanguick, UK",FALSE,Centre,Scotland v Wales,Inverleith,1924-02-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
367,Vince,Griffiths,1901-05-29,FALSE,"Pontypridd, UK",FALSE,Fly-half,Scotland v Wales,Inverleith,1924-02-02,5,5,0,7,1,0,0,1,0,1,3,1,0.2,Wales
368,Mel,Rosser,1901-04-18,FALSE,"Machen, UK",FALSE,Fullback,Scotland v Wales,Inverleith,1924-02-02,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
369,Pete,Evans,1902-05-08,FALSE,"Neyland, UK",FALSE,Centre,Wales v Ireland,Cardiff,1924-03-08,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
370,Jack,Gore,1899-06-16,FALSE,"Blaina, UK",FALSE,Prop,Wales v Ireland,Cardiff,1924-03-08,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Wales
371,George,Hathway,1897-01-23,FALSE,"Newport, UK",FALSE,Hooker,Wales v Ireland,Cardiff,1924-03-08,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
372,William,Jones,1894-02-04,FALSE,"Cefneithin, UK",FALSE,Flanker,Wales v Ireland,Cardiff,1924-03-08,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
373,Dai,Parker,1904-08-08,FALSE,"Llansamlet, UK",FALSE,Prop,Wales v Ireland,Cardiff,1924-03-08,15,15,0,14,0,4,2,0,0,4,10,1,0.26666666666666666,Wales
374,Bob,Randall,1890-12-03,FALSE,"Neath, UK",FALSE,Lock,Wales v Ireland,Cardiff,1924-03-08,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
375,Ernie,Finch,1899-07-16,FALSE,"Pembroke Dock, UK",FALSE,Wing,France v Wales,Colombes,1924-03-27,7,7,0,12,4,0,0,0,0,3,4,0,0.42857142857142855,Wales
376,Joe,Jones,1899-03-15,FALSE,"Ystradgynlais, UK",FALSE,Centre,France v Wales,Colombes,1924-03-27,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
377,Arnold,Rickards,1901-08-17,FALSE,"Falfield, Glos, UK",FALSE,Lock,France v Wales,Colombes,1924-03-27,1,1,0,3,1,0,0,0,0,1,0,0,1,Wales
378,Bert,Stock,1897-04-18,FALSE,"Newport, UK",FALSE,Centre,France v Wales,Colombes,1924-03-27,4,4,0,0,0,0,0,0,0,1,2,1,0.25,Wales
379,Cliff,Williams,1898-04-20,FALSE,"Llangennech, UK",FALSE,Hooker,Wales v New Zealand,Swansea,1924-11-29,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
380,Ede,di Williams,1898-10-14,FALSE,"Cwmllynfell, UK",FALSE,Fly-half,Wales v New Zealand,Swansea,1924-11-29,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
381,Willie,Hopkins,1896-06-18,FALSE,"Margam, UK",FALSE,Fly-half,England v Wales,Twickenham,1925-01-17,2,2,0,3,1,0,0,0,0,0,2,0,0,Wales
382,Will,James,1902-07-16,FALSE,"Aberavon, UK",FALSE,Wing,England v Wales,Twickenham,1925-01-17,2,2,0,3,1,0,0,0,0,0,2,0,0,Wales
383,Idris,Jones,1900-01-18,FALSE,"Llanelly, UK",FALSE,Flanker,England v Wales,Twickenham,1925-01-17,4,4,0,3,1,0,0,0,0,1,3,0,0.25,Wales
384,Bryn,Phillips,1900-10-04,FALSE,"Merthyr Tydfil, UK",FALSE,Lock,England v Wales,Twickenham,1925-01-17,5,5,0,0,0,0,0,0,0,1,3,1,0.2,Wales
385,Idris,Richards,1892-11-18,FALSE,"Treforest, UK",FALSE,No. 8,England v Wales,Twickenham,1925-01-17,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales
386,Cyril,Thomas,1902-03-27,FALSE,"Oldcastle, Bridgend, UK",FALSE,Wing,England v Wales,Twickenham,1925-01-17,2,2,0,3,1,0,0,0,0,0,2,0,0,Wales
387,Evan,Williams,1906-06-18,FALSE,"Port Talbot, UK",FALSE,Centre,England v Wales,Twickenham,1925-01-17,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
388,Ron,Herrera,1905-01-16,FALSE,"Wattsville, UK",FALSE,Lock,Wales v Scotland,Swansea,1925-02-07,8,8,0,6,2,0,0,0,0,3,4,1,0.375,Wales
389,Steve,Lawrence,1899-08-05,FALSE,"Treorchy, UK",FALSE,Prop,Wales v Scotland,Swansea,1925-02-07,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,Wales
390,Ede,di Beynon,1902-03-01,FALSE,"Oystermouth, UK",FALSE,Flanker,Wales v France,Cardiff,1925-02-28,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
391,Will,Lewis,1899-03-14,FALSE,"Morriston, UK",FALSE,Flanker,Wales v France,Cardiff,1925-02-28,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
392,Jim,Brown,1901-03-22,FALSE,"Cardiff, UK",FALSE,Lock,Ireland v Wales,Belfast,1925-03-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
393,Sydney,Hinam,1898-08-29,FALSE,"Aberbeeg, UK",FALSE,Flanker,Ireland v Wales,Belfast,1925-03-14,5,5,0,0,0,0,0,0,0,2,2,1,0.4,Wales
394,Arthur,John,1900-05-11,FALSE,"Gowerton, UK",FALSE,Scrum-half,Ireland v Wales,Belfast,1925-03-14,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Wales
395,Nathan,Rocyn-Jones,1902-07-17,FALSE,"Abertillery, UK",FALSE,Fullback,Ireland v Wales,Belfast,1925-03-14,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
396,Bernard,Turnbull,1904-10-16,FALSE,"Cardiff, UK",FALSE,Centre,Ireland v Wales,Belfast,1925-03-14,6,6,0,3,1,0,0,0,0,0,6,0,0,Wales
397,George,Andrews,1904-08-24,FALSE,"Newport, UK",FALSE,Wing,Wales v England,Cardiff,1926-01-16,5,5,0,9,3,0,0,0,0,1,3,1,0.2,Wales
398,David,Evans,1899-09-03,FALSE,"Llandybie, UK",FALSE,Fullback,Wales v England,Cardiff,1926-01-16,1,1,0,0,0,0,0,0,0,0,0,1,0,Wales
399,Tom,Hopkins,1903-01-20,FALSE,"Ystradgynlais, UK",FALSE,Prop,Wales v England,Cardiff,1926-01-16,4,4,0,3,1,0,0,0,0,2,1,1,0.5,Wales
400,Dai,Jenkins,1901-05-22,FALSE,"Pyle, UK",FALSE,Lock,Wales v England,Cardiff,1926-01-16,4,4,0,0,0,0,0,0,0,2,1,1,0.5,Wales
401,Howell,John,1898-08-31,FALSE,"Swansea, UK",FALSE,Hooker,Wales v England,Cardiff,1926-01-16,8,8,0,0,0,0,0,0,0,3,4,1,0.375,Wales
402,Dai,Jones,1900-03-26,FALSE,"Maentwrog, UK",FALSE,Prop,Wales v England,Cardiff,1926-01-16,5,5,0,0,0,0,0,0,0,2,2,1,0.4,Wales
403,Bobby,Jones,1900-10-08,FALSE,"Shanghai, China",FALSE,Fly-half,Wales v England,Cardiff,1926-01-16,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,Wales
404,Tom,Lewis,1902-06-07,FALSE,"Llantwit Fardre, UK",FALSE,Prop,Wales v England,Cardiff,1926-01-16,3,3,0,0,0,0,0,0,0,0,2,1,0,Wales
405,Bill,Everson,1905-03-12,FALSE,"Rudry, UK",FALSE,Fullback,Scotland v Wales,Murrayfield,1926-02-06,1,1,0,2,0,1,0,0,0,0,1,0,0,Wales
406,Wick,Powell,1904-10-18,FALSE,"Cwmnantygynt, Abercar, UK",FALSE,Scrum-half,Scotland v Wales,Murrayfield,1926-02-06,27,27,0,16,1,1,0,2,1,14,10,3,0.5185185185185185,Wales
407,Emlyn,Watkins,1904-09-21,FALSE,"Blaina, UK",FALSE,Flanker,Scotland v Wales,Murrayfield,1926-02-06,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,Wales
408,Windsor,Lewis,1906-11-11,FALSE,"Maesteg, UK",FALSE,Fly-half,Wales v Ireland,Swansea,1926-03-13,6,6,0,7,1,0,0,1,0,2,4,0,0.3333333333333333,Wales
409,Tommy,Rees,1904-08-22,FALSE,"Pontyclun, UK",FALSE,Fullback,Wales v Ireland,Swansea,1926-03-13,4,4,0,4,0,2,0,0,0,2,2,0,0.5,Wales
410,Charles,Rowlands,1899-06-13,FALSE,"Merthyr Tydfil, UK",FALSE,Wing,Wales v Ireland,Swansea,1926-03-13,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
411,Harry,Phillips,1903-06-22,FALSE,"Cross Keys, UK",FALSE,Lock,England v Wales,Twickenham,1927-01-15,9,9,0,0,0,0,0,0,0,2,7,0,0.2222222222222222,Wales
412,John,Roberts,1906-04-04,FALSE,"Toxteth, Liverpool, UK",FALSE,Centre,England v Wales,Twickenham,1927-01-15,13,13,0,15,5,0,0,0,0,4,8,1,0.3076923076923077,Wales
413,Watcyn,Thomas,1906-01-16,FALSE,"Llanelly, UK",FALSE,No. 8,England v Wales,Twickenham,1927-01-15,14,14,0,6,2,0,0,0,0,5,8,1,0.35714285714285715,Wales
414,Billy,Williams,1905-12-29,FALSE,"Crumlin, UK",FALSE,Flanker,England v Wales,Twickenham,1927-01-15,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Wales
415,Tom,Arthur,1906-01-10,FALSE,"Pontypridd, UK",FALSE,Lock,Wales v Scotland,Cardiff,1927-02-05,18,18,0,12,4,0,0,0,0,9,7,2,0.5,Wales
416,John,Bartlett,1907-08-06,FALSE,"Carmarthen, UK",FALSE,Wing,Wales v Scotland,Cardiff,1927-02-05,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Wales
417,Ned,Jenkins,1904-07-28,FALSE,"Tonyrefail, UK",FALSE,Lock,Wales v Scotland,Cardiff,1927-02-05,21,21,0,0,0,0,0,0,0,10,10,1,0.47619047619047616,Wales
418,Gwyn,Richards,1905-12-22,FALSE,"Bryncethin, UK",FALSE,Fly-half,Wales v Scotland,Cardiff,1927-02-05,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
419,Jim,Burns,1899-03-22,FALSE,"Cardiff, UK",FALSE,Prop,Wales v France,Swansea,1927-02-26,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
420,Guy,Stewart-Morgan,1907-12-26,FALSE,"Garnant, UK",FALSE,Centre,Wales v France,Swansea,1927-02-26,8,8,0,13,3,0,0,1,0,5,2,1,0.625,Wales
421,Lonza,Bowdler,1901-01-04,FALSE,"Abercarn, UK",FALSE,Hooker,Wales v Australia,Cardiff,1927-11-26,15,15,0,0,0,0,0,0,0,5,9,1,0.3333333333333333,Wales
422,Gus,Broughton,1904-04-29,FALSE,"Llandough, UK",FALSE,No. 8,Wales v Australia,Cardiff,1927-11-26,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
423,Tal,Harris,1902-02-04,FALSE,"Maindy, Cardiff, UK",FALSE,Scrum-half,Wales v Australia,Cardiff,1927-11-26,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
424,Tom,Hollingdale,1900-11-12,FALSE,"Cockett, Swansea, UK",FALSE,No. 8,Wales v Australia,Cardiff,1927-11-26,6,6,0,0,0,0,0,0,0,1,5,0,0.16666666666666666,Wales
425,David,Jenkins,1904-04-12,FALSE,"Resolven, UK",FALSE,Prop,Wales v Australia,Cardiff,1927-11-26,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
426,Dan,Jones,1907-03-02,FALSE,"Neath Abbey, UK",FALSE,Wing,Wales v Australia,Cardiff,1927-11-26,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
427,Iorwerth,Jones,1903-04-03,FALSE,"Loughor, UK",FALSE,No. 8,Wales v Australia,Cardiff,1927-11-26,5,5,0,0,0,0,0,0,0,1,4,0,0.2,Wales
428,Roy,Jones,1903-02-22,FALSE,"Swansea, UK",FALSE,Centre,Wales v Australia,Cardiff,1927-11-26,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
