cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country
706,Henry,Fry,1910-12-22,FALSE,"W Derby, UK",FALSE,Flanker,Wales v England,Cardiff,1934-01-20,3,3,0,6,2,0,0,0,0,3,0,0,1,England
707,Graham,Meikle,1911-10-14,FALSE,"Waterloo, UK",FALSE,Wing,Wales v England,Cardiff,1934-01-20,3,3,0,12,4,0,0,0,0,3,0,0,1,England
708,Tuppy,Owen-Smith,1909-02-18,FALSE,"Rondebosch, South Africa",FALSE,Fullback,Wales v England,Cardiff,1934-01-20,10,10,0,0,0,0,0,0,0,8,1,1,0.8,England
709,Tim,Warr,1913-05-15,FALSE,"Selly Oak, Birmingham, UK",FALSE,Wing,Wales v England,Cardiff,1934-01-20,2,2,0,3,1,0,0,0,0,2,0,0,1,England
710,John,Wright,1910-08-06,FALSE,"Whitchurch, Salop, UK",FALSE,Lock,Wales v England,Cardiff,1934-01-20,1,1,0,0,0,0,0,0,0,1,0,0,1,England
711,Charles,Slow,NA,NA,"Northampton, UK",FALSE,Fly-half,England v Scotland,Twickenham,1934-03-17,1,1,0,0,0,0,0,0,0,1,0,0,1,England
712,Harold,Boughton,1910-09-07,FALSE,"Gloucester, UK",FALSE,Fullback,England v Wales,Twickenham,1935-01-19,3,3,0,14,0,1,4,0,0,1,1,1,0.3333333333333333,England
713,Peter,Candler,1914-01-28,FALSE,"Exeter, UK",FALSE,Fly-half,England v Wales,Twickenham,1935-01-19,10,10,0,6,2,0,0,0,0,5,3,2,0.5,England
714,Allan,Clarke,1913-02-21,FALSE,"Coventry, UK",FALSE,Lock,England v Wales,Twickenham,1935-01-19,6,6,0,0,0,0,0,0,0,2,2,2,0.3333333333333333,England
715,Arthur,Cridlan,1909-07-09,FALSE,"Ealing, UK",FALSE,Flanker,England v Wales,Twickenham,1935-01-19,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,England
716,Jimmy,Giles,1910-01-05,FALSE,"Coventry, UK",FALSE,Scrum-half,England v Wales,Twickenham,1935-01-19,8,8,0,6,2,0,0,0,0,5,2,1,0.625,England
717,Jack,Heaton,1912-08-30,FALSE,"St Helens, Lancs, UK",FALSE,Centre,England v Wales,Twickenham,1935-01-19,9,9,0,17,0,4,3,0,0,5,3,1,0.5555555555555556,England
718,Dudley,Kemp,1910-01-18,FALSE,"Isle of Wight, UK",FALSE,No. 8,England v Wales,Twickenham,1935-01-19,1,1,0,0,0,0,0,0,0,0,0,1,0,England
719,Roy,Leyland,1912-03-06,FALSE,"Astley, UK",FALSE,Wing,England v Wales,Twickenham,1935-01-19,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,England
720,Ernie,Nicholson,1912-06-10,FALSE,"Long Ashton, UK",FALSE,Hooker,England v Wales,Twickenham,1935-01-19,5,5,0,0,0,0,0,0,0,2,1,2,0.4,England
721,Arthur,Payne,1907-11-11,FALSE,"Bristol, UK",FALSE,No. 8,England v Ireland,Twickenham,1935-02-09,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England
722,Dick,Auty,1910-08-19,FALSE,"Batley, Yorks, UK",FALSE,Fly-half,Scotland v England,Murrayfield,1935-03-16,1,1,0,0,0,0,0,0,0,0,1,0,0,England
723,Edward,Hamilton-Hill,1908-11-22,FALSE,"Peterborough, UK",FALSE,Flanker,England v New Zealand,Twickenham,1936-01-04,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,England
724,Alexander,Obolensky,1916-02-17,FALSE,Petrograd,FALSE,Wing,England v New Zealand,Twickenham,1936-01-04,4,4,0,6,2,0,0,0,0,2,1,1,0.5,England
725,Hal,Sever,1910-03-03,FALSE,"Bucklow, UK",FALSE,Wing,England v New Zealand,Twickenham,1936-01-04,10,10,0,19,5,0,0,1,0,6,3,1,0.6,England
726,Harold,Wheatley,1912-12-26,FALSE,"Coventry, UK",FALSE,Prop,Ireland v England,Lansdowne Road,1936-02-08,7,7,0,0,0,0,0,0,0,3,4,0,0.42857142857142855,England
727,Herbert,Toft,1909-10-02,FALSE,"Salford, UK",FALSE,Hooker,England v Scotland,Twickenham,1936-03-21,10,10,0,0,0,0,0,0,0,7,3,0,0.7,England
728,Arthur,Butler,1914-09-30,FALSE,"Oxford, UK",FALSE,Wing,England v Wales,Twickenham,1937-01-16,2,2,0,3,1,0,0,0,0,2,0,0,1,England
729,David,Campbell,1915-07-16,FALSE,"Adelong, NSW, Australia",FALSE,Flanker,England v Wales,Twickenham,1937-01-16,2,2,0,0,0,0,0,0,0,2,0,0,1,England
730,Thomas,Huskisson,1914-07-01,FALSE,"Richmond, UK",FALSE,Lock,England v Wales,Twickenham,1937-01-16,8,8,0,0,0,0,0,0,0,6,2,0,0.75,England
731,Tommy,Kemp,1915-08-12,FALSE,"Bolton, UK",FALSE,Fly-half,England v Wales,Twickenham,1937-01-16,5,5,0,0,0,0,0,0,0,3,1,1,0.6,England
732,Dermot,Milman,1912-10-24,FALSE,"Eltham, Kent, UK",FALSE,No. 8,England v Wales,Twickenham,1937-01-16,4,4,0,0,0,0,0,0,0,2,2,0,0.5,England
733,Robin,Prescott,1913-04-05,FALSE,"Paddington, UK",FALSE,Prop,England v Wales,Twickenham,1937-01-16,6,6,0,3,1,0,0,0,0,5,1,0,0.8333333333333334,England
734,Arthur,Wheatley,1908-12-06,FALSE,"Coventry, UK",FALSE,Lock,England v Wales,Twickenham,1937-01-16,5,5,0,0,0,0,0,0,0,3,2,0,0.6,England
735,John,Cook,1911-05-16,FALSE,"Houghton Regis, Beds, UK",FALSE,Flanker,Scotland v England,Murrayfield,1937-03-20,1,1,0,0,0,0,0,0,0,1,0,0,1,England
736,Jeff,Reynolds,1916-01-02,FALSE,"Canton, UK",FALSE,Fly-half,Scotland v England,Murrayfield,1937-03-20,5,5,0,7,1,0,0,1,0,2,3,0,0.4,England
737,Jimmy,Unwin,1912-09-18,FALSE,"Birdbrook, Essex, UK",FALSE,Wing,Scotland v England,Murrayfield,1937-03-20,6,6,0,9,3,0,0,0,0,2,4,0,0.3333333333333333,England
738,Hubert,Freakes,1914-02-02,FALSE,"Durban, South Africa",FALSE,Fullback,Wales v England,Cardiff,1938-01-15,3,3,0,2,0,1,0,0,0,1,2,0,0.3333333333333333,England
739,Basil,Nicholson,1913-01-01,FALSE,"Lewisham, UK",FALSE,Centre,Wales v England,Cardiff,1938-01-15,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,England
740,Mike,Marshall,1917-05-18,FALSE,"Yorkshire, UK",FALSE,No. 8,Ireland v England,Lansdowne Road,1938-02-12,5,5,0,3,1,0,0,0,0,3,2,0,0.6,England
741,Grahame,Parker,1912-02-11,FALSE,"Gloucester, UK",FALSE,Fullback,Ireland v England,Lansdowne Road,1938-02-12,2,2,0,24,0,6,4,0,0,1,1,0,0.5,England
742,Alan,Brown,1911-08-28,FALSE,"St Helens, UK",FALSE,Flanker,England v Scotland,Twickenham,1938-03-19,1,1,0,0,0,0,0,0,0,0,1,0,0,England
743,Tom,Berry,1911-07-17,FALSE,"Slawston, UK",FALSE,Flanker,England v Wales,Twickenham,1939-01-21,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England
744,Robert,Carr,1917-07-11,FALSE,"Backlow, UK",FALSE,Wing,England v Wales,Twickenham,1939-01-21,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England
745,Paul,Cooke,1916-12-18,FALSE,"Marylebone, UK",FALSE,Scrum-half,England v Wales,Twickenham,1939-01-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England
746,Dickie,Guest,1918-03-12,FALSE,"Prescot, UK",FALSE,Wing,England v Wales,Twickenham,1939-01-21,13,13,0,15,5,0,0,0,0,7,5,1,0.5384615384615384,England
747,George,Hancock,1912-03-21,FALSE,"Wirral, UK",FALSE,Centre,England v Wales,Twickenham,1939-01-21,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England
748,Derek,Teden,1916-07-19,FALSE,"Edmonton, UK",FALSE,Prop,England v Wales,Twickenham,1939-01-21,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,England
749,Gus,Walker,1912-08-24,FALSE,"Garforth, UK",FALSE,Fly-half,England v Wales,Twickenham,1939-01-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England
750,John,Watkins,1913-02-24,FALSE,"Taunton, UK",FALSE,Flanker,England v Wales,Twickenham,1939-01-21,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England
751,Jack,Ellis,1912-10-28,FALSE,"Rothwell Haigh, Leeds, UK",FALSE,Scrum-half,Scotland v England,Murrayfield,1939-03-18,1,1,0,0,0,0,0,0,0,1,0,0,1,England
752,Ernest,Parsons,1912-10-24,FALSE,"Christchurch, NZ",FALSE,Fullback,Scotland v England,Murrayfield,1939-03-18,1,1,0,0,0,0,0,0,0,1,0,0,1,England
753,Billy,Bennett,1922-09-21,FALSE,"Putney, UK",FALSE,Centre,Wales v England,Cardiff,1947-01-18,7,7,0,3,1,0,0,0,0,3,3,1,0.42857142857142855,England
754,Arthur,Gray,1917-09-04,FALSE,"Leeds, UK",FALSE,Fullback,Wales v England,Cardiff,1947-01-18,3,3,0,2,0,1,0,0,0,2,1,0,0.6666666666666666,England
755,Nim,Hall,1925-08-02,FALSE,"Huddersfield, UK",FALSE,Fly-half,Wales v England,Cardiff,1947-01-18,17,17,0,39,0,8,4,3,0,9,6,2,0.5294117647058824,England
756,Alan,Henderson,1920-05-26,FALSE,"Kirkintilloch, UK",FALSE,Hooker,Wales v England,Cardiff,1947-01-18,9,9,0,3,1,0,0,0,0,3,6,0,0.3333333333333333,England
757,Geoffrey,Kelly,1914-02-09,FALSE,"Royston, UK",FALSE,Prop,Wales v England,Cardiff,1947-01-18,4,4,0,0,0,0,0,0,0,2,1,1,0.5,England
758,Bill,Moore,1921-02-24,FALSE,"Leicester, UK",FALSE,Scrum-half,Wales v England,Cardiff,1947-01-18,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,England
759,Joe,Mycock,1914-01-17,FALSE,"Chorlton, Lancs, UK",FALSE,Lock,Wales v England,Cardiff,1947-01-18,5,5,0,0,0,0,0,0,0,3,2,0,0.6,England
760,Sam,Perry,1918-07-16,FALSE,"Isle of Wight, UK",FALSE,Lock,Wales v England,Cardiff,1947-01-18,7,7,0,0,0,0,0,0,0,1,5,1,0.14285714285714285,England
761,Edward,Scott,1918-06-14,FALSE,"Truro, Cornwall, UK",FALSE,Centre,Wales v England,Cardiff,1947-01-18,5,5,0,0,0,0,0,0,0,1,3,1,0.2,England
762,Micky,Steele-Bodger,1925-09-04,FALSE,"Tamworth, UK",FALSE,Flanker,Wales v England,Cardiff,1947-01-18,9,9,0,0,0,0,0,0,0,3,5,1,0.3333333333333333,England
763,David,Swarbrick,1927-01-17,FALSE,"Tynemouth, UK",FALSE,Wing,Wales v England,Cardiff,1947-01-18,6,6,0,0,0,0,0,0,0,2,3,1,0.3333333333333333,England
764,Jika,Travers,1919-07-07,FALSE,"Waverley, UK",FALSE,Flanker,Wales v England,Cardiff,1947-01-18,6,6,0,4,0,2,0,0,0,3,2,1,0.5,England
765,Harry,Walker,1915-02-11,FALSE,"Aston, UK",FALSE,Prop,Wales v England,Cardiff,1947-01-18,9,9,0,0,0,0,0,0,0,3,5,1,0.3333333333333333,England
766,Don,White,1926-01-16,FALSE,"E Barton, Northants, UK",FALSE,Flanker,Wales v England,Cardiff,1947-01-18,14,14,0,6,2,0,0,0,0,8,5,1,0.5714285714285714,England
767,Squib,Donnelly,1917-10-17,FALSE,"Ngaruawahia, NZ",FALSE,Centre,Ireland v England,Lansdowne Road,1947-02-08,1,1,0,0,0,0,0,0,0,0,1,0,0,England
768,James,George,1918-08-24,FALSE,"Falmouth, UK",FALSE,Lock,England v Scotland,Twickenham,1947-03-15,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England
769,Cyril,Holmes,1915-01-11,FALSE,"Bolton, UK",FALSE,Wing,England v Scotland,Twickenham,1947-03-15,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,England
770,Ossie,Newton-Thompson,1920-12-02,FALSE,"Paddington, UK",FALSE,Scrum-half,England v Scotland,Twickenham,1947-03-15,2,2,0,0,0,0,0,0,0,2,0,0,1,England
771,Bob,Weighill,1920-09-09,FALSE,"Kings Norton, UK",FALSE,No. 8,England v Scotland,Twickenham,1947-03-15,4,4,0,0,0,0,0,0,0,2,2,0,0.5,England
772,George,Gibbs,1920-03-31,FALSE,Not Available,FALSE,Prop,England v France,Twickenham,1947-04-19,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England
773,Syd,Newman,1919-07-27,FALSE,"Pretoria, South Africa",FALSE,Fullback,England v France,Twickenham,1947-04-19,3,3,0,3,0,0,1,0,0,1,1,1,0.3333333333333333,England
774,Vic,Roberts,1924-08-06,FALSE,"Penryn, UK",FALSE,Flanker,England v France,Twickenham,1947-04-19,16,16,0,6,2,0,0,0,0,7,9,0,0.4375,England
775,Eric,Evans,1921-02-01,FALSE,"Droylsden, UK",FALSE,Hooker,England v Australia,Twickenham,1948-01-03,30,30,0,15,5,0,0,0,0,17,10,3,0.5666666666666667,England
776,John,Keeling,1925-10-28,FALSE,Cairo,FALSE,Hooker,England v Australia,Twickenham,1948-01-03,2,2,0,0,0,0,0,0,0,0,1,1,0,England
777,Richard,Madge,1914-12-19,FALSE,"Exeter, UK",FALSE,Scrum-half,England v Australia,Twickenham,1948-01-03,4,4,0,0,0,0,0,0,0,0,3,1,0,England
778,Douglas,Vaughan,1925-07-15,FALSE,"Wrexham, UK",FALSE,No. 8,England v Australia,Twickenham,1948-01-03,8,8,0,0,0,0,0,0,0,2,5,1,0.25,England
779,Humphrey,Luya,1918-02-03,FALSE,"W Derby, UK",FALSE,Lock,England v Wales,Twickenham,1948-01-17,5,5,0,0,0,0,0,0,0,0,4,1,0,England
780,Ivor,Preece,1920-12-15,FALSE,"Coventry, UK",FALSE,Fly-half,England v Ireland,Twickenham,1948-02-14,13,13,0,3,0,0,0,1,0,3,9,1,0.23076923076923078,England
781,Dick,Uren,1926-02-26,FALSE,"West Kirby, UK",FALSE,Fullback,England v Ireland,Twickenham,1948-02-14,4,4,0,7,0,2,1,0,0,1,3,0,0.25,England
782,Tom,Price,1914-07-26,FALSE,Not Available,FALSE,Prop,Scotland v England,Murrayfield,1948-03-20,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,England
783,Martin,Turner,1921-08-01,FALSE,"Croydon, UK",FALSE,Wing,Scotland v England,Murrayfield,1948-03-20,2,2,0,0,0,0,0,0,0,0,2,0,0,England
784,Lewis,Cannell,1926-06-10,FALSE,"Coventry, UK",FALSE,Centre,France v England,Colombes,1948-03-29,19,19,0,6,2,0,0,0,0,9,9,1,0.47368421052631576,England
785,Patrick,Sykes,1925-03-03,FALSE,"Vancouver, BC, Canada",FALSE,Scrum-half,France v England,Colombes,1948-03-29,7,7,0,0,0,0,0,0,0,5,1,1,0.7142857142857143,England
786,Allan,Towell,1925-03-07,FALSE,"Middlesbrough, UK",FALSE,Centre,France v England,Colombes,1948-03-29,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England
787,Mike,Berridge,1923-02-28,FALSE,"Huntingdon, UK",FALSE,Prop,Wales v England,Cardiff,1949-01-15,2,2,0,0,0,0,0,0,0,0,2,0,0,England
788,Bryan,Braithwaite-Exley,1927-11-30,FALSE,"Wetherby, UK",FALSE,No. 8,Wales v England,Cardiff,1949-01-15,1,1,0,0,0,0,0,0,0,0,1,0,0,England
789,Tom,Danby,1926-08-10,FALSE,"Trimdon, Durham, UK",FALSE,Wing,Wales v England,Cardiff,1949-01-15,1,1,0,0,0,0,0,0,0,0,1,0,0,England
790,Jack,Gregory,1923-06-22,FALSE,"Bristol, UK",FALSE,Wing,Wales v England,Cardiff,1949-01-15,1,1,0,0,0,0,0,0,0,0,1,0,0,England
791,Barry,Holmes,1928-01-06,FALSE,Buenos Aires,FALSE,Fullback,Wales v England,Cardiff,1949-01-15,6,6,0,4,0,2,0,0,0,2,4,0,0.3333333333333333,England
792,Edward,Horsfall,1917-08-11,FALSE,"Huddersfield, UK",FALSE,Flanker,Wales v England,Cardiff,1949-01-15,1,1,0,0,0,0,0,0,0,0,1,0,0,England
793,Geoffrey,Hosking,1922-03-11,FALSE,"St Thomas, Devon, UK",FALSE,Lock,Wales v England,Cardiff,1949-01-15,5,5,0,3,1,0,0,0,0,2,3,0,0.4,England
794,Gordon,Rimmer,1925-02-28,FALSE,"Southport, UK",FALSE,Scrum-half,Wales v England,Cardiff,1949-01-15,13,13,0,0,0,0,0,0,0,3,10,0,0.23076923076923078,England
795,Clive van,Ryneveld,1928-03-19,FALSE,"Cape Town, South Africa",FALSE,Centre,Wales v England,Cardiff,1949-01-15,4,4,0,9,3,0,0,0,0,2,2,0,0.5,England
796,John,Kendall-Carpenter,1925-09-25,FALSE,"Cardiff, UK",FALSE,No. 8,Ireland v England,Lansdowne Road,1949-02-12,23,23,0,3,1,0,0,0,0,12,10,1,0.5217391304347826,England
797,Robert,Kennedy,1925-08-14,FALSE,"Bulawayo, Rhodesia",FALSE,Wing,Ireland v England,Lansdowne Road,1949-02-12,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,England
798,John,Matthews,1920-06-14,FALSE,"Hastings, UK",FALSE,Lock,England v France,Twickenham,1949-02-26,10,10,0,0,0,0,0,0,0,6,4,0,0.6,England
799,John,Steeds,1916-09-27,FALSE,"Edmonton, UK",FALSE,Hooker,England v France,Twickenham,1949-02-26,5,5,0,0,0,0,0,0,0,3,2,0,0.6,England
800,Brian,Boobbyer,1928-02-25,FALSE,"Ealing, UK",FALSE,Centre,England v Wales,Twickenham,1950-01-21,9,9,0,6,2,0,0,0,0,4,5,0,0.4444444444444444,England
801,Ian,Botting,1922-05-18,FALSE,"Dunedin, NZ",FALSE,Wing,England v Wales,Twickenham,1950-01-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England
802,John,Cain,1920-06-12,FALSE,"W Derby, UK",FALSE,Flanker,England v Wales,Twickenham,1950-01-21,1,1,0,0,0,0,0,0,0,0,1,0,0,England
803,Murray,Hofmeyer,1925-12-09,FALSE,"Pretoria, South Africa",FALSE,Fullback,England v Wales,Twickenham,1950-01-21,3,3,0,7,0,2,1,0,0,0,3,0,0,England
804,Wally,Holmes,1925-09-10,FALSE,"Nuneaton, UK",FALSE,Prop,England v Wales,Twickenham,1950-01-21,16,16,0,0,0,0,0,0,0,8,7,1,0.5,England
805,Herbert,Jones,1918-08-22,FALSE,"Landkey, Barnstaple, UK",TRUE,Lock,England v Wales,Twickenham,1950-01-21,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,England
806,Harry,Small,1922-01-07,FALSE,Not Available,FALSE,Flanker,England v Wales,Twickenham,1950-01-21,4,4,0,0,0,0,0,0,0,1,3,0,0.25,England
807,John,Smith,1926-05-23,FALSE,"Stroud, UK",FALSE,Wing,England v Wales,Twickenham,1950-01-21,4,4,0,12,4,0,0,0,0,1,3,0,0.25,England
808,Akker,Adkins,1922-06-02,FALSE,"Coventry, UK",FALSE,Lock,England v Ireland,Twickenham,1950-02-11,7,7,0,3,1,0,0,0,0,4,2,1,0.5714285714285714,England
809,John,Hyde,1930-06-08,FALSE,"Wellingborough, UK",FALSE,Wing,France v England,Colombes,1950-02-25,2,2,0,0,0,0,0,0,0,0,2,0,0,England
810,John,Baume,1920-07-18,FALSE,"Dewsbury, UK",FALSE,Prop,Scotland v England,Murrayfield,1950-03-18,1,1,0,0,0,0,0,0,0,0,1,0,0,England
811,Jasper,Bartlett,1924-10-17,FALSE,"Birmingham, UK",FALSE,Lock,Wales v England,Swansea,1951-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,England
812,Ted,Hewitt,1924-04-22,FALSE,"Coventry, UK",FALSE,Fullback,Wales v England,Swansea,1951-01-20,3,3,0,2,0,1,0,0,0,0,3,0,0,England
813,Philip,Moore,1921-04-06,FALSE,Not Available,FALSE,No. 8,Wales v England,Swansea,1951-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,England
814,Lionel,Oakley,1926-01-24,FALSE,"Ramna, Dacca",FALSE,Centre,Wales v England,Swansea,1951-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,England
815,George,Rittson-Thomas,1926-12-18,FALSE,"Cardiff, UK",FALSE,Flanker,Wales v England,Swansea,1951-01-20,3,3,0,3,1,0,0,0,0,0,3,0,0,England
816,Trevor,Smith,1920-04-03,FALSE,"Bedford, UK",FALSE,Hooker,Wales v England,Swansea,1951-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,England
817,Bob,Stirling,1919-09-04,FALSE,"Lichfield, UK",FALSE,Prop,Wales v England,Swansea,1951-01-20,18,18,0,3,1,0,0,0,0,10,7,1,0.5555555555555556,England
818,Vic,Tindall,1928-08-01,FALSE,"Kingsclere, UK",FALSE,Wing,Wales v England,Swansea,1951-01-20,4,4,0,0,0,0,0,0,0,1,3,0,0.25,England
819,Squire,Wilkins,1924-12-26,FALSE,"Leeds, UK",FALSE,Lock,Wales v England,Swansea,1951-01-20,13,13,0,0,0,0,0,0,0,7,5,1,0.5384615384615384,England
820,Peter,Woodruff,1920-10-30,FALSE,"Newport, UK",FALSE,Wing,Wales v England,Swansea,1951-01-20,4,4,0,0,0,0,0,0,0,1,3,0,0.25,England
821,Evan,Hardy,1927-11-13,FALSE,"Meerut, India",FALSE,Fly-half,Ireland v England,Lansdowne Road,1951-02-10,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,England
822,Bruce,Neale,1923-09-15,FALSE,"Chelsea, UK",FALSE,Lock,Ireland v England,Lansdowne Road,1951-02-10,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,England
823,John,Williams,1927-08-24,FALSE,"Penzance, UK",FALSE,Centre,Ireland v England,Lansdowne Road,1951-02-10,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England
824,William,Hook,1920-12-21,FALSE,"Gloucester, UK",FALSE,Fullback,England v Scotland,Twickenham,1951-03-17,3,3,0,2,0,1,0,0,0,1,2,0,0.3333333333333333,England
825,Dennis,Shuttleworth,1928-07-22,FALSE,"Leeds, UK",FALSE,Scrum-half,England v Scotland,Twickenham,1951-03-17,2,2,0,0,0,0,0,0,0,2,0,0,1,England
826,Albert,Agar,1923-11-12,FALSE,"Hartlepool, UK",FALSE,Centre,England v South Africa,Twickenham,1952-01-05,7,7,0,6,1,0,0,1,0,4,2,1,0.5714285714285714,England
827,Alec,Lewis,1920-08-20,FALSE,"Brighton, UK",FALSE,Flanker,England v South Africa,Twickenham,1952-01-05,10,10,0,0,0,0,0,0,0,6,3,1,0.6,England
828,Chris,Winn,1926-11-13,FALSE,"Beckenham, UK",FALSE,Wing,England v South Africa,Twickenham,1952-01-05,8,8,0,9,3,0,0,0,0,5,3,0,0.625,England
829,Ted,Woodward,1931-04-17,FALSE,"Wycombe, UK",FALSE,Wing,England v South Africa,Twickenham,1952-01-05,15,15,0,21,6,0,1,0,0,8,5,2,0.5333333333333333,England
830,Elliott,Woodgate,1922-01-02,FALSE,"Totnes, UK",FALSE,Prop,England v Wales,Twickenham,1952-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,England
831,Philip,Collins,1928-11-04,FALSE,"Redruth, UK",FALSE,Fullback,Scotland v England,Murrayfield,1952-03-15,3,3,0,0,0,0,0,0,0,3,0,0,1,England
832,Reginald,Bazley,1929-12-15,FALSE,"Barrow-in-Furness, UK",FALSE,Wing,England v Ireland,Twickenham,1952-03-29,10,10,0,6,2,0,0,0,0,6,2,2,0.6,England
833,Nick,Labuschagne,1931-05-26,FALSE,"Durban, South Africa",FALSE,Hooker,Wales v England,Cardiff,1953-01-17,5,5,0,0,0,0,0,0,0,2,2,1,0.4,England
834,Martin,Regan,1929-09-24,FALSE,"St Helens, UK",FALSE,Fly-half,Wales v England,Cardiff,1953-01-17,12,12,0,3,1,0,0,0,0,8,3,1,0.6666666666666666,England
835,Jeff,Butterfield,1929-08-09,FALSE,"Heckmondwike, UK",FALSE,Centre,England v France,Twickenham,1953-02-28,32,32,0,27,8,0,0,1,0,18,9,5,0.5625,England
836,Tug,Wilson,1926-10-07,FALSE,"Wilderness, UK",FALSE,Flanker,England v France,Twickenham,1953-02-28,8,8,0,12,4,0,0,0,0,5,3,0,0.625,England
837,Phil,Davies,1928-08-06,FALSE,"Abberley, Worcs, UK",FALSE,Centre,England v Scotland,Twickenham,1953-03-21,14,14,0,3,1,0,0,0,0,7,5,2,0.5,England
838,Reg,Higgins,1930-07-11,FALSE,"Widnes, Lancs, UK",FALSE,Flanker,England v Wales,Twickenham,1954-01-16,14,14,0,6,2,0,0,0,0,9,4,1,0.6428571428571429,England
839,Ian,King,1923-05-05,FALSE,"Leyburn, UK",FALSE,Fullback,England v Wales,Twickenham,1954-01-16,3,3,0,5,0,1,1,0,0,2,1,0,0.6666666666666666,England
840,Pat,Quinn,1930-02-19,FALSE,"Widnes, Lancs, UK",FALSE,Centre,England v Wales,Twickenham,1954-01-16,5,5,0,0,0,0,0,0,0,3,2,0,0.6,England
841,Sandy,Sanders,1924-09-06,FALSE,"Fulham, UK",FALSE,Prop,England v Wales,Twickenham,1954-01-16,9,9,0,0,0,0,0,0,0,5,4,0,0.5555555555555556,England
842,Peter,Yarranton,1924-09-30,FALSE,"Acton, UK",FALSE,Lock,England v Wales,Twickenham,1954-01-16,5,5,0,0,0,0,0,0,0,3,2,0,0.6,England
843,Peter,Young,1927-11-09,FALSE,"Bristol, UK",FALSE,Lock,England v Wales,Twickenham,1954-01-16,9,9,0,3,1,0,0,0,0,4,4,1,0.4444444444444444,England
844,John,Bance,1925-01-15,FALSE,"Kingsclere, UK",FALSE,Lock,Scotland v England,Murrayfield,1954-03-20,1,1,0,0,0,0,0,0,0,1,0,0,1,England
845,Nigel,Gibbs,1922-09-24,FALSE,Not Available,FALSE,Fullback,Scotland v England,Murrayfield,1954-03-20,2,2,0,4,0,2,0,0,0,1,1,0,0.5,England
846,Vic,Leadbetter,NA,NA,"Kettering, UK",FALSE,No. 8,Scotland v England,Murrayfield,1954-03-20,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England
847,Ernie,Robinson,1929-01-17,FALSE,Not Available,FALSE,Hooker,Scotland v England,Murrayfield,1954-03-20,4,4,0,0,0,0,0,0,0,2,1,1,0.5,England
848,Johnny,Williams,1932-01-31,FALSE,"Leeds N, UK",FALSE,Scrum-half,France v England,Colombes,1954-04-10,9,9,0,3,1,0,0,0,0,3,5,1,0.3333333333333333,England
849,Doug,Baker,1929-11-29,FALSE,"Las Palmas, Canary Is",FALSE,Fly-half,Wales v England,Cardiff,1955-01-22,6,6,0,3,0,0,1,0,0,2,3,1,0.3333333333333333,England
850,William,Hancock,1932-09-26,FALSE,"Newport, Monmouth, UK",FALSE,Lock,Wales v England,Cardiff,1955-01-22,2,2,0,0,0,0,0,0,0,0,1,1,0,England
851,George,Hastings,1924-11-07,FALSE,"Dursley, UK",FALSE,Prop,Wales v England,Cardiff,1955-01-22,13,13,0,11,1,1,2,0,0,8,2,3,0.6153846153846154,England
852,David,Hazell,1931-04-23,FALSE,"Taunton, UK",FALSE,Prop,Wales v England,Cardiff,1955-01-22,4,4,0,9,0,0,3,0,0,1,2,1,0.25,England
853,Peter,Ryan,1930-10-01,FALSE,"Bucklow, UK",FALSE,Flanker,Wales v England,Cardiff,1955-01-22,2,2,0,0,0,0,0,0,0,0,1,1,0,England
