cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country
283,Bill,Church,1883-08-05,FALSE,"Glasgow, UK",FALSE,Centre,Wales v Scotland,Cardiff,1906-02-03,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
284,Alec,Purves,1886-08-15,FALSE,"Kingston-upon-Thames, UK",FALSE,Wing,Wales v Scotland,Cardiff,1906-02-03,10,10,0,22,6,0,0,1,0,6,4,0,0.6,Scotland
285,Maurie,Walter,1888-01-04,FALSE,Yokohama,FALSE,Centre,Ireland v Scotland,Lansdowne Road,1906-02-24,8,8,0,6,2,0,0,0,0,5,3,0,0.625,Scotland
286,George,Frew,1883-09-09,FALSE,"Larkhall, UK",FALSE,Forward,Scotland v South Africa,Glasgow,1906-11-17,15,15,0,3,1,0,0,0,0,9,6,0,0.6,Scotland
287,Campbell,Geddes,1882-07-09,FALSE,"Hampstead, UK",FALSE,Forward,Scotland v South Africa,Glasgow,1906-11-17,6,6,0,10,0,5,0,0,0,5,1,0,0.8333333333333334,Scotland
288,Louis,Speirs,1885-10-23,FALSE,"Edinburgh, UK",FALSE,Forward,Scotland v South Africa,Glasgow,1906-11-17,10,10,0,0,0,0,0,0,0,6,4,0,0.6,Scotland
289,William,Thomson,NA,NA,"Haslingden, Lancs, UK",FALSE,Forward,Scotland v South Africa,Glasgow,1906-11-17,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
290,Duncan,MacGregor,1887-05-20,FALSE,"Pontypridd, UK",FALSE,Centre,Scotland v Wales,Inverleith,1907-02-02,3,3,0,0,0,0,0,0,0,3,0,0,1,Scotland
291,George,Sanderson,1881-08-09,FALSE,"Edinburgh, UK",FALSE,Forward,Scotland v Wales,Inverleith,1907-02-02,4,4,0,3,1,0,0,0,0,3,1,0,0.75,Scotland
292,Jock,Scott,1887-10-06,FALSE,"Edinburgh, UK",FALSE,Flanker,England v Scotland,Blackheath,1907-03-16,21,21,0,3,1,0,0,0,0,8,13,0,0.38095238095238093,Scotland
293,J.A.,Brown,NA,NA,"date unknown, UK",FALSE,Hooker,Wales v Scotland,Swansea,1908-02-01,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland
294,George,Cunningham,1888-03-23,FALSE,"Broughty Ferry, UK",FALSE,Halfback,Wales v Scotland,Swansea,1908-02-01,8,8,0,11,0,4,1,0,0,3,5,0,0.375,Scotland
295,Geoffrey,Gowlland,1885-05-27,FALSE,"Ealing, UK",FALSE,Forward,Wales v Scotland,Swansea,1908-02-01,7,7,0,3,1,0,0,0,0,3,4,0,0.42857142857142855,Scotland
296,Hugh,Martin,1888-04-09,FALSE,"Edinburgh, UK",FALSE,Wing,Wales v Scotland,Swansea,1908-02-01,5,5,0,3,1,0,0,0,0,2,3,0,0.4,Scotland
297,John,Wilson,1884-03-10,FALSE,Trinidad,FALSE,Forward,Ireland v Scotland,Lansdowne Road,1908-02-29,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland
298,Colin,Gilray,1885-03-17,FALSE,"Broughty Ferry, UK",FALSE,Wing,New Zealand v Australia,Dunedin,1905-09-02,5,5,0,3,1,0,0,0,0,3,2,0,0.6,Scotland
299,James,Robertson,1883-05-05,FALSE,Not Available,FALSE,Fly-half,Scotland v England,Inverleith,1908-03-21,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
300,Lewis,Robertson,1883-08-04,FALSE,"Hawthornden, UK",FALSE,Forward,Scotland v England,Inverleith,1908-03-21,9,9,0,0,0,0,0,0,0,3,6,0,0.3333333333333333,Scotland
301,Albert,Wade,1884-09-20,FALSE,"Glasgow, UK",FALSE,Scrum-half,Scotland v England,Inverleith,1908-03-21,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
302,Gus,Angus,1889-11-11,FALSE,"Sydney, NSW, Australia",FALSE,Centre,Scotland v Wales,Inverleith,1909-02-06,18,18,0,9,3,0,0,0,0,7,11,0,0.3888888888888889,Scotland
303,Jim,Tennent,1888-09-07,FALSE,"Glasgow, UK",FALSE,Halfback,Scotland v Wales,Inverleith,1909-02-06,6,6,0,15,5,0,0,0,0,3,3,0,0.5,Scotland
304,William,Lely,1886-07-15,FALSE,"Edmonton, London, UK",FALSE,Prop,Scotland v Ireland,Inverleith,1909-02-27,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
305,Robert,Lindsay-Watson,1886-10-04,FALSE,"Hawick, UK",FALSE,Wing,Scotland v Ireland,Inverleith,1909-02-27,1,1,0,3,1,0,0,0,0,1,0,0,1,Scotland
306,John,MacGregor,1885-08-27,FALSE,"Pontypridd, UK",FALSE,Fly-half,Scotland v Ireland,Inverleith,1909-02-27,1,1,0,3,1,0,0,0,0,1,0,0,1,Scotland
307,Jimmy,Pearson,1889-02-24,FALSE,"Edinburgh, UK",FALSE,Centre,Scotland v Ireland,Inverleith,1909-02-27,12,12,0,10,1,0,1,1,0,6,6,0,0.5,Scotland
308,Charles,Stuart,1887-05-18,FALSE,"Glasgow, UK",FALSE,Forward,Scotland v Ireland,Inverleith,1909-02-27,7,7,0,3,1,0,0,0,0,3,4,0,0.42857142857142855,Scotland
309,Alexander,Moodie,1886-09-30,FALSE,"Balmuirfield, Dundee, UK",FALSE,Forward,England v Scotland,Richmond,1909-03-20,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Scotland
310,James,Reid-Kerr,1883-12-04,FALSE,"Greenock, UK",FALSE,Forward,England v Scotland,Richmond,1909-03-20,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
311,Fletcher,Buchanan,1889-12-23,FALSE,"Glasgow, UK",FALSE,Centre,Scotland v France,Inverleith,1910-01-22,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Scotland
312,Ian,Robertson,1887-02-03,FALSE,Not Available,FALSE,Wing,Scotland v France,Inverleith,1910-01-22,1,1,0,6,2,0,0,0,0,1,0,0,1,Scotland
313,Robert,Stevenson,1886-02-12,FALSE,"Perth, UK",FALSE,Forward,Scotland v France,Inverleith,1910-01-22,9,9,0,0,0,0,0,0,0,3,6,0,0.3333333333333333,Scotland
314,Puss,Milroy,1887-12-04,FALSE,"Edinburgh, UK",FALSE,Scrum-half,Wales v Scotland,Cardiff,1910-02-05,12,12,0,3,1,0,0,0,0,3,9,0,0.25,Scotland
315,Walter,Sutherland,1890-11-19,FALSE,"Hawick, UK",FALSE,Wing,Wales v Scotland,Cardiff,1910-02-05,13,13,0,12,4,0,0,0,0,4,9,0,0.3076923076923077,Scotland
316,Cecil,Abercrombie,1886-04-12,FALSE,"Mozufferpore, India",FALSE,Forward,Ireland v Scotland,Belfast,1910-02-26,6,6,0,3,1,0,0,0,0,2,4,0,0.3333333333333333,Scotland
317,Jimmy,Dobson,1888-11-23,FALSE,"Cathcart, Glasgow, UK",FALSE,Wing,Ireland v Scotland,Belfast,1910-02-26,1,1,0,3,1,0,0,0,0,1,0,0,1,Scotland
318,Andrew,Lindsay,1885-07-19,FALSE,"Otepopo, NZ",FALSE,Scrum-half,Ireland v Scotland,Belfast,1910-02-26,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
319,Donald,Macpherson,1882-07-23,FALSE,"Waimate, NZ",FALSE,Wing,New Zealand v Australia,Dunedin,1905-09-02,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,Scotland
320,Rowland,Fraser,1890-01-10,FALSE,"Perth, UK",FALSE,Prop,France v Scotland,Colombes,1911-01-02,4,4,0,0,0,0,0,0,0,0,4,0,0,Scotland
321,Frank,Osler,1888-02-10,FALSE,"Riversdale, UK",FALSE,Scrum-half,France v Scotland,Colombes,1911-01-02,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland
322,Alexander,Stevenson,1885-10-30,FALSE,"Glasgow, UK",FALSE,Forward,France v Scotland,Colombes,1911-01-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
323,Borth,Todd,1888-10-28,FALSE,"Inverleithin, Peebles, UK",FALSE,Fullback,France v Scotland,Colombes,1911-01-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
324,Frede,di Turner,1888-05-29,FALSE,"Sefton Pk, Liverpool, UK",FALSE,Flanker,France v Scotland,Colombes,1911-01-02,15,15,0,37,3,14,0,0,0,4,11,0,0.26666666666666666,Scotland
325,Thomas,Young,1891-02-06,FALSE,"Hartlepool, UK",FALSE,Centre,France v Scotland,Colombes,1911-01-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
326,Donald,Grant,1892-12-30,FALSE,Burma,FALSE,Wing,Scotland v Wales,Inverleith,1911-02-04,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland
327,John,Macdonald,1890-12-07,FALSE,Not Available,FALSE,Wing,Scotland v Wales,Inverleith,1911-02-04,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
328,Andrew,Ross,1892-01-13,FALSE,"Juniper Green, Edinbu, UK",FALSE,Lock,Scotland v Wales,Inverleith,1911-02-04,4,4,0,0,0,0,0,0,0,0,4,0,0,Scotland
329,Andrew,Greig,1889-10-27,FALSE,"Kelvin, Glasgow, UK",FALSE,Fullback,Scotland v Ireland,Inverleith,1911-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
330,Carl,Ogilvy,1889-06-13,FALSE,Not Available,FALSE,Fullback,Scotland v Ireland,Inverleith,1911-02-25,3,3,0,0,0,0,0,0,0,0,3,0,0,Scotland
331,David,Bain,1891-09-10,FALSE,"Edinburgh, UK",FALSE,Prop,England v Scotland,Twickenham,1911-03-18,11,11,0,0,0,0,0,0,0,4,7,0,0.36363636363636365,Scotland
332,John,Dobson,1886-09-06,FALSE,Not Available,FALSE,Hooker,England v Scotland,Twickenham,1911-03-18,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,Scotland
333,JY,Henderson,1891-03-09,FALSE,"Edinburgh, UK",FALSE,Fly-half,England v Scotland,Twickenham,1911-03-18,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
334,William,Hutchison,1889-01-16,FALSE,"Glasgow, UK",FALSE,Lock,England v Scotland,Twickenham,1911-03-18,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
335,Ronald,Simson,1890-09-06,FALSE,"Edinburgh, UK",FALSE,Centre,England v Scotland,Twickenham,1911-03-18,1,1,0,3,1,0,0,0,0,0,1,0,0,Scotland
336,Stephen,Steyn,1889-11-10,FALSE,"Moorreesburg, UK",FALSE,Wing,England v Scotland,Twickenham,1911-03-18,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland
337,Mike,Dickson,1884-11-23,FALSE,Not Available,FALSE,Fullback,Scotland v France,Inverleith,1912-01-20,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,Scotland
338,Sandy,Gunn,1890-11-16,FALSE,"Pontypool, UK",FALSE,Fly-half,Scotland v France,Inverleith,1912-01-20,5,5,0,3,1,0,0,0,0,2,3,0,0.4,Scotland
339,Colin,Hill,1887-07-17,FALSE,"Glenwood, Leslie, Fife, UK",FALSE,Forward,Scotland v France,Inverleith,1912-01-20,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
340,Dave,Howie,1888-05-12,FALSE,"Roseberry Temple, Mid, UK",FALSE,Lock,Scotland v France,Inverleith,1912-01-20,7,7,0,0,0,0,0,0,0,3,4,0,0.42857142857142855,Scotland
341,Jenny,Hume,1890-03-17,FALSE,"Edinburgh, UK",FALSE,Scrum-half,Scotland v France,Inverleith,1912-01-20,7,7,0,3,1,0,0,0,0,3,3,1,0.42857142857142855,Scotland
342,William,Purves,1888-07-04,FALSE,"Wimbledon, UK",FALSE,Lock,Scotland v France,Inverleith,1912-01-20,6,6,0,3,1,0,0,0,0,2,4,0,0.3333333333333333,Scotland
343,Robert,Robertson,1891-07-28,FALSE,Not Available,FALSE,Forward,Scotland v France,Inverleith,1912-01-20,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
344,George,Will,1892-09-02,FALSE,"Croydon, UK",FALSE,Wing,Scotland v France,Inverleith,1912-01-20,7,7,0,15,5,0,0,0,0,2,5,0,0.2857142857142857,Scotland
345,James,Boyd,1891-08-18,FALSE,"Amoy, UK",FALSE,Fly-half,Scotland v England,Inverleith,1912-03-16,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
346,Billy,Burnet,1886-03-06,FALSE,Not Available,FALSE,Centre,Scotland v England,Inverleith,1912-03-16,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
347,Charlie,Usher,1891-09-26,FALSE,Not Available,FALSE,No. 8,Scotland v England,Inverleith,1912-03-16,16,16,0,6,2,0,0,0,0,8,6,2,0.5,Scotland
348,Patrick,Blair,1891-07-18,FALSE,"Wanlockhead, UK",FALSE,Prop,Scotland v South Africa,Inverleith,1912-11-23,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Scotland
349,Roland,Gordon,1893-01-22,FALSE,"Selangor, Malaya",FALSE,Centre,France v Scotland,Parc des Princes,1913-01-01,3,3,0,6,2,0,0,0,0,2,1,0,0.6666666666666666,Scotland
350,George,Ledingham,1890-03-08,FALSE,"Aberdeen, UK",FALSE,Forward,France v Scotland,Parc des Princes,1913-01-01,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
351,John,McDougall,1890-12-05,FALSE,"Greenock, UK",FALSE,Lock,France v Scotland,Parc des Princes,1913-01-01,5,5,0,0,0,0,0,0,0,1,4,0,0.2,Scotland
352,Bill,Stewart,1889-10-23,FALSE,"Launceston, TAS, Canada",FALSE,Wing,France v Scotland,Parc des Princes,1913-01-01,4,4,0,24,8,0,0,0,0,2,2,0,0.5,Scotland
353,Rufus,Bruce-Lockhart,1889-03-04,FALSE,"Beith, Ayrshire, UK",FALSE,Centre,Scotland v Wales,Inverleith,1913-02-01,2,2,0,4,0,0,0,1,0,0,2,0,0,Scotland
354,Thomas,Bowie,1889-04-28,FALSE,"Edinburgh, UK",FALSE,Fly-half,Scotland v Ireland,Inverleith,1913-02-22,4,4,0,7,1,0,0,1,0,1,3,0,0.25,Scotland
355,George,Maxwell,1892-10-18,FALSE,"Edinburgh, UK",FALSE,Flanker,Scotland v Ireland,Inverleith,1913-02-22,13,13,0,7,0,2,1,0,0,3,9,1,0.23076923076923078,Scotland
356,Eric,Loudoun-Shand,1893-03-31,FALSE,"Lambeth, UK",FALSE,Centre,England v Scotland,Twickenham,1913-03-15,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
357,John,Sweet,1892-03-26,FALSE,Not Available,FALSE,Wing,England v Scotland,Twickenham,1913-03-15,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland
358,Willie,Wallace,1892-09-23,FALSE,"Edinburgh, UK",FALSE,Fullback,England v Scotland,Twickenham,1913-03-15,4,4,0,0,0,0,0,0,0,0,4,0,0,Scotland
359,David,Donald,1891-07-27,FALSE,Not Available,FALSE,Prop,Wales v Scotland,Cardiff,1914-02-07,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland
360,Andrew,Hamilton,1893-03-08,FALSE,"Hamilton, NZ",FALSE,Fly-half,Wales v Scotland,Cardiff,1914-02-07,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
361,Podger,Laing,1892-04-25,FALSE,Not Available,FALSE,Lock,Wales v Scotland,Cardiff,1914-02-07,7,7,0,4,0,2,0,0,0,3,4,0,0.42857142857142855,Scotland
362,Ronald,Scobie,1893-06-08,FALSE,Not Available,FALSE,Centre,Wales v Scotland,Cardiff,1914-02-07,3,3,0,0,0,0,0,0,0,0,3,0,0,Scotland
363,Allen,Sloan,1892-12-30,FALSE,"Edinburgh, UK",FALSE,Wing,Wales v Scotland,Cardiff,1914-02-07,9,9,0,9,3,0,0,0,0,4,5,0,0.4444444444444444,Scotland
364,Archibald,Stewart,1890-09-27,FALSE,"Leith, UK",FALSE,Forward,Wales v Scotland,Cardiff,1914-02-07,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
365,Archibald,Symington,1892-03-20,FALSE,"Calcutta, India",FALSE,Lock,Wales v Scotland,Cardiff,1914-02-07,2,2,0,0,0,0,0,0,0,0,2,0,0,Scotland
366,Jock,Wemyss,1893-05-22,FALSE,"Galashiels, UK",FALSE,Prop,Wales v Scotland,Cardiff,1914-02-07,7,7,0,0,0,0,0,0,0,2,3,2,0.2857142857142857,Scotland
367,Jack,Warren,1889-08-13,FALSE,"Partick, Glasgow, UK",FALSE,Centre,Ireland v Scotland,Lansdowne Road,1914-02-28,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
368,James,Huggan,1888-10-11,FALSE,"Jedburgh, UK",FALSE,Wing,Scotland v England,Inverleith,1914-03-21,1,1,0,3,1,0,0,0,0,0,1,0,0,Scotland
369,Ian,Moffat-Pender,1894-08-18,FALSE,Not Available,FALSE,Prop,Scotland v England,Inverleith,1914-03-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
370,Eric,Young,1892-04-14,FALSE,Not Available,FALSE,Flanker,Scotland v England,Inverleith,1914-03-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
371,Gerard,Crole,1894-06-07,FALSE,"Calton, Edinburgh, UK",FALSE,Wing,France v Scotland,Parc des Princes,1920-01-01,4,4,0,9,3,0,0,0,0,3,1,0,0.75,Scotland
372,Denoon,Duncan,1893-02-15,FALSE,Not Available,FALSE,Prop,France v Scotland,Parc des Princes,1920-01-01,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Scotland
373,Ernest,Fahmy,1892-11-28,FALSE,"Amoy, UK",FALSE,Centre,France v Scotland,Parc des Princes,1920-01-01,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Scotland
374,Bob,Gallie,1893-01-18,FALSE,Not Available,FALSE,Hooker,France v Scotland,Parc des Princes,1920-01-01,8,8,0,0,0,0,0,0,0,4,4,0,0.5,Scotland
375,Finlay,Kennedy,1892-01-23,FALSE,Not Available,FALSE,Prop,France v Scotland,Parc des Princes,1920-01-01,5,5,0,13,0,2,3,0,0,3,2,0,0.6,Scotland
376,Monty,Murray,1894-04-17,FALSE,"Glasgow, UK",FALSE,Flanker,France v Scotland,Parc des Princes,1920-01-01,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Scotland
377,George,Pattullo,NA,NA,"Colombo, Ceylon",FALSE,Fullback,France v Scotland,Parc des Princes,1920-01-01,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Scotland
378,George,Thom,1890-03-13,FALSE,"Strathmiglo, Fife, UK",FALSE,Flanker,France v Scotland,Parc des Princes,1920-01-01,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Scotland
379,Eric,MacKay,1899-08-05,FALSE,"Kinning Park, Glasgow, UK",FALSE,Wing,Scotland v Wales,Inverleith,1920-02-07,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
380,Neil,Macpherson,1892-09-26,FALSE,"Cardiff, UK",FALSE,Forward,Scotland v Wales,Inverleith,1920-02-07,11,11,0,0,0,0,0,0,0,3,7,1,0.2727272727272727,Scotland
381,Jake,Selby,1900-07-28,FALSE,"Port William, UK",FALSE,Scrum-half,Scotland v Wales,Inverleith,1920-02-07,2,2,0,0,0,0,0,0,0,2,0,0,1,Scotland
382,Arthur,Browning,1897-07-02,FALSE,"Eaglesham, Renfrew, UK",FALSE,Wing,Scotland v Ireland,Inverleith,1920-02-28,7,7,0,22,5,2,1,0,0,4,1,2,0.5714285714285714,Scotland
383,Charles,Nimmo,1895-06-10,FALSE,"Edinburgh, UK",FALSE,Scrum-half,England v Scotland,Twickenham,1920-03-20,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
384,John,Bannerman,1901-09-01,FALSE,"Glasgow, UK",FALSE,Lock,Scotland v France,Inverleith,1921-01-22,37,37,0,6,2,0,0,0,0,22,13,2,0.5945945945945946,Scotland
385,Jimmy,Carmichael,1900-03-22,FALSE,"Edinburgh, UK",FALSE,Wing,Scotland v France,Inverleith,1921-01-22,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Scotland
386,Ronald,Cumming,1900-04-04,FALSE,"Speyside, UK",FALSE,Prop,Scotland v France,Inverleith,1921-01-22,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
387,Hector,Forsayth,1899-12-18,FALSE,"Sydney, NSW, Australia",FALSE,Fullback,Scotland v France,Inverleith,1921-01-22,7,7,0,0,0,0,0,0,0,2,4,1,0.2857142857142857,Scotland
388,Leslie,Gracie,1896-10-15,FALSE,"Colombo, Ceylon",FALSE,Centre,Scotland v France,Inverleith,1921-01-22,13,13,0,6,2,0,0,0,0,5,6,2,0.38461538461538464,Scotland
389,Ian,Kilgour,1900-10-23,FALSE,Not Available,FALSE,Wing,Scotland v France,Inverleith,1921-01-22,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
390,Alpin,Thomson,1893-05-14,FALSE,"Perth, WA, Australia",FALSE,Centre,Scotland v France,Inverleith,1921-01-22,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Scotland
391,Rankin,Buchanan,1896-06-18,FALSE,Not Available,FALSE,Hooker,Wales v Scotland,Swansea,1921-02-05,16,16,0,3,1,0,0,0,0,9,6,1,0.5625,Scotland
392,Russell,Donald,1898-09-09,FALSE,"Glasgow, UK",FALSE,Fly-half,Wales v Scotland,Swansea,1921-02-05,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Scotland
393,George,Douglas,1897-08-10,FALSE,Not Available,FALSE,Lock,Wales v Scotland,Swansea,1921-02-05,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
394,Hamish,Shaw,1896-09-13,FALSE,Not Available,FALSE,No. 8,Wales v Scotland,Swansea,1921-02-05,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
395,John,McCrow,1899-05-11,FALSE,"Chirnside, UK",FALSE,Wing,Ireland v Scotland,Lansdowne Road,1921-02-26,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
396,George,Murray,1900-06-23,FALSE,"Maryhill, Glasgow, UK",FALSE,Prop,Ireland v Scotland,Lansdowne Road,1921-02-26,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
397,Jock,Stewart,1894-05-06,FALSE,Not Available,FALSE,Flanker,Ireland v Scotland,Lansdowne Road,1921-02-26,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
398,Cecil,Mackenzie,1889-02-26,FALSE,Not Available,FALSE,Centre,Scotland v England,Inverleith,1921-03-19,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
399,David,Bertram,1899-01-24,FALSE,"Edinburgh, UK",FALSE,Hooker,France v Scotland,Colombes,1922-01-02,11,11,0,8,2,1,0,0,0,6,3,2,0.5454545454545454,Scotland
400,Doug,Davies,1899-07-23,FALSE,"Ashkirk, UK",FALSE,No. 8,France v Scotland,Colombes,1922-01-02,24,24,0,3,0,0,1,0,0,12,9,3,0.5,Scotland
401,Jimmy,Dykes,1901-07-04,FALSE,"Partick, Glasgow, UK",FALSE,Centre,France v Scotland,Colombes,1922-01-02,20,20,0,20,3,2,1,1,0,14,5,1,0.7,Scotland
402,Bill,Johnston,1896-12-16,FALSE,Not Available,FALSE,Fullback,France v Scotland,Colombes,1922-01-02,1,1,0,0,0,0,0,0,0,0,0,1,0,Scotland
403,Jock,Lawrie,1900-09-11,FALSE,"Melrose, UK",FALSE,Flanker,France v Scotland,Colombes,1922-01-02,11,11,0,0,0,0,0,0,0,6,3,2,0.5454545454545454,Scotland
404,Eric,Liddell,1902-01-16,FALSE,"Tientsin, China",FALSE,Wing,France v Scotland,Colombes,1922-01-02,7,7,0,12,4,0,0,0,0,4,1,2,0.5714285714285714,Scotland
405,Phil,Macpherson,1903-10-16,FALSE,"Newtonmore, UK",FALSE,Centre,France v Scotland,Colombes,1922-01-02,26,26,0,12,4,0,0,0,0,13,10,3,0.5,Scotland
406,Andrew,Stevenson,1897-03-14,FALSE,"Maryhill, Glasgow, UK",FALSE,Prop,France v Scotland,Colombes,1922-01-02,4,4,0,0,0,0,0,0,0,2,1,1,0.5,Scotland
407,Willie,Bryce,1901-01-16,FALSE,"Bolton, Lancs, UK",FALSE,Scrum-half,Scotland v Wales,Inverleith,1922-02-04,11,11,0,9,3,0,0,0,0,6,4,1,0.5454545454545454,Scotland
408,William,Dobson,1894-02-09,FALSE,Not Available,FALSE,Prop,Scotland v Wales,Inverleith,1922-02-04,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,Scotland
409,Ronald,Warren,1900-10-14,FALSE,"Partick, Glasgow, UK",FALSE,Fullback,Scotland v Wales,Inverleith,1922-02-04,5,5,0,0,0,0,0,0,0,2,1,2,0.4,Scotland
410,Jimmy,Tolmie,1895-11-20,FALSE,"New York, NY, United States",FALSE,Wing,England v Scotland,Twickenham,1922-03-18,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
411,Dan,Drysdale,1901-05-18,FALSE,"Kippen, Stirlingshire, UK",FALSE,Fullback,Scotland v France,Inverleith,1923-01-20,30,30,0,45,0,19,1,1,0,18,11,1,0.6,Scotland
412,David,Kerr,1899-02-03,FALSE,Not Available,FALSE,Prop,Scotland v France,Inverleith,1923-01-20,10,10,0,6,2,0,0,0,0,5,5,0,0.5,Scotland
413,Teddy,McLaren,1902-05-28,FALSE,Not Available,FALSE,Centre,Scotland v France,Inverleith,1923-01-20,5,5,0,9,3,0,0,0,0,3,2,0,0.6,Scotland
414,Samuel,McQueen,1896-01-27,FALSE,"Liverpool, UK",FALSE,Fly-half,Scotland v France,Inverleith,1923-01-20,4,4,0,3,1,0,0,0,0,3,1,0,0.75,Scotland
415,Ludo,Stuart,1902-10-22,FALSE,Not Available,FALSE,Lock,Scotland v France,Inverleith,1923-01-20,8,8,0,3,1,0,0,0,0,3,4,1,0.375,Scotland
416,Johnnie,Wallace,1900-09-05,FALSE,"Machsville, NSW, Australia",FALSE,Wing,New Zealand XV v Australia,Christchurch,1921-09-03,17,17,0,48,16,0,0,0,0,11,6,0,0.6470588235294118,Scotland
417,Robert,Simpson,1899-04-28,FALSE,"Kinning Park, Glasgow, UK",FALSE,Flanker,Ireland v Scotland,Lansdowne Road,1923-02-24,1,1,0,0,0,0,0,0,0,1,0,0,1,Scotland
418,Kelvin,Hendrie,1898-07-02,FALSE,"Edinburgh, UK",FALSE,No. 8,France v Scotland,Paris,1924-01-01,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Scotland
419,Bob,Howie,1898-06-11,FALSE,"Gorebridge, UK",FALSE,Prop,France v Scotland,Paris,1924-01-01,11,11,0,0,0,0,0,0,0,5,5,1,0.45454545454545453,Scotland
420,Chris,Mackintosh,1903-10-31,FALSE,"Charville, UK",FALSE,Wing,France v Scotland,Paris,1924-01-01,1,1,0,0,0,0,0,0,0,0,1,0,0,Scotland
421,Andrew,Ross,1903-11-08,FALSE,"Troon, UK",FALSE,Hooker,France v Scotland,Paris,1924-01-01,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Scotland
422,Herbert,Waddell,1902-09-19,FALSE,"Glasgow, UK",FALSE,Fly-half,France v Scotland,Paris,1924-01-01,18,18,0,45,7,2,0,5,0,11,7,0,0.6111111111111112,Scotland
423,George,Aitken,1898-07-02,FALSE,"Westport, Ireland",FALSE,Centre,New Zealand v South Africa,Dunedin,1921-08-13,10,10,0,0,0,0,0,0,0,8,2,0,0.8,Scotland
424,Sandy,Gillies,1900-03-25,FALSE,"Easdale, Argyll, UK",FALSE,No. 8,Scotland v Wales,Inverleith,1924-02-02,12,12,0,26,1,7,3,0,0,10,2,0,0.8333333333333334,Scotland
