cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country,lon,lat
258,Francesco,Dotto,1943-05-21,FALSE,"Treviso, TV",FALSE,Wing,Italy v Morocco,Naples,1971-02-21,5,4,1,11,3,0,0,0,0,1,2,2,0.2,Italy,12.2430437,45.6668893
259,Loris,Salsi,1950-05-29,FALSE,"Montecchio Emilia, RE",FALSE,Flanker,Italy v Morocco,Naples,1971-02-21,28,28,0,4,1,0,0,0,0,10,14,4,0.35714285714285715,Italy,10.4485047,44.6984016
260,Giuseppe,Puglisi,1948-10-07,FALSE,"Catania, CT",FALSE,No. 8,France XV v Italy,Nice,1971-02-28,3,3,0,3,1,0,0,0,0,1,1,1,0.3333333333333333,Italy,15.0830304,37.5078772
261,Romano,Baraldi,1947-01-06,FALSE,"Sermide, MN",FALSE,Wing,Romania v Italy,Bucharest,1971-04-11,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,11.2991526,45.0039927
262,Savino,Colombini,1944-12-19,FALSE,"Montefranco, TR",FALSE,Prop,Romania v Italy,Bucharest,1971-04-11,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,12.7651719,42.5978556
263,Ettore,Piras,1948-09-24,FALSE,"Venezia, VE",FALSE,"
",Romania v Italy,Bucharest,1971-04-11,1,0,1,0,0,0,0,0,0,0,1,0,0,Italy,12.3155151,45.4408474
264,Faustino,Crepaz,1948-07-07,FALSE,"Pozza di Fassa, TN",FALSE,Wing,Italy v Portugal,Padova,1972-02-20,1,1,0,0,0,0,0,0,0,0,0,1,0,Italy,11.6857172,46.4306894
265,Agostino,Puppo,1948-02-18,FALSE,"Genova, GE",FALSE,Centre,Italy v Portugal,Padova,1972-02-20,20,20,0,4,1,0,0,0,0,4,14,2,0.2,Italy,8.946256,44.4056499
266,Giancarlo,Cecotti,1942-10-15,FALSE,"Gonars, UD",FALSE,No. 8,Portugal v Italy,Lisbon,1972-04-02,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy,13.2375144,45.89654590000001
267,Mario,Galletto,1941-11-04,FALSE,"Trieste, TS",FALSE,Fly-half,Portugal v Italy,Lisbon,1972-04-02,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Italy,13.7768182,45.6495264
268,Paolo,Paoletti,1952-05-01,FALSE,"Frascati, RM",FALSE,Hooker,Portugal v Italy,Lisbon,1972-04-02,20,20,0,0,0,0,0,0,0,7,12,1,0.35,Italy,12.6761041,41.8085208
269,Giovanni ,di Cola,1946-02-14,FALSE,Acciano.AQ,FALSE,Centre,Spain v Italy,Madrid,1972-05-14,3,2,1,0,0,0,0,0,0,0,2,1,0,Italy,13.7168182,42.1754083
270,Ambrogio,Bona,1951-09-26,FALSE,"Monza, MI",FALSE,Prop,Italy v Spain,Ivrea,1972-05-21,50,50,0,4,1,0,0,0,0,23,24,3,0.46,Italy,9.2744485,45.5845001
271,Franco,Paganelli,1950-02-24,FALSE,"Roma, RM",FALSE,"
",Italy v Spain,Ivrea,1972-05-21,1,0,1,0,0,0,0,0,0,0,0,1,0,Italy,12.4963655,41.9027835
272,Salvatore,Bonetti,1949-10-22,FALSE,"Lumezzane, BS",FALSE,No. 8,Italy v Serbia and Montenegro,Aosta,1972-11-26,34,34,0,12,3,0,0,0,0,12,20,2,0.35294117647058826,Italy,10.2654082,45.6474809
273,Elio de,Anna,1949-09-30,FALSE,"Cordenons, PN",FALSE,Wing,Italy v Serbia and Montenegro,Aosta,1972-11-26,27,27,0,32,8,0,0,0,0,12,13,2,0.4444444444444444,Italy,12.7035513,45.9858407
274,Adriano,Fedrigo,1950-01-27,FALSE,"San Dona di Piave, VE",FALSE,Lock,Italy v Serbia and Montenegro,Aosta,1972-11-26,41,41,0,8,2,0,0,0,0,17,21,3,0.4146341463414634,Italy,12.5660992,45.630335
275,Nello,Francescato,1952-01-28,FALSE,"Sardara, CA",FALSE,Centre,Italy v Serbia and Montenegro,Aosta,1972-11-26,42,42,0,24,6,0,0,0,0,15,25,2,0.35714285714285715,Italy,8.820994299999999,39.6138357
276,Fabio,Gargiullo,1950-07-17,FALSE,"Roma, RM",FALSE,Centre,Italy v Serbia and Montenegro,Aosta,1972-11-26,1,1,0,0,0,0,0,0,0,1,0,0,1,Italy,12.4963655,41.9027835
277,Manrico,Marchetto,1952-02-04,FALSE,"Treviso, TV",FALSE,Wing,Italy v Serbia and Montenegro,Aosta,1972-11-26,43,39,4,84,21,0,0,0,0,19,19,5,0.4418604651162791,Italy,12.2430437,45.6668893
278,Francesco,Vialetto,1946-09-27,FALSE,"Campolongo s Brenta,",FALSE,Fullback,Italy v Serbia and Montenegro,Aosta,1972-11-26,1,1,0,9,0,0,3,0,0,1,0,0,1,Italy,11.7007448,45.8279481
279,Giorgio,Lari,1953-02-27,FALSE,"Roma, RM",FALSE,Fly-half,Italy v Serbia and Montenegro,Aosta,1972-11-26,8,7,1,24,0,3,6,0,0,4,4,0,0.5,Italy,12.4963655,41.9027835
280,Edano,Cottafava,1946-07-16,FALSE,"Novi di Modena, MO",FALSE,Wing,Portugal v Italy,Coimbra,1973-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,10.8980348,44.8921534
281,Paolo,Fedrigo,1950-01-27,FALSE,"San Dona di Piave, VE",FALSE,Prop,Portugal v Italy,Coimbra,1973-02-25,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,12.5660992,45.630335
282,Mario,Piovan,1953-01-29,FALSE,"Padova, PD",FALSE,Lock,Portugal v Italy,Coimbra,1973-02-25,10,8,2,0,0,0,0,0,0,1,9,0,0.1,Italy,11.8767611,45.4064349
283,Crescenzo,Vitelli,1948-05-01,FALSE,"Torre del Greco, NA",FALSE,Hooker,Portugal v Italy,Coimbra,1973-02-25,5,4,1,0,0,0,0,0,0,2,2,1,0.4,Italy,14.367461,40.7894429
284,Anacleto,Altigieri,1949-07-27,FALSE,"Oriolo, VT",FALSE,Prop,Zimbabwe v Italy,Harare,1973-06-16,27,27,0,0,0,0,0,0,0,12,14,1,0.4444444444444444,Italy,12.1386972,42.1573506
285,Gerardo,Cinti,1953-02-22,FALSE,"Roma, RM",FALSE,Wing,Zimbabwe v Italy,Harare,1973-06-16,3,3,0,0,0,0,0,0,0,0,3,0,0,Italy,12.4963655,41.9027835
286,Gilberto,Luchini,1950-08-02,FALSE,"Roma, RM",FALSE,Centre,Zimbabwe v Italy,Harare,1973-06-16,2,2,0,0,0,0,0,0,0,0,2,0,0,Italy,12.4963655,41.9027835
287,Andrea,Selvaggio,1952-10-07,FALSE,"Genova, GE",FALSE,Wing,Zimbabwe v Italy,Harare,1973-06-16,6,6,0,0,0,0,0,0,0,1,5,0,0.16666666666666666,Italy,8.946256,44.4056499
288,Antonio,Spagnoli,1953-06-12,FALSE,"Frascati, RM",FALSE,"
",Zimbabwe v Italy,Harare,1973-06-16,1,0,1,0,0,0,0,0,0,0,1,0,0,Italy,12.6761041,41.8085208
289,Antonio,Rocca,1950-05-14,FALSE,"Padova, PD",FALSE,No. 8,Leopards v Italy,Potchefstroom,1973-06-20,4,2,2,0,0,0,0,0,0,0,4,0,0,Italy,11.8767611,45.4064349
290,Arturo,Bergamasco,1951-03-15,FALSE,"Carrara Sto Stefano,",FALSE,Flanker,Border Bulldogs v Italy,East London,1973-06-23,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Italy,11.8206684,45.290794
291,Renzo,Ganzerla,1951-01-19,FALSE,"Chioggia, VE",FALSE,Wing,Border Bulldogs v Italy,East London,1973-06-23,2,2,0,0,0,0,0,0,0,0,2,0,0,Italy,12.2786505,45.2190746
292,Luigi,Mattarolo,1952-10-26,FALSE,"Padova, PD",FALSE,Fullback,Border Bulldogs v Italy,East London,1973-06-23,7,7,0,31,1,0,9,0,0,1,5,1,0.14285714285714285,Italy,11.8767611,45.4064349
293,Fabio,Molinari,1950-03-17,FALSE,"Piacenza, PC",FALSE,Centre,North-Eastern Cape v Italy,Cradock,1973-06-27,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,9.6929845,45.0526206
294,Marco,Pitorri,1950-01-27,FALSE,"Roma, RM",FALSE,"
",North-Eastern Cape v Italy,Cradock,1973-06-27,1,0,1,0,0,0,0,0,0,0,1,0,0,Italy,12.4963655,41.9027835
295,Carlo,Loranzi,1949-07-11,FALSE,"Piacenza, PC",FALSE,Flanker,Cell C Sharks ,NA,1973-06-30,5,1,4,0,0,0,0,0,0,1,4,0,0.2,Italy,9.6929845,45.0526206
296,Paolo,Gargiullo,1953-11-03,FALSE,"Roma, RM",FALSE,Scrum-half,Griffons v Italy,Welkom,1973-07-09,4,3,1,0,0,0,0,0,0,0,4,0,0,Italy,12.4963655,41.9027835
297,Franco,Baraldi,1953-02-22,FALSE,"Moglia, MN",FALSE,Flanker,Italy v Czechia,Rovigo,1973-11-04,15,14,1,0,0,0,0,0,0,6,8,1,0.4,Italy,10.9120781,44.9338191
298,Giancarlo,Checchinato,1946-06-16,FALSE,"Crespino, RO",FALSE,Lock,Italy v Czechia,Rovigo,1973-11-04,5,5,0,0,0,0,0,0,0,3,1,1,0.6,Italy,11.8860586,44.9824008
299,Ennio,Ponzi,1951-03-15,FALSE,"L'Aquila, AQ",FALSE,Fly-half,Italy v Czechia,Rovigo,1973-11-04,20,20,0,133,0,17,31,2,0,10,8,2,0.5,Italy,13.3995091,42.3498479
300,Nino,Rossi,1952-11-08,FALSE,"Arqua Polesine, RO",FALSE,Wing,Serbia and Montenegro v Italy,Zagreb,1973-11-11,16,15,1,12,3,0,0,0,0,10,6,0,0.625,Italy,11.7404771,45.01000699999999
301,Raffaello,Salvan,1950-10-24,FALSE,"Vescovana, RO",FALSE,Centre,Serbia and Montenegro v Italy,Zagreb,1973-11-11,2,2,0,7,1,0,0,1,0,2,0,0,1,Italy,11.7082614,45.134154
302,Pietro,Vezzani,1949-05-29,FALSE,"Santo Stefano Magra,",FALSE,Centre,Serbia and Montenegro v Italy,Zagreb,1973-11-11,10,10,0,12,3,0,0,0,0,6,3,1,0.6,Italy,9.9156487,44.16134580000001
303,Bernano di,di Cola,1948-04-13,FALSE,Acciano.AQ,FALSE,Centre,Italy v Australia XV,L,1973-11-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,13.7168182,42.1754083
304,Antonio,Tassin,1951-11-29,FALSE,"Lendinara, RO",FALSE,Flanker,Italy v Australia XV,L,1973-11-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,11.5915231,45.0766292
305,Mauro,Zingarelli,1950-04-19,FALSE,"Giulianova, TE",FALSE,Hooker,Italy v Australia XV,L,1973-11-21,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,13.9665051,42.7538138
306,Giancarlo,Cucchiella,1953-02-18,FALSE,"L'Aquila, AQ",FALSE,Prop,Italy v Australia XV,L,1973-11-21,22,21,1,4,1,0,0,0,0,9,12,1,0.4090909090909091,Italy,13.3995091,42.3498479
307,Pasquale,Presutti,1950-01-22,FALSE,"Trasacco, AQ",FALSE,Prop,Middlesex v Italy,Sudbury,1974-03-15,8,8,0,0,0,0,0,0,0,2,5,1,0.25,Italy,13.536615,41.9600762
308,Edoardo,Scalzotto,1952-04-04,FALSE,"Padova, PD",FALSE,Centre,Middlesex v Italy,Sudbury,1974-03-15,3,3,0,4,1,0,0,0,0,0,3,0,0,Italy,11.8767611,45.4064349
309,Evelino,Aio,1945-11-03,FALSE,"L'Aquila, AQ",FALSE,Scrum-half,Italy v West Germany,Rho,1974-05-05,1,1,0,4,1,0,0,0,0,1,0,0,1,Italy,13.3995091,42.3498479
310,Fiorenzo,Blessano,1952-12-05,FALSE,"Montebelluna, TV",FALSE,Centre,Italy v France XV,Rome,1975-02-15,21,21,0,16,4,0,0,0,0,10,9,2,0.47619047619047616,Italy,12.0439904,45.775491
311,Fulvio ,di Carlo,1953-06-29,FALSE,"Roio, AQ",FALSE,Prop,Spain v Italy,Madrid,1975-04-06,13,11,2,4,1,0,0,0,0,7,5,1,0.5384615384615384,Italy,13.375332,42.3320787
312,Paolo,Ferracin,1953-06-13,FALSE,"Lendinara, RO",FALSE,Hooker,Romania v Italy,Bucharest,1975-04-27,10,10,0,0,0,0,0,0,0,5,4,1,0.5,Italy,11.5915231,45.0766292
313,Pierluigi,Camiscioni,1953-05-30,FALSE,San Benedetto del Tr,FALSE,Lock,England Under-,NA,1975-09-13,7,6,1,0,0,0,0,0,0,3,4,0,0.42857142857142855,Italy,13.8746469,42.9609785
314,Antonio,Falancia,1951-07-23,FALSE,"L'Aquila, AQ",FALSE,Scrum-half,England Under-,NA,1975-09-13,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Italy,13.3995091,42.3498479
315,Gianni,Franceschini,1949-03-05,FALSE,"Venezia, VE",FALSE,Scrum-half,Netherlands v Italy,Apeldoorn,1975-11-23,11,11,0,4,1,0,0,0,0,4,6,1,0.36363636363636365,Italy,12.3155151,45.4408474
316,Fabrizio,Gaetaniello,1954-01-25,FALSE,"Livorno, LI",FALSE,Fullback,Netherlands v Italy,Apeldoorn,1975-11-23,39,37,2,23,5,0,1,0,0,19,16,4,0.48717948717948717,Italy,10.3105674,43.548473
317,Eusebio,Passarotto,NA,NA,date unknown,FALSE,"
",Spain v Italy,Madrid,1975-12-20,1,0,1,0,0,0,0,0,0,1,0,0,1,Italy,-81.563874,28.385233
318,Giorgio,Morelli,1954-04-18,FALSE,"L'Aquila, AQ",FALSE,Hooker,Italy v France XV,Milan,1976-02-07,26,25,1,12,3,0,0,0,0,12,13,1,0.46153846153846156,Italy,13.3995091,42.3498479
319,Paolo,Mariani,1950-04-09,FALSE,"Paterno di Avezzano,",FALSE,Flanker,Italy v Romania,Parma,1976-04-24,22,21,1,16,4,0,0,0,0,10,12,0,0.45454545454545453,Italy,13.4786578,42.0581244
320,Narcisio,Zanella,1952-10-21,FALSE,"Rovigo, RO",FALSE,Flanker,Italy v Japan,Padova,1976-10-21,8,7,1,0,0,0,0,0,0,5,3,0,0.625,Italy,11.7902158,45.0698118
321,Ercole,Manni,1955-02-23,FALSE,"Roma, RM",FALSE,Scrum-half,Italy v Japan,Padova,1976-10-21,5,4,1,8,2,0,0,0,0,3,2,0,0.6,Italy,12.4963655,41.9027835
322,Rino,Francescato,1957-12-01,FALSE,"Treviso, TV",FALSE,Centre,Italy v Spain,Rome,1976-11-27,38,38,0,12,3,0,0,0,0,19,18,1,0.5,Italy,12.2430437,45.6668893
323,Clauo,di Appiani,1957-01-14,FALSE,"Calvisano, BS",FALSE,Lock,Italy v Spain,Rome,1976-11-27,5,4,1,0,0,0,0,0,0,1,4,0,0.2,Italy,10.3453579,45.3490641
324,Serafino,Ghizzoni,1954-10-16,FALSE,"L'Aquila, AQ",FALSE,Wing,France XV v Italy,Grenoble,1977-02-06,60,59,1,77,17,0,0,3,0,27,30,3,0.45,Italy,13.3995091,42.3498479
325,Massimo,Mascioletti,1958-03-04,FALSE,"L'Aquila, AQ",FALSE,Wing,Morocco v Italy,Casablanca,1977-03-06,54,54,0,68,17,0,0,0,0,27,24,3,0.5,Italy,13.3995091,42.3498479
326,Sabatino,Pace,1956-06-22,FALSE,"L'Aquila, AQ",FALSE,Flanker,Morocco v Italy,Casablanca,1977-03-06,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Italy,13.3995091,42.3498479
327,Andrea,Rinaldo,1954-09-13,FALSE,"Venezia, VE",FALSE,Lock,Morocco v Italy,Casablanca,1977-03-06,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Italy,12.3155151,45.4408474
328,Alessandro,Zanella,1954-09-11,FALSE,"Rovigo, RO",FALSE,Fullback,Morocco v Italy,Casablanca,1977-03-06,1,1,0,0,0,0,0,0,0,0,1,0,0,Italy,11.7902158,45.0698118
329,Carlo,Casagrande,1956-02-25,FALSE,"Treviso, TV",FALSE,"
",Romania v Italy,Bucharest,1977-05-01,1,0,1,0,0,0,0,0,0,0,1,0,0,Italy,12.2430437,45.6668893
330,Beppe,Artuso,1956-11-14,FALSE,"Reggio di Calabria, R",FALSE,Flanker,Poland v Italy,Warsaw,1977-10-23,31,30,1,4,1,0,0,0,NA,12,16,3,0.3870967741935484,Italy,15.6472914,38.1113006
331,Crescenzo,Bentivoglio,1957-07-06,FALSE,"Reggio di Calabria, R",FALSE,Fullback,Poland v Italy,Warsaw,1977-10-23,1,1,0,0,0,0,0,0,NA,0,1,0,0,Italy,15.6472914,38.1113006
332,Luciano,Borsetto,1954-11-18,FALSE,"Rovigo, RO",FALSE,Prop,Poland v Italy,Warsaw,1977-10-23,1,1,0,0,0,0,0,0,NA,0,1,0,0,Italy,11.7902158,45.0698118
333,Oscar,Collodo,1958-09-16,FALSE,"Berne, Switzerlan",FALSE,Fly-half,Poland v Italy,Warsaw,1977-10-23,15,15,0,47,2,3,6,5,NA,4,9,2,0.26666666666666666,Italy,7.4474468,46.9479739
334,Andrea,Lijoi,1958-06-20,FALSE,"Roma, RM",FALSE,Lock,Poland v Italy,Warsaw,1977-10-23,5,3,2,0,0,0,0,0,NA,2,2,1,0.4,Italy,12.4963655,41.9027835
335,Paolo,Pavesi,1954-04-27,FALSE,"Roccabianca, PR",FALSE,Hooker,Poland v Italy,Warsaw,1977-10-23,3,3,0,0,0,0,0,0,NA,1,2,0,0.3333333333333333,Italy,10.2061284,45.0023136
336,Lucio,Pelliccione,1954-01-10,FALSE,"L'Aquila, AQ",FALSE,Centre,Poland v Italy,Warsaw,1977-10-23,1,1,0,0,0,0,0,0,NA,0,1,0,0,Italy,13.3995091,42.3498479
337,Bruno,Francescato,1955-04-03,FALSE,"Sardara, CA",FALSE,Centre,Czechia v Italy,Prague,1977-10-29,7,6,1,0,0,0,0,0,NA,2,4,1,0.2857142857142857,Italy,8.820994299999999,39.6138357
338,Nick,Screnci,1957-06-25,FALSE,"Wilmington, NC, United States",FALSE,Prop,Czechia v Italy,Prague,1977-10-29,9,9,0,4,1,0,0,0,NA,3,4,2,0.3333333333333333,Italy,-77.8868117,34.2103894
339,Loredano,Zuin,1956-01-19,FALSE,"Rovigo, RO",FALSE,Fly-half,Czechia v Italy,Prague,1977-10-29,7,7,0,38,0,7,7,1,NA,4,3,0,0.5714285714285714,Italy,11.7902158,45.0698118
340,Clauo,di Robazza,1955-08-25,FALSE,"Treviso, TV",FALSE,Hooker,Italy v Argentina,Rovigo,1978-10-24,33,33,0,4,1,0,0,0,NA,15,15,3,0.45454545454545453,Italy,12.2430437,45.6668893
341,Giafranco,Barbini,1953-02-22,FALSE,"Venezia, VE",FALSE,"
",Italy v Soviet Union,Rome,1978-11-18,1,0,1,0,0,0,0,0,NA,0,1,0,0,Italy,12.3155151,45.4408474
342,Bruno,Ancillotti,1952-04-24,FALSE,"Roma, RM",FALSE,Scrum-half,Italy v Spain,Treviso,1978-12-17,4,4,0,0,0,0,0,0,NA,2,2,0,0.5,Italy,12.4963655,41.9027835
343,Stefano,Bettarello,1958-04-20,FALSE,"Rovigo, RO",FALSE,Fly-half,Italy v Poland,L,1979-04-14,55,54,1,483,7,46,104,17,NA,26,25,4,0.4727272727272727,Italy,11.7902158,45.0698118
344,Luciano,Catotti,1957-04-23,FALSE,"Catania, CT",FALSE,No. 8,Italy v Poland,L,1979-04-14,2,2,0,0,0,0,0,0,NA,1,0,1,0.5,Italy,15.0830304,37.5078772
345,Donato,Daldoss,1957-02-04,FALSE,"Borno, BS",FALSE,Lock,Italy v Poland,L,1979-04-14,5,5,0,0,0,0,0,0,NA,3,1,1,0.6,Italy,10.1991177,45.94631709999999
346,Giorgio,Fanton,1955-09-10,FALSE,"Treviso, TV",FALSE,Centre,Italy v Poland,L,1979-04-14,1,0,1,0,0,0,0,0,NA,1,0,0,1,Italy,12.2430437,45.6668893
347,Luca,Bonaiti,1959-12-14,FALSE,"Padova, PD",FALSE,Wing,Romania v Italy,Bucharest,1979-04-22,2,2,0,0,0,0,0,0,NA,1,1,0,0.5,Italy,11.8767611,45.4064349
348,Giancarlo,Pivetta,1957-06-18,FALSE,"Musile di Piave, VE",FALSE,"Prop, Hooker",Romania v Italy,Bucharest,1979-04-22,53,46,7,20,5,0,0,0,NA,30,20,3,0.5660377358490566,Italy,12.563901,45.6244348
349,Concetto,Angelozzi,1960-01-26,FALSE,"Catania, CT",FALSE,Scrum-half,Italy v England Under-,NA,1979-05-16,3,3,0,0,0,0,0,0,NA,1,1,1,0.3333333333333333,Italy,15.0830304,37.5078772
350,Franco,Bargelli,1954-10-04,FALSE,"Frascati, RM",FALSE,Flanker,Italy v England Under-,NA,1979-05-16,14,14,0,8,2,0,0,0,NA,6,7,1,0.42857142857142855,Italy,12.6761041,41.8085208
351,Louis,Basei,1954-03-03,FALSE,Nerac,FALSE,Lock,Italy v England Under-,NA,1979-05-16,15,14,1,4,1,0,0,0,NA,5,9,1,0.3333333333333333,Italy,-72.3435537,41.8577266
352,Gianluca,Limone,1960-07-02,FALSE,"Roma, RM",FALSE,Centre,Italy v England Under-,NA,1979-05-16,10,8,2,8,2,0,0,0,NA,5,3,2,0.5,Italy,12.4963655,41.9027835
353,Fulvio,Lorigiola,1959-01-06,FALSE,"Padova, PD",FALSE,Scrum-half,Italy v Spain,Makarska,1979-09-18,34,33,1,8,2,0,0,0,NA,14,18,2,0.4117647058823529,Italy,11.8767611,45.4064349
354,Andrea,Angrisani,1958-12-22,FALSE,"Roma, RM",FALSE,No. 8,Italy v Morocco,Makarska,1979-09-20,7,7,0,4,1,0,0,0,NA,4,3,0,0.5714285714285714,Italy,12.4963655,41.9027835
355,Fabio,Trentin,1958-10-05,FALSE,"Padova, PD",FALSE,Fly-half,Italy v Morocco,Makarska,1979-09-20,5,3,2,17,0,1,5,0,NA,2,3,0,0.4,Italy,11.8767611,45.4064349
356,Massimo,Trippitelli,1960-10-27,FALSE,"L'Aquila, AQ",FALSE,Lock,Poland v Italy,Sochacewz,1979-09-30,9,9,0,0,0,0,0,0,NA,6,3,0,0.6666666666666666,Italy,13.3995091,42.3498479
357,Clauo,di Torresan,1960-05-22,FALSE,"San Dona di Piave, VE",FALSE,Fullback,France XV v Italy,Clermont-Ferrand,1980-02-17,21,17,4,21,0,3,3,2,NA,9,11,1,0.42857142857142855,Italy,12.5660992,45.630335
358,Stefano,Annibal,1961-04-01,FALSE,"Treviso, TV",FALSE,Lock,Fiji v Italy,Suva,1980-06-14,23,23,0,0,0,0,0,0,NA,13,9,1,0.5652173913043478,Italy,12.2430437,45.6668893
359,Fabrizio,Sintich,1961-02-09,FALSE,Nairobi,FALSE,Flanker,Fiji v Italy,Suva,1980-06-14,6,4,2,0,0,0,0,0,NA,2,4,0,0.3333333333333333,Italy,36.8219462,-1.2920659
360,Clauo,di Tinari,1960-04-01,FALSE,"Roma, RM",FALSE,No. 8,Junior All Blacks v Italy,Auckland,1980-07-05,19,18,1,4,1,0,0,0,NA,10,8,1,0.5263157894736842,Italy,12.4963655,41.9027835
361,Renato de,Bernardo,1960-02-05,FALSE,"Domegge di Cadre, BL",FALSE,Prop,Italy v Soviet Union,Rovigo,1980-11-02,24,24,0,8,2,0,0,0,NA,10,13,1,0.4166666666666667,Italy,12.4128162,46.4591685
362,Mario,Pavin,1958-07-18,FALSE,"Treviso, TV",FALSE,Flanker,Italy v Soviet Union,Rovigo,1980-11-02,8,7,1,0,0,0,0,0,NA,2,5,1,0.25,Italy,12.2430437,45.6668893
363,Fabio,Gaetaniello,1958-08-23,FALSE,"Livorno, LI",FALSE,Centre,Spain v Italy,Madrid,1980-12-21,30,28,2,20,5,0,0,0,NA,15,14,1,0.5,Italy,10.3105674,43.548473
364,Alberto,Osti,1956-11-10,FALSE,"Rovigo, RO",FALSE,Wing,Italy v France XV,Rovigo,1981-03-08,14,14,0,4,1,0,0,0,NA,5,8,1,0.35714285714285715,Italy,11.7902158,45.0698118
365,Gianni,Zanon,1960-03-03,FALSE,"Treviso, TV",FALSE,Flanker,Italy v France XV,Rovigo,1981-03-08,45,43,2,36,9,0,0,0,NA,22,21,2,0.4888888888888889,Italy,12.2430437,45.6668893
366,Mauro,Gardin,1961-03-27,FALSE,"Padova, PD",FALSE,Lock,Soviet Union v Italy,Moscow,1981-10-25,25,25,0,4,1,0,0,0,NA,12,11,2,0.48,Italy,11.8767611,45.4064349
367,Clauo,di Jannone,1957-05-30,FALSE,"Treviso, TV",FALSE,Flanker,Soviet Union v Italy,Moscow,1981-10-25,3,3,0,0,0,0,0,0,NA,1,1,1,0.3333333333333333,Italy,12.2430437,45.6668893
368,Guido,Rossi,1959-04-28,FALSE,"Treviso, TV",FALSE,Prop,Soviet Union v Italy,Moscow,1981-10-25,45,43,2,0,0,0,0,0,NA,17,25,3,0.37777777777777777,Italy,12.2430437,45.6668893
369,Alessandro,Ghini,1961-05-04,FALSE,"Parma, PR",FALSE,Scrum-half,Soviet Union v Italy,Moscow,1981-10-25,26,24,2,0,0,0,0,0,NA,12,12,2,0.46153846153846156,Italy,10.3279036,44.801485
370,Andrea,Azzali,1958-09-16,FALSE,"Parma, PR",FALSE,Wing,Italy v West Germany,Rovigo,1981-11-29,16,15,1,20,5,0,0,0,NA,9,6,1,0.5625,Italy,10.3279036,44.801485
371,Marzio,Innocenti,1958-09-04,FALSE,"Livorno, LI",FALSE,Flanker,Italy v West Germany,Rovigo,1981-11-29,42,41,1,8,2,0,0,0,NA,19,21,2,0.4523809523809524,Italy,10.3105674,43.548473
372,Giancarlo,Morelli,1959-01-03,FALSE,"L'Aquila, AQ",FALSE,Centre,Italy v West Germany,Rovigo,1981-11-29,6,5,1,0,0,0,0,0,NA,4,2,0,0.6666666666666666,Italy,13.3995091,42.3498479
373,Clauo,di Colusso,1960-05-17,FALSE,"Treviso, TV",FALSE,Centre,France XV v Italy,Carcassonne,1982-02-21,1,1,0,0,0,0,0,0,NA,0,1,0,0,Italy,12.2430437,45.6668893
374,Mario,Nicolosi,1957-06-18,FALSE,"Aci Sant'Antonio, CT",FALSE,Lock,Italy v Romania,Rovigo,1982-04-11,1,1,0,0,0,0,0,0,NA,1,0,0,1,Italy,15.1259696,37.6062545
375,Alessandro,Fusco,1962-02-16,FALSE,"Napoli, NA",FALSE,Scrum-half,Italy v England Under-,NA,1982-05-22,5,3,2,0,0,0,0,0,NA,4,1,0,0.8,Italy,14.26812,40.8517983
376,Stefano,Romagnoli,1955-02-05,FALSE,"Bologna, BO",FALSE,Prop,Morocco v Italy,Casablanca,1982-12-19,15,13,2,0,0,0,0,0,NA,11,4,0,0.7333333333333333,Italy,11.3426162,44.494887
377,Antonio,Colella,1961-09-04,FALSE,"Roma, RM",FALSE,Lock,Romania v Italy,Buzau,1983-04-10,41,41,0,8,2,0,0,0,NA,19,21,1,0.4634146341463415,Italy,12.4963655,41.9027835
378,Luigi de,Joanni,1961-07-05,FALSE,"Benevento, BN",FALSE,Centre,Canada v Italy,Burnaby Lake,1983-06-25,21,18,3,0,0,0,0,0,NA,9,12,0,0.42857142857142855,Italy,14.7826208,41.1297613
379,Edgardo,Venturi,1962-07-27,FALSE,"Pieve di Centro, BO",FALSE,Wing,Canada v Italy,Toronto,1983-07-01,28,26,2,46,11,0,0,0,NA,15,13,0,0.5357142857142857,Italy,11.3040605,44.7149262
380,Luca,Pelliccione,1961-05-08,FALSE,Orthez,FALSE,Flanker,Italy v Spain,Casablanca,1983-09-07,3,2,1,0,0,0,0,0,NA,2,1,0,0.6666666666666666,Italy,-0.7739279,43.48755999999999
