cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country,lon,lat
585,Pierre,Biemouret,1943-04-11,FALSE,Mas d'Auvignon,FALSE,Flanker,England v France,Twickenham,1969-02-22,19,19,0,4,1,0,0,0,0,8,9,2,0.42105263157894735,France,0.502776,43.890673
586,Michel,Hauser,1945-07-10,FALSE,Lourdes,FALSE,Flanker,England v France,Twickenham,1969-02-22,1,1,0,0,0,0,0,0,0,0,1,0,0,France,-0.045726,43.091463
587,Basile,Moraitis,1946-01-02,FALSE,Marseille,FALSE,Wing,England v France,Twickenham,1969-02-22,2,2,0,0,0,0,0,0,0,0,1,1,0,France,5.36978,43.296482
588,Christian,Swierczinski,1947-07-28,FALSE,Saint-Mayme-de-Perey,FALSE,Hooker,England v France,Twickenham,1969-02-22,2,2,0,0,0,0,0,0,0,0,1,1,0,France,5.806113499999999,43.8990714
589,Jean-Louis,Azarete,1945-05-08,FALSE,Urrugne,FALSE,Prop,France v Wales,Colombes,1969-03-22,26,26,0,0,0,0,0,0,0,11,10,5,0.4230769230769231,France,-1.7000983,43.3623097
590,Rene,Benesis,1944-08-29,FALSE,Orthez,FALSE,Hooker,France v Wales,Colombes,1969-03-22,30,30,0,0,0,0,0,0,0,15,9,6,0.5,France,-0.7739279,43.48755999999999
591,Gerard,Viard,1945-05-19,FALSE,Saint-Jean-de-Saucie,FALSE,"Centre, Flanker",France v Wales,Colombes,1969-03-22,5,5,0,0,0,0,0,0,0,3,0,2,0.6,France,-72.1470787,45.6576072
592,Jean-Pierre,Bastiat,1949-04-11,FALSE,Pouillon,FALSE,"Lock, No. 8",France v Romania,Tarbes,1969-12-14,32,32,0,24,4,1,2,0,0,21,8,3,0.65625,France,-0.99759,43.605171
593,Roger,Bourgarel,1947-04-21,FALSE,Toulouse,FALSE,Wing,France v Romania,Tarbes,1969-12-14,9,9,0,3,1,0,0,0,0,6,2,1,0.6666666666666666,France,1.444209,43.604652
594,Pierre,Darbos,1939-12-10,FALSE,Saint-Paul-les-Dax,FALSE,Flanker,France v Romania,Tarbes,1969-12-14,1,1,0,0,0,0,0,0,0,1,0,0,1,France,-1.051409,43.724934
595,Alain,Marot,1948-03-11,FALSE,Bergerac,FALSE,Centre,France v Romania,Tarbes,1969-12-14,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,France,0.483392,44.853806
596,Michel,Savitsky,1946-10-21,FALSE,Sarrians,FALSE,Lock,France v Romania,Tarbes,1969-12-14,1,1,0,0,0,0,0,0,0,1,0,0,1,France,4.971544,44.083415
597,Jack,Cantoni,1948-05-11,FALSE,Carmaux,FALSE,"Fullback, Wing",Wales v France,Cardiff,1970-04-04,16,15,1,13,3,0,0,1,0,6,7,3,0.375,France,2.16075,44.0500339
598,Michel,Pebeyre,1948-06-21,FALSE,Brive-la-Gaillarde,FALSE,Scrum-half,France v England,Colombes,1970-04-18,7,7,0,3,1,0,0,0,0,3,2,2,0.42857142857142855,France,1.533937,45.159555
599,Max,Barrau,1950-11-26,FALSE,Beaumont-de-Lomagne,FALSE,Scrum-half,France v Scotland,Colombes,1971-01-16,15,15,0,4,1,0,0,0,0,8,5,2,0.5333333333333333,France,0.9885109999999999,43.88330999999999
600,Daniel,Dubois,1944-06-17,FALSE,Le Havre,FALSE,Flanker,France v Scotland,Colombes,1971-01-16,1,1,0,0,0,0,0,0,0,1,0,0,1,France,0.107929,49.49437
601,Marc,Etcheverry,1942-08-23,FALSE,Pau,FALSE,Prop,France v Scotland,Colombes,1971-01-16,2,2,0,0,0,0,0,0,0,1,0,1,0.5,France,-0.370797,43.2951
602,Roland,Bertranne,1949-12-06,FALSE,Ibos,FALSE,"Wing, Centre",England v France,Twickenham,1971-02-27,69,69,0,66,17,0,0,0,0,38,25,6,0.5507246376811594,France,0.001574,43.233137
603,Claude,Spanghero,1948-06-05,FALSE,Payra-sur-l'Hers,FALSE,"Lock, No. 8",England v France,Twickenham,1971-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,France,1.853919,43.267631
604,Alain,Esteve,1946-09-15,FALSE,Castelnaudary,FALSE,"Lock, Flanker, No. 8",South Africa v France,Bloemfontein,1971-06-12,20,20,0,0,0,0,0,0,0,7,11,2,0.35,France,1.95333,43.317118
605,Jean-Claude,Skrela,1949-10-01,FALSE,Cornebarrieu,FALSE,Flanker,South Africa v France,Durban,1971-06-19,46,44,2,24,6,0,0,0,0,27,14,5,0.5869565217391305,France,1.326251,43.649136
606,Andre,Dubertrand,1950-04-25,FALSE,Saubion,FALSE,Wing,France v Australia,Toulouse,1971-11-20,13,13,0,20,5,0,0,0,0,8,3,2,0.6153846153846154,France,-1.348373,43.671017
607,Jean-Michel,Aguirre,1951-11-02,FALSE,Tostat,FALSE,"Fullback, Scrum-half",France v Australia,Colombes,1971-11-27,39,38,1,123,2,14,28,1,0,25,11,3,0.6410256410256411,France,0.099896,43.329516
608,Victor,Boffelli,1947-03-20,FALSE,Arques,FALSE,Flanker,France v Australia,Colombes,1971-11-27,18,18,0,8,2,0,0,0,0,8,8,2,0.4444444444444444,France,2.2948,50.73387
609,Yvan,Buonomo,1946-09-19,FALSE,Sete,FALSE,No. 8,France v Australia,Colombes,1971-11-27,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,France,3.7008219,43.4078758
610,Jean-Pierre,Hortoland,1947-05-28,FALSE,Marseillan,FALSE,Prop,France v Australia,Colombes,1971-11-27,1,1,0,0,0,0,0,0,0,1,0,0,1,France,3.527539,43.355966
611,Jean-Louis,Martin,1948-07-17,FALSE,Beziers,FALSE,Prop,France v Australia,Colombes,1971-11-27,4,4,0,0,0,0,0,0,0,2,2,0,0.5,France,3.215795,43.344233
612,Richard,Astre,1948-08-28,FALSE,Toulouse,FALSE,Scrum-half,France v Romania,Beziers,1971-12-11,11,10,1,10,1,0,0,2,0,5,6,0,0.45454545454545453,France,1.444209,43.604652
613,Olivier,Saisset,1949-06-07,FALSE,Le Poujol-sur-Oub,FALSE,Back-row,France v Romania,Beziers,1971-12-11,17,17,0,8,2,0,0,0,0,9,7,1,0.5294117647058824,France,3.060416,43.579534
614,Armand,Vaquerin,1951-02-21,FALSE,Severac-le-Chateau,FALSE,Prop,France v Romania,Beziers,1971-12-11,26,25,1,0,0,0,0,0,0,11,11,4,0.4230769230769231,France,3.07105,44.322012
615,Jacques,Fouroux,1947-07-24,FALSE,Auch,FALSE,Scrum-half,Ireland v France,Lansdowne Road,1972-04-29,27,27,0,20,5,0,0,0,0,17,7,3,0.6296296296296297,France,0.5867089999999999,43.64638
616,Henri,Cabrol,1947-02-11,FALSE,Bize-Minervois,FALSE,Fly-half,Australia v France,Sydney,1972-06-17,4,3,1,8,0,4,0,0,0,2,1,1,0.5,France,2.868982,43.317199
617,Andre,Lubrano,1946-09-19,FALSE,Sete,FALSE,Hooker,Australia v France,Brisbane,1972-06-25,2,2,0,0,0,0,0,0,0,2,0,0,1,France,3.7008219,43.4078758
618,Jean-Claude,Rossignol,1945-08-10,FALSE,Grignols,FALSE,"Prop, Lock",Australia v France,Brisbane,1972-06-25,1,1,0,0,0,0,0,0,0,1,0,0,1,France,-0.041861,44.389481
619,Michel,Droitecourt,1949-10-30,FALSE,Meaux,FALSE,"Fullback, Wing",Romania v France,Constanta,1972-11-26,17,16,1,14,2,3,0,0,0,9,6,2,0.5294117647058824,France,2.8884657,48.9562018
620,Jean-Pierre,Romeu,1948-04-15,FALSE,Thuir,FALSE,Fly-half,Romania v France,Constanta,1972-11-26,34,33,1,265,4,27,56,9,0,21,10,3,0.6176470588235294,France,2.756348,42.63243
621,Andre,Darrieussecq,1947-06-04,FALSE,Saint-Jean-de-Luz,FALSE,Prop,England v France,Twickenham,1973-02-24,1,1,0,0,0,0,0,0,0,0,1,0,0,France,-1.663055,43.388051
622,Christian,Badin,1949-09-11,FALSE,Pont-de-Vaux,FALSE,Centre,France v Wales,Parc des Princes,1973-03-24,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,France,4.938149,46.43027800000001
623,Jean-Francois,Phliponeau,1950-11-23,FALSE,Fort-de-l'Eau,FALSE,Wing,France v Wales,Parc des Princes,1973-03-24,2,2,0,4,1,0,0,0,0,1,1,0,0.5,France,3.2322593,36.7611607
624,Gilles,Delaigue,1949-11-23,FALSE,Sainte-Colombe,FALSE,Centre,France v Japan,Bordeaux,1973-10-27,2,2,0,4,1,0,0,0,0,2,0,0,1,France,4.8574205,45.5269123
625,Jacques,Rougerie,1945-06-21,FALSE,Pamiers,FALSE,"Prop, Hooker",France v Japan,Bordeaux,1973-10-27,1,1,0,0,0,0,0,0,0,1,0,0,1,France,1.607953,43.114753
626,Michel,Sappa,1943-03-19,FALSE,Toulon,FALSE,Lock,France v Japan,Bordeaux,1973-10-27,3,3,0,0,0,0,0,0,0,3,0,0,1,France,5.928,43.124228
627,Rene,Seguier,1949-09-08,FALSE,Vendres,FALSE,Wing,France v Japan,Bordeaux,1973-10-27,2,2,0,0,0,0,0,0,0,2,0,0,1,France,3.225202,43.269435
628,Jean,Costantino,1944-09-28,FALSE,Montauban,FALSE,"Prop, Hooker",France v Romania,Valence d,1973-11-11,1,1,0,0,0,0,0,0,0,1,0,0,1,France,1.3529599,44.0221252
629,Daniel,Kaczorowski,1952-10-31,FALSE,Le Creusot,FALSE,Flanker,France v Ireland,Parc des Princes,1974-01-19,1,0,1,0,0,0,0,0,0,1,0,0,1,France,4.4278,46.80535099999999
630,Joel,Pecune,1951-03-03,FALSE,Ibos,FALSE,"Wing, Centre",Wales v France,Cardiff,1974-02-16,10,10,0,16,4,0,0,0,0,6,2,2,0.6,France,0.001574,43.233137
631,Jean-Francois,Gourdon,1954-09-28,FALSE,Paris,FALSE,Wing,Scotland v France,Murrayfield,1974-03-16,22,22,0,48,12,0,0,0,0,14,8,0,0.6363636363636364,France,2.3522219,48.856614
632,Francis,Haget,1949-10-01,FALSE,Sauveterre-de-Bearn,FALSE,Lock,Argentina v France,Buenos Aires,1974-06-20,40,40,0,4,1,0,0,0,0,24,13,3,0.6,France,-0.9418209999999998,43.398984
633,Alain,Paco,1952-05-01,FALSE,Beziers,FALSE,"Prop, Hooker",Argentina v France,Buenos Aires,1974-06-20,35,35,0,4,1,0,0,0,0,24,10,1,0.6857142857142857,France,3.215795,43.344233
634,Georges,Senal,1947-04-21,FALSE,Serignan,FALSE,Lock,Argentina v France,Buenos Aires,1974-06-20,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,France,3.279651,43.282801
635,Laurent,Desnoyer,1948-05-19,FALSE,Brive-la-Gaillarde,FALSE,Wing,Romania v France,Bucharest,1974-10-13,1,1,0,0,0,0,0,0,0,0,1,0,0,France,1.533937,45.159555
636,Jean-Martin,Etchenique,1954-01-17,FALSE,Ustaritz,FALSE,Centre,Romania v France,Bucharest,1974-10-13,4,4,0,4,1,0,0,0,0,2,2,0,0.5,France,-1.45459,43.395936
637,Michel,Taffary,1950-05-25,FALSE,Peyrehorade,FALSE,Fullback,France v Wales,Parc des Princes,1975-01-18,4,4,0,6,0,0,2,0,0,2,2,0,0.5,France,-1.097208,43.545627
638,Gerard,Cholley,1945-06-06,FALSE,Fontaine-les-Luxeuil,FALSE,"Prop, Lock",England v France,Twickenham,1975-02-01,31,31,0,12,3,0,0,0,0,22,7,2,0.7096774193548387,France,6.334178,47.856758
639,Alain,Guilbert,1950-09-28,FALSE,Saint-Maur-des-Fosse,FALSE,"Lock, No. 8",England v France,Twickenham,1975-02-01,14,14,0,4,1,0,0,0,0,7,5,2,0.5,France,2.485429,48.8029439
640,Jean-Pierre,Rives,1952-12-31,FALSE,Toulouse,FALSE,Flanker,England v France,Twickenham,1975-02-01,59,59,0,20,5,0,0,0,0,39,17,3,0.6610169491525424,France,1.444209,43.604652
641,Jean-Luc,Averous,1954-10-22,FALSE,Beziers,FALSE,Wing,France v Scotland,Parc des Princes,1975-02-15,25,25,0,28,7,0,0,0,0,16,9,0,0.64,France,3.215795,43.344233
642,Jean-Louis,Ugartemendia,1943-07-10,FALSE,Bayonne,FALSE,Hooker,France v Scotland,Parc des Princes,1975-02-15,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France,-74.1143091,40.6687141
643,Francois,Sangalli,1952-09-08,FALSE,Narbonne,FALSE,Centre,Ireland v France,Lansdowne Road,1975-03-01,15,15,0,4,1,0,0,0,0,9,5,1,0.6,France,3.003078,43.184277
644,Yves,Brunet,1950-08-25,FALSE,Peyrestortes,FALSE,Hooker,South Africa v France,Bloemfontein,1975-06-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France,2.853171,42.754843
645,Dominique,Harize,1956-02-26,FALSE,Saint-Cere,FALSE,Wing,South Africa v France,Bloemfontein,1975-06-21,9,9,0,16,4,0,0,0,0,6,3,0,0.6666666666666666,France,1.892482,44.85943899999999
646,Michel,Palmie,1951-12-01,FALSE,Beziers,FALSE,Lock,South Africa v France,Bloemfontein,1975-06-21,23,23,0,0,0,0,0,0,0,17,5,1,0.7391304347826086,France,3.215795,43.344233
647,Robert,Paparemborde,1948-07-05,FALSE,Laruns,FALSE,Prop,South Africa v France,Bloemfontein,1975-06-21,55,55,0,32,8,0,0,0,0,34,20,1,0.6181818181818182,France,-0.426274,42.987644
648,Patrice,Peron,1949-06-20,FALSE,Colombes,FALSE,Flanker,South Africa v France,Bloemfontein,1975-06-21,2,2,0,4,1,0,0,0,0,0,2,0,0,France,2.2533313,48.9220615
649,Jean-Pierre,Pesteil,1954-11-12,FALSE,Vendres,FALSE,Utility back,South Africa v France,Bloemfontein,1975-06-21,3,3,0,9,0,3,1,0,0,1,2,0,0.3333333333333333,France,3.225202,43.269435
650,Gerard,Rousset,1953-01-21,FALSE,Bourg-les-Valence,FALSE,Back-row,South Africa v France,Bloemfontein,1975-06-21,2,2,0,4,1,0,0,0,0,1,1,0,0.5,France,4.9029212,44.9518575
651,Jean-Francois,Imbernon,1951-10-17,FALSE,Perpignan,FALSE,Lock,France v Ireland,Parc des Princes,1976-02-07,23,23,0,0,0,0,0,0,0,18,3,2,0.782608695652174,France,2.8948332,42.6886591
652,Rene,Berges-Cau,1949-10-28,FALSE,Encausse-les-Thermes,FALSE,Fullback,France v England,Parc des Princes,1976-03-20,1,0,1,0,0,0,0,0,0,1,0,0,1,France,0.743888,43.0506839
653,Jacques,Cimarosti,1950-10-23,FALSE,Lourdes,FALSE,Centre,United States of America v France,Chicago,1976-06-12,1,0,1,0,0,0,0,0,0,1,0,0,1,France,-0.045726,43.091463
654,Guy,Gasparotto,1948-06-02,FALSE,Aucamville,FALSE,Lock,France v Australia,Parc des Princes,1976-10-30,2,2,0,0,0,0,0,0,0,1,1,0,0.5,France,1.429713,43.66907399999999
655,Daniel,Bustaffa,1956-01-11,FALSE,Carcassonne,FALSE,Wing,Argentina v France,Buenos Aires,1977-06-25,11,11,0,4,1,0,0,0,0,3,7,1,0.2727272727272727,France,2.3517703,43.2132151
656,Jean-Luc,Joinel,1953-09-21,FALSE,Saint-Vincent-de-Cos,FALSE,Back-row,France v New Zealand,Toulouse,1977-11-11,51,51,0,4,1,0,0,0,NA,29,19,3,0.5686274509803921,France,-97.1361706,37.6872906
657,Guy,Noves,1954-02-05,FALSE,Toulouse,FALSE,Wing,France v New Zealand,Toulouse,1977-11-11,7,7,0,0,0,0,0,0,NA,4,2,1,0.5714285714285714,France,1.444209,43.604652
658,Jacques,Gasc,1949-12-24,FALSE,Graulhet,FALSE,Flanker,France v New Zealand,Parc des Princes,1977-11-19,1,1,0,0,0,0,0,0,NA,0,1,0,0,France,1.988911,43.759597
659,Christian,Belascain,1953-11-01,FALSE,Biarritz,FALSE,Centre,France v Romania,Clermont-Ferrand,1977-12-10,18,18,0,4,1,0,0,0,NA,11,6,1,0.6111111111111112,France,-1.558626,43.4831519
660,Pierre,Dospital,1950-05-15,FALSE,Itxassou,FALSE,Prop,France v Romania,Clermont-Ferrand,1977-12-10,24,24,0,0,0,0,0,0,NA,16,6,2,0.6666666666666666,France,-1.406347,43.329845
661,Jerome,Gallion,1955-04-04,FALSE,Toulon,FALSE,Scrum-half,France v England,Parc des Princes,1978-01-21,27,27,0,40,10,0,0,0,NA,17,6,4,0.6296296296296297,France,5.928,43.124228
662,Bernard,Vivies,1953-09-03,FALSE,Rieumes,FALSE,"Fullback, Fly-half",France v England,Parc des Princes,1978-01-21,10,8,2,20,0,1,4,2,NA,4,5,1,0.4,France,1.1175788,43.4121122
663,Louis,Bilbao,1956-09-14,FALSE,Saint-Jean-de-Luz,FALSE,Wing,France v Ireland,Parc des Princes,1978-02-18,2,2,0,0,0,0,0,0,NA,1,0,1,0.5,France,-1.663055,43.388051
664,Alain,Caussade,1952-07-27,FALSE,Juillan,FALSE,"Wing, Fly-half",Romania v France,Bucharest,1978-12-03,12,11,1,42,2,5,3,5,NA,6,5,1,0.5,France,0.022854,43.2020539
665,Michel,Clemente,1955-11-03,FALSE,Oloron-Sainte-Marie,FALSE,No. 8,Romania v France,Bucharest,1978-12-03,3,3,0,0,0,0,0,0,NA,2,1,0,0.6666666666666666,France,-0.6052919999999999,43.194413
666,Yves,Lafarge,1953-01-16,FALSE,Chaville,FALSE,"Centre, Scrum-half",Romania v France,Bucharest,1978-12-03,3,2,1,0,0,0,0,0,NA,2,1,0,0.6666666666666666,France,2.192418,48.808026
667,Alain,Maleig,1952-07-10,FALSE,Oloron-Sainte-Marie,FALSE,"Lock, No. 8",France v Wales,Parc des Princes,1979-02-17,7,7,0,0,0,0,0,0,NA,2,5,0,0.2857142857142857,France,-0.6052919999999999,43.194413
668,Frederic,Costes,1957-06-27,FALSE,La Rochelle,FALSE,Wing,England v France,Twickenham,1979-03-03,7,7,0,4,1,0,0,0,NA,4,3,0,0.5714285714285714,France,-1.151139,46.160329
669,Roger,Aguerre,1957-03-13,FALSE,Mauleon,FALSE,Fly-half,France v Scotland,Parc des Princes,1979-03-17,1,1,0,6,0,0,1,1,NA,1,0,0,1,France,-0.8895000000000001,43.220131
670,Yves,Malquier,1956-05-07,FALSE,Sigean,FALSE,No. 8,France v Scotland,Parc des Princes,1979-03-17,1,1,0,8,2,0,0,0,NA,1,0,0,1,France,2.979255,43.02891
671,Jean-Francois,Marchal,1949-12-16,FALSE,Paris,FALSE,Lock,France v Scotland,Parc des Princes,1979-03-17,5,5,0,4,1,0,0,0,NA,3,2,0,0.6,France,2.3522219,48.856614
672,Christian,Beguerie,1955-07-26,FALSE,Layrac,FALSE,Back-row,New Zealand v France,Christchurch,1979-07-07,1,1,0,0,0,0,0,0,NA,0,1,0,0,France,0.660689,44.134673
673,Dier,di Codorniou,1958-02-13,FALSE,Narbonne,FALSE,Centre,New Zealand v France,Christchurch,1979-07-07,31,31,0,20,5,0,0,0,NA,18,10,3,0.5806451612903226,France,3.003078,43.184277
674,Guy,Colomine,1955-07-11,FALSE,Narbonne,FALSE,Prop,New Zealand v France,Christchurch,1979-07-07,1,1,0,0,0,0,0,0,NA,0,1,0,0,France,3.003078,43.184277
675,Philippe,Dintrans,1957-01-29,FALSE,Tarbes,FALSE,Hooker,New Zealand v France,Christchurch,1979-07-07,50,50,0,12,3,0,0,0,NA,27,20,3,0.54,France,0.078082,43.23295100000001
676,Patrick,Mesny,1954-08-19,FALSE,Montlucon,FALSE,Centre,New Zealand v France,Christchurch,1979-07-07,14,13,1,12,3,0,0,0,NA,7,7,0,0.5,France,2.6019912,46.3415466
677,Patrick,Salas,1954-03-03,FALSE,Narbonne,FALSE,"Prop, Lock, No. 8",New Zealand v France,Christchurch,1979-07-07,7,7,0,0,0,0,0,0,NA,3,4,0,0.42857142857142855,France,3.003078,43.184277
678,Daniel,Dubroca,1954-04-25,FALSE,Aiguillon,FALSE,"Prop, Hooker",New Zealand v France,Auckland,1979-07-14,33,32,1,8,2,0,0,0,NA,22,10,1,0.6666666666666666,France,-71.22162689999999,46.80928100000001
679,Jacques,Cristina,1948-07-07,FALSE,Clermont-Ferrand,FALSE,No. 8,France v Romania,Montauban,1979-12-02,1,1,0,0,0,0,0,0,NA,1,0,0,1,France,3.087025,45.77722199999999
680,Manuel,Carpentier,1959-10-15,FALSE,Calais,FALSE,"Lock, No. 8",France v England,Parc des Princes,1980-02-02,8,8,0,0,0,0,0,0,NA,2,6,0,0.25,France,1.858686,50.95129000000001
681,Yves,Duhard,1955-07-11,FALSE,Bagneres-de-Bigorre,FALSE,Lock,France v England,Parc des Princes,1980-02-02,1,1,0,0,0,0,0,0,NA,0,1,0,0,France,0.1491049,43.065093
682,Serge,Gabernet,1955-02-06,FALSE,Montrejeau,FALSE,Fullback,France v England,Parc des Princes,1980-02-02,14,14,0,48,2,2,11,1,NA,8,6,0,0.5714285714285714,France,0.5670569999999999,43.086263
683,Pierre,Pedeutour,1955-03-30,FALSE,Menzel-Bou-Zulfa,FALSE,Fly-half,France v Ireland,Parc des Princes,1980-03-01,1,1,0,3,0,0,0,1,NA,1,0,0,1,France,10.5830644,36.6832659
684,Serge,Blanco,1958-08-31,FALSE,Caracas,FALSE,"Fullback, Wing",South Africa v France,Pretoria,1980-11-08,93,93,0,233,38,6,21,2,NA,54,36,3,0.5806451612903226,France,-66.90360629999999,10.4805937
685,Jean-Pierre,Elissalde,1953-12-31,FALSE,La Rochelle,FALSE,Scrum-half,South Africa v France,Pretoria,1980-11-08,5,5,0,11,2,0,0,1,NA,1,4,0,0.2,France,-1.151139,46.160329
686,Pierre,Lacans,1957-04-23,FALSE,Lezignan,FALSE,Flanker,South Africa v France,Pretoria,1980-11-08,6,6,0,8,2,0,0,0,NA,3,3,0,0.5,France,2.7577759,43.200503
687,Laurent,Pardo,1958-02-19,FALSE,Bayonne,FALSE,"Fullback, Wing, Centre",South Africa v France,Pretoria,1980-11-08,14,13,1,12,3,0,0,0,NA,6,6,2,0.42857142857142855,France,-74.1143091,40.6687141
688,Jean-Paul,Wolf,1960-11-07,FALSE,Montreuil-sous-Bois,FALSE,"Prop, Lock",South Africa v France,Pretoria,1980-11-08,4,4,0,0,0,0,0,0,NA,0,4,0,0,France,2.448451,48.863812
689,Eric,Buchet,1957-11-28,FALSE,Nice,FALSE,Flanker,Romania v France,Bucharest,1980-11-23,5,4,1,0,0,0,0,0,NA,2,3,0,0.4,France,-73.8938426,40.7467228
690,Michel,Cremaschi,1956-04-26,FALSE,Betbezer,FALSE,Prop,Romania v France,Bucharest,1980-11-23,11,11,0,0,0,0,0,0,NA,5,5,1,0.45454545454545453,France,-0.171965,43.976052
691,Jean-Pierre,Fauvel,1956-02-09,FALSE,Castillonnes,FALSE,Flanker,Romania v France,Bucharest,1980-11-23,1,1,0,0,0,0,0,0,NA,0,1,0,0,France,0.5917129999999999,44.652901
692,Pierre,Berbizier,1958-06-17,FALSE,Saint-Gaudens,FALSE,Scrum-half,France v Scotland,Parc des Princes,1981-01-17,56,55,1,28,7,0,0,0,NA,32,23,1,0.5714285714285714,France,-72.3687458,43.5010949
693,Daniel,Revailler,1948-08-20,FALSE,Rabastens,FALSE,Lock,France v Scotland,Parc des Princes,1981-01-17,14,14,0,0,0,0,0,0,NA,7,7,0,0.5,France,1.724549,43.8211889
694,Guy,Laporte,1952-12-15,FALSE,Beaufort,FALSE,Fly-half,Ireland v France,Lansdowne Road,1981-02-07,16,14,2,143,3,19,23,8,NA,11,5,0,0.6875,France,-80.6698286,32.4315813
695,Dominique,Erbani,1956-08-16,FALSE,Eymet,FALSE,Back-row,Australia v France,Brisbane,1981-07-05,46,42,4,12,3,0,0,0,NA,30,13,3,0.6521739130434783,France,0.397723,44.668628
696,Michel,Fabre,1956-09-11,FALSE,Pezenas,FALSE,Wing,Australia v France,Brisbane,1981-07-05,6,6,0,4,1,0,0,0,NA,2,4,0,0.3333333333333333,France,3.423193,43.461531
697,Alain,Lorieux,1956-03-26,FALSE,La Tronche,FALSE,Lock,Australia v France,Brisbane,1981-07-05,30,29,1,12,3,0,0,0,NA,20,9,1,0.6666666666666666,France,5.737805,45.205168
698,Laurent,Rodriguez,1960-06-25,FALSE,Poitiers,FALSE,Back-row,Australia v France,Brisbane,1981-07-05,56,56,0,28,7,0,0,0,NA,29,24,3,0.5178571428571429,France,0.340375,46.58022400000001
699,Adrien,Mournet,1953-07-05,FALSE,Galan,FALSE,Scrum-half,Australia v France,Brisbane,1981-07-05,1,0,1,0,0,0,0,0,NA,0,1,0,0,France,-94.8804779,36.8726112
700,Marc,Sallefranque,1960-04-06,FALSE,Dax,FALSE,"Fullback, Fly-half",Australia v France,Sydney,1981-07-11,4,4,0,19,0,2,4,1,NA,0,4,0,0,France,-80.3212932,25.8510938
701,Jean-Patrick,Lescarboura,1961-01-19,FALSE,Monein,FALSE,Fly-half,Wales v France,Cardiff,1982-02-06,28,28,0,200,6,19,31,15,NA,13,12,3,0.4642857142857143,France,-0.5796089999999999,43.320123
702,Gerard,Martinez,1955-03-30,FALSE,Montrejeau,FALSE,Scrum-half,Wales v France,Cardiff,1982-02-06,7,7,0,3,0,0,1,0,NA,4,3,0,0.5714285714285714,France,0.5670569999999999,43.086263
703,Patrick,Perrier,1957-01-20,FALSE,Bayonne,FALSE,Centre,Wales v France,Cardiff,1982-02-06,4,3,1,0,0,0,0,0,NA,1,3,0,0.25,France,-74.1143091,40.6687141
704,Dier,di Camberabero,1961-01-09,FALSE,Valence,FALSE,"Fullback, Wing, Fly-half",Romania v France,Bucharest,1982-10-31,36,34,2,354,12,48,59,11,NA,24,12,0,0.6666666666666666,France,-97.3880416,37.6408051
705,Pierre,Chadebech,1959-05-03,FALSE,Ussel,FALSE,Centre,Romania v France,Bucharest,1982-10-31,5,5,0,0,0,0,0,0,NA,3,2,0,0.6,France,2.313835,45.548905
706,Jean,Condom,1960-08-15,FALSE,Saint-Andre-de-Seign,FALSE,Lock,Romania v France,Bucharest,1982-10-31,61,60,1,0,0,0,0,0,NA,38,19,4,0.6229508196721312,France,-66.949883,48.066639
707,Patrick,Esteve,1959-02-14,FALSE,Lavelanet,FALSE,Wing,Romania v France,Bucharest,1982-10-31,25,25,0,48,12,0,0,0,NA,15,6,4,0.6,France,1.851472,42.937653
708,Philippe,Sella,1962-02-14,FALSE,Tonneins,FALSE,"Wing, Centre",Romania v France,Bucharest,1982-10-31,111,110,1,125,30,0,0,0,NA,70,36,5,0.6306306306306306,France,0.308179,44.39118300000001
709,Thierry,Janeczek,1959-08-04,FALSE,St-Denis-du-Sig,FALSE,Flanker,France v Argentina,Toulouse,1982-11-14,3,3,0,0,0,0,0,0,NA,2,1,0,0.6666666666666666,France,-72.0798544,45.4583886
710,Jean-Charles,Orso,1958-01-06,FALSE,Cannes,FALSE,"Lock, No. 8",France v Argentina,Toulouse,1982-11-14,11,9,2,0,0,0,0,0,NA,7,2,2,0.6363636363636364,France,7.017369,43.552847
711,Jacques,Begu,1957-04-22,FALSE,Dax,FALSE,Wing,France v Argentina,Parc des Princes,1982-11-20,3,2,1,8,2,0,0,0,NA,2,1,0,0.6666666666666666,France,-80.3212932,25.8510938
712,Christian,Delage,1954-01-16,FALSE,Brive-la-Gaillarde,FALSE,Fly-half,France v Scotland,Parc des Princes,1983-02-05,2,2,0,0,0,0,0,0,NA,1,1,0,0.5,France,1.533937,45.159555
713,Jean-Louis,Dupont,1956-03-17,FALSE,Beaumont-de-Lomagne,FALSE,Hooker,France v Scotland,Parc des Princes,1983-02-05,1,1,0,0,0,0,0,0,NA,1,0,0,1,France,0.9885109999999999,43.88330999999999
