cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country,lon,lat
703,William,Weston,1904-12-21,FALSE,Potterspury,FALSE,Flanker,England v Ireland,Twickenham,1933-02-11,16,16,0,0,0,0,0,0,0,10,4,2,0.625,England,-0.890779,52.080153
704,Peter,Cranmer,1914-09-10,FALSE,"Acocks Green, BHam",FALSE,Centre,Wales v England,Cardiff,1934-01-20,16,16,0,14,1,0,1,2,0,10,4,2,0.625,England,-1.8308359,52.44558379999999
705,John,Dicks,1912-09-12,FALSE,"Mears Ashby, Nthants",FALSE,Lock,Wales v England,Cardiff,1934-01-20,8,8,0,0,0,0,0,0,0,6,1,1,0.75,England,-0.770828,52.28972779999999
706,Henry,Fry,1910-12-22,FALSE,W Derby,FALSE,Flanker,Wales v England,Cardiff,1934-01-20,3,3,0,6,2,0,0,0,0,3,0,0,1,England,-2.909981,53.431082
707,Graham,Meikle,1911-10-14,FALSE,Waterloo,FALSE,Wing,Wales v England,Cardiff,1934-01-20,3,3,0,12,4,0,0,0,0,3,0,0,1,England,-92.34257749999999,42.492786
708,Tuppy,Owen-Smith,1909-02-18,FALSE,Rondebosch,FALSE,Fullback,Wales v England,Cardiff,1934-01-20,10,10,0,0,0,0,0,0,0,8,1,1,0.8,England,18.4762773,-33.9635803
709,Tim,Warr,1913-05-15,FALSE,"Selly Oak, Birmingham",FALSE,Wing,Wales v England,Cardiff,1934-01-20,2,2,0,3,1,0,0,0,0,2,0,0,1,England,-1.9385408,52.4408809
710,John,Wright,1910-08-06,FALSE,"Whitchurch, Salop",FALSE,Lock,Wales v England,Cardiff,1934-01-20,1,1,0,0,0,0,0,0,0,1,0,0,1,England,-2.682045,52.968716
711,Charles,Slow,NA,NA,Northampton,FALSE,Fly-half,England v Scotland,Twickenham,1934-03-17,1,1,0,0,0,0,0,0,0,1,0,0,1,England,-72.64120129999999,42.3250896
712,Harold,Boughton,1910-09-07,FALSE,Gloucester,FALSE,Fullback,England v Wales,Twickenham,1935-01-19,3,3,0,14,0,1,4,0,0,1,1,1,0.3333333333333333,England,-70.6619888,42.6159285
713,Peter,Candler,1914-01-28,FALSE,Exeter,FALSE,Fly-half,England v Wales,Twickenham,1935-01-19,10,10,0,6,2,0,0,0,0,5,3,2,0.5,England,-96.9821243,32.8996787
714,Allan,Clarke,1913-02-21,FALSE,Coventry,FALSE,Lock,England v Wales,Twickenham,1935-01-19,6,6,0,0,0,0,0,0,0,2,2,2,0.3333333333333333,England,-1.519693,52.406822
715,Arthur,Cridlan,1909-07-09,FALSE,Ealing,FALSE,Flanker,England v Wales,Twickenham,1935-01-19,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,England,-0.3413965,51.5250366
716,Jimmy,Giles,1910-01-05,FALSE,Coventry,FALSE,Scrum-half,England v Wales,Twickenham,1935-01-19,8,8,0,6,2,0,0,0,0,5,2,1,0.625,England,-1.519693,52.406822
717,Jack,Heaton,1912-08-30,FALSE,"St Helens, Lancs",FALSE,Centre,England v Wales,Twickenham,1935-01-19,9,9,0,17,0,4,3,0,0,5,3,1,0.5555555555555556,England,-2.737095,53.456307
718,Dudley,Kemp,1910-01-18,FALSE,Isle of Wight,FALSE,No. 8,England v Wales,Twickenham,1935-01-19,1,1,0,0,0,0,0,0,0,0,0,1,0,England,-1.304734,50.69384789999999
719,Roy,Leyland,1912-03-06,FALSE,Astley,FALSE,Wing,England v Wales,Twickenham,1935-01-19,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,England,-79.39706389999999,43.6466527
720,Ernie,Nicholson,1912-06-10,FALSE,Long Ashton,FALSE,Hooker,England v Wales,Twickenham,1935-01-19,5,5,0,0,0,0,0,0,0,2,1,2,0.4,England,-2.647401,51.431876
721,Arthur,Payne,1907-11-11,FALSE,Bristol,FALSE,No. 8,England v Ireland,Twickenham,1935-02-09,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England,-2.58791,51.454513
722,Dick,Auty,1910-08-19,FALSE,"Batley, Yorks",FALSE,Fly-half,Scotland v England,Murrayfield,1935-03-16,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.635083,53.717028
723,Edward,Hamilton-Hill,1908-11-22,FALSE,Peterborough,FALSE,Flanker,England v New Zealand,Twickenham,1936-01-04,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,England,-0.2405299,52.56949849999999
724,Alexander,Obolensky,1916-02-17,FALSE,Petrograd,FALSE,Wing,England v New Zealand,Twickenham,1936-01-04,4,4,0,6,2,0,0,0,0,2,1,1,0.5,England,30.3609096,59.9310584
725,Hal,Sever,1910-03-03,FALSE,Bucklow,FALSE,Wing,England v New Zealand,Twickenham,1936-01-04,10,10,0,19,5,0,0,1,0,6,3,1,0.6,England,-73.9647057,40.7751289
726,Harold,Wheatley,1912-12-26,FALSE,Coventry,FALSE,Prop,Ireland v England,Lansdowne Road,1936-02-08,7,7,0,0,0,0,0,0,0,3,4,0,0.42857142857142855,England,-1.519693,52.406822
727,Herbert,Toft,1909-10-02,FALSE,Salford,FALSE,Hooker,England v Scotland,Twickenham,1936-03-21,10,10,0,0,0,0,0,0,0,7,3,0,0.7,England,-2.2901264,53.48752349999999
728,Arthur,Butler,1914-09-30,FALSE,Oxford,FALSE,Wing,England v Wales,Twickenham,1937-01-16,2,2,0,3,1,0,0,0,0,2,0,0,1,England,-1.2577263,51.7520209
729,David,Campbell,1915-07-16,FALSE,"Adelong, NSW",FALSE,Flanker,England v Wales,Twickenham,1937-01-16,2,2,0,0,0,0,0,0,0,2,0,0,1,England,148.0658223,-35.31111
730,Thomas,Huskisson,1914-07-01,FALSE,Richmond,FALSE,Lock,England v Wales,Twickenham,1937-01-16,8,8,0,0,0,0,0,0,0,6,2,0,0.75,England,-77.4360481,37.5407246
731,Tommy,Kemp,1915-08-12,FALSE,Bolton,FALSE,Fly-half,England v Wales,Twickenham,1937-01-16,5,5,0,0,0,0,0,0,0,3,1,1,0.6,England,-72.87876250000001,44.3726476
732,Dermot,Milman,1912-10-24,FALSE,"Eltham, Kent",FALSE,No. 8,England v Wales,Twickenham,1937-01-16,4,4,0,0,0,0,0,0,0,2,2,0,0.5,England,0.0592898,51.4508342
733,Robin,Prescott,1913-04-05,FALSE,Paddington,FALSE,Prop,England v Wales,Twickenham,1937-01-16,6,6,0,3,1,0,0,0,0,5,1,0,0.8333333333333334,England,-104.9039628,39.7375666
734,Arthur,Wheatley,1908-12-06,FALSE,Coventry,FALSE,Lock,England v Wales,Twickenham,1937-01-16,5,5,0,0,0,0,0,0,0,3,2,0,0.6,England,-1.519693,52.406822
735,John,Cook,1911-05-16,FALSE,"Houghton Regis, Beds",FALSE,Flanker,Scotland v England,Murrayfield,1937-03-20,1,1,0,0,0,0,0,0,0,1,0,0,1,England,-0.524733,51.9038619
736,Jeff,Reynolds,1916-01-02,FALSE,Canton,FALSE,Fly-half,Scotland v England,Murrayfield,1937-03-20,5,5,0,7,1,0,0,1,0,2,3,0,0.4,England,-81.378447,40.79894729999999
737,Jimmy,Unwin,1912-09-18,FALSE,"Birdbrook, Essex",FALSE,Wing,Scotland v England,Murrayfield,1937-03-20,6,6,0,9,3,0,0,0,0,2,4,0,0.3333333333333333,England,0.4889399,52.042811
738,Hubert,Freakes,1914-02-02,FALSE,Durban,FALSE,Fullback,Wales v England,Cardiff,1938-01-15,3,3,0,2,0,1,0,0,0,1,2,0,0.3333333333333333,England,31.0218404,-29.85868039999999
739,Basil,Nicholson,1913-01-01,FALSE,Lewisham,FALSE,Centre,Wales v England,Cardiff,1938-01-15,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,England,-0.0117006,51.4414579
740,Mike,Marshall,1917-05-18,FALSE,Yorkshire,FALSE,No. 8,Ireland v England,Lansdowne Road,1938-02-12,5,5,0,3,1,0,0,0,0,3,2,0,0.6,England,NA,NA
741,Grahame,Parker,1912-02-11,FALSE,Gloucester,FALSE,Fullback,Ireland v England,Lansdowne Road,1938-02-12,2,2,0,24,0,6,4,0,0,1,1,0,0.5,England,-70.6619888,42.6159285
742,Alan,Brown,1911-08-28,FALSE,St Helens,FALSE,Flanker,England v Scotland,Twickenham,1938-03-19,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-122.8212356,45.85896100000001
743,Tom,Berry,1911-07-17,FALSE,Slawston,FALSE,Flanker,England v Wales,Twickenham,1939-01-21,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England,-0.8542759999999999,52.541313
744,Robert,Carr,1917-07-11,FALSE,Backlow,FALSE,Wing,England v Wales,Twickenham,1939-01-21,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England,NA,NA
745,Paul,Cooke,1916-12-18,FALSE,Marylebone,FALSE,Scrum-half,England v Wales,Twickenham,1939-01-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England,-0.1498955,51.5188746
746,Dickie,Guest,1918-03-12,FALSE,Prescot,FALSE,Wing,England v Wales,Twickenham,1939-01-21,13,13,0,15,5,0,0,0,0,7,5,1,0.5384615384615384,England,-2.804564,53.428674
747,George,Hancock,1912-03-21,FALSE,Wirral,FALSE,Centre,England v Wales,Twickenham,1939-01-21,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England,-3.073754,53.3727181
748,Derek,Teden,1916-07-19,FALSE,Edmonton,FALSE,Prop,England v Wales,Twickenham,1939-01-21,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,England,-113.4938229,53.5461245
749,Gus,Walker,1912-08-24,FALSE,Garforth,FALSE,Fly-half,England v Wales,Twickenham,1939-01-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England,-1.389877,53.792149
750,John,Watkins,1913-02-24,FALSE,Taunton,FALSE,Flanker,England v Wales,Twickenham,1939-01-21,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England,-71.0897674,41.900101
751,Jack,Ellis,1912-10-28,FALSE,"Rothwell Haigh, Leeds",FALSE,Scrum-half,Scotland v England,Murrayfield,1939-03-18,1,1,0,0,0,0,0,0,0,1,0,0,1,England,-1.497452,53.75826900000001
752,Ernest,Parsons,1912-10-24,FALSE,Christchurch,FALSE,Fullback,Scotland v England,Murrayfield,1939-03-18,1,1,0,0,0,0,0,0,0,1,0,0,1,England,172.6305589,-43.5320214
753,Billy,Bennett,1922-09-21,FALSE,Putney,FALSE,Centre,Wales v England,Cardiff,1947-01-18,7,7,0,3,1,0,0,0,0,3,3,1,0.42857142857142855,England,-72.5217237,42.975268
754,Arthur,Gray,1917-09-04,FALSE,Leeds,FALSE,Fullback,Wales v England,Cardiff,1947-01-18,3,3,0,2,0,1,0,0,0,2,1,0,0.6666666666666666,England,-1.5490774,53.8007554
755,Nim,Hall,1925-08-02,FALSE,Huddersfield,FALSE,Fly-half,Wales v England,Cardiff,1947-01-18,17,17,0,39,0,8,4,3,0,9,6,2,0.5294117647058824,England,-1.7850351,53.645792
756,Alan,Henderson,1920-05-26,FALSE,Kirkintilloch,FALSE,Hooker,Wales v England,Cardiff,1947-01-18,9,9,0,3,1,0,0,0,0,3,6,0,0.3333333333333333,England,-4.1561656,55.9392401
757,Geoffrey,Kelly,1914-02-09,FALSE,Royston,FALSE,Prop,Wales v England,Cardiff,1947-01-18,4,4,0,0,0,0,0,0,0,2,1,1,0.5,England,-83.11014829999999,34.2870503
758,Bill,Moore,1921-02-24,FALSE,Leicester,FALSE,Scrum-half,Wales v England,Cardiff,1947-01-18,7,7,0,0,0,0,0,0,0,4,3,0,0.5714285714285714,England,-1.1397592,52.6368778
759,Joe,Mycock,1914-01-17,FALSE,"Chorlton, Lancs",FALSE,Lock,Wales v England,Cardiff,1947-01-18,5,5,0,0,0,0,0,0,0,3,2,0,0.6,England,-2.27829,53.444858
760,Sam,Perry,1918-07-16,FALSE,Isle of Wight,FALSE,Lock,Wales v England,Cardiff,1947-01-18,7,7,0,0,0,0,0,0,0,1,5,1,0.14285714285714285,England,-1.304734,50.69384789999999
761,Edward,Scott,1918-06-14,FALSE,"Truro, Cornwall",FALSE,Centre,Wales v England,Cardiff,1947-01-18,5,5,0,0,0,0,0,0,0,1,3,1,0.2,England,-5.051041,50.263195
762,Micky,Steele-Bodger,1925-09-04,FALSE,Tamworth,FALSE,Flanker,Wales v England,Cardiff,1947-01-18,9,9,0,0,0,0,0,0,0,3,5,1,0.3333333333333333,England,-1.691032,52.633584
763,David,Swarbrick,1927-01-17,FALSE,Tynemouth,FALSE,Wing,Wales v England,Cardiff,1947-01-18,6,6,0,0,0,0,0,0,0,2,3,1,0.3333333333333333,England,-1.4255818,55.0175869
764,Jika,Travers,1919-07-07,FALSE,Waverley,FALSE,Flanker,Wales v England,Cardiff,1947-01-18,6,6,0,4,0,2,0,0,0,3,2,1,0.5,England,-0.6764416999999999,51.1565897
765,Harry,Walker,1915-02-11,FALSE,Aston,FALSE,Prop,Wales v England,Cardiff,1947-01-18,9,9,0,0,0,0,0,0,0,3,5,1,0.3333333333333333,England,-75.4257325,39.86481939999999
766,Don,White,1926-01-16,FALSE,"E Barton, Northants",FALSE,Flanker,Wales v England,Cardiff,1947-01-18,14,14,0,6,2,0,0,0,0,8,5,1,0.5714285714285714,England,-0.752765,52.26682
767,Squib,Donnelly,1917-10-17,FALSE,Ngaruawahia,FALSE,Centre,Ireland v England,Lansdowne Road,1947-02-08,1,1,0,0,0,0,0,0,0,0,1,0,0,England,175.1467392,-37.6674316
768,James,George,1918-08-24,FALSE,Falmouth,FALSE,Lock,England v Scotland,Twickenham,1947-03-15,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,England,-70.60858859999999,41.5532208
769,Cyril,Holmes,1915-01-11,FALSE,Bolton,FALSE,Wing,England v Scotland,Twickenham,1947-03-15,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,England,-72.87876250000001,44.3726476
770,Ossie,Newton-Thompson,1920-12-02,FALSE,Paddington,FALSE,Scrum-half,England v Scotland,Twickenham,1947-03-15,2,2,0,0,0,0,0,0,0,2,0,0,1,England,-104.9039628,39.7375666
771,Bob,Weighill,1920-09-09,FALSE,Kings Norton,FALSE,No. 8,England v Scotland,Twickenham,1947-03-15,4,4,0,0,0,0,0,0,0,2,2,0,0.5,England,-1.9191849,52.41209809999999
772,George,Gibbs,1920-03-31,FALSE,Not Available,FALSE,Prop,England v France,Twickenham,1947-04-19,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England,-122.2636808,37.8009514
773,Syd,Newman,1919-07-27,FALSE,Pretoria,FALSE,Fullback,England v France,Twickenham,1947-04-19,3,3,0,3,0,0,1,0,0,1,1,1,0.3333333333333333,England,28.2292712,-25.7478676
774,Vic,Roberts,1924-08-06,FALSE,Penryn,FALSE,Flanker,England v France,Twickenham,1947-04-19,16,16,0,6,2,0,0,0,0,7,9,0,0.4375,England,-121.1692868,38.8519794
775,Eric,Evans,1921-02-01,FALSE,Droylsden,FALSE,Hooker,England v Australia,Twickenham,1948-01-03,30,30,0,15,5,0,0,0,0,17,10,3,0.5666666666666667,England,-2.148716,53.480784
776,John,Keeling,1925-10-28,FALSE,Cairo,FALSE,Hooker,England v Australia,Twickenham,1948-01-03,2,2,0,0,0,0,0,0,0,0,1,1,0,England,31.2357116,30.0444196
777,Richard,Madge,1914-12-19,FALSE,Exeter,FALSE,Scrum-half,England v Australia,Twickenham,1948-01-03,4,4,0,0,0,0,0,0,0,0,3,1,0,England,-96.9821243,32.8996787
778,Douglas,Vaughan,1925-07-15,FALSE,Wrexham,FALSE,No. 8,England v Australia,Twickenham,1948-01-03,8,8,0,0,0,0,0,0,0,2,5,1,0.25,England,-2.992494,53.04304
779,Humphrey,Luya,1918-02-03,FALSE,W Derby,FALSE,Lock,England v Wales,Twickenham,1948-01-17,5,5,0,0,0,0,0,0,0,0,4,1,0,England,-2.909981,53.431082
780,Ivor,Preece,1920-12-15,FALSE,Coventry,FALSE,Fly-half,England v Ireland,Twickenham,1948-02-14,13,13,0,3,0,0,0,1,0,3,9,1,0.23076923076923078,England,-1.519693,52.406822
781,Dick,Uren,1926-02-26,FALSE,West Kirby,FALSE,Fullback,England v Ireland,Twickenham,1948-02-14,4,4,0,7,0,2,1,0,0,1,3,0,0.25,England,-3.1842948,53.3723866
782,Tom,Price,1914-07-26,FALSE,Not Available,FALSE,Prop,Scotland v England,Murrayfield,1948-03-20,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,England,-122.2636808,37.8009514
783,Martin,Turner,1921-08-01,FALSE,Croydon,FALSE,Wing,Scotland v England,Murrayfield,1948-03-20,2,2,0,0,0,0,0,0,0,0,2,0,0,England,-0.098234,51.376165
784,Lewis,Cannell,1926-06-10,FALSE,Coventry,FALSE,Centre,France v England,Colombes,1948-03-29,19,19,0,6,2,0,0,0,0,9,9,1,0.47368421052631576,England,-1.519693,52.406822
785,Patrick,Sykes,1925-03-03,FALSE,"Vancouver, BC",FALSE,Scrum-half,France v England,Colombes,1948-03-29,7,7,0,0,0,0,0,0,0,5,1,1,0.7142857142857143,England,-123.1207375,49.2827291
786,Allan,Towell,1925-03-07,FALSE,Middlesbrough,FALSE,Centre,France v England,Colombes,1948-03-29,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England,-1.234956,54.574227
787,Mike,Berridge,1923-02-28,FALSE,Huntingdon,FALSE,Prop,Wales v England,Cardiff,1949-01-15,2,2,0,0,0,0,0,0,0,0,2,0,0,England,-78.0102813,40.48479589999999
788,Bryan,Braithwaite-Exley,1927-11-30,FALSE,Wetherby,FALSE,No. 8,Wales v England,Cardiff,1949-01-15,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.384816,53.92705600000001
789,Tom,Danby,1926-08-10,FALSE,"Trimdon, Durham",FALSE,Wing,Wales v England,Cardiff,1949-01-15,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.4356198,54.703328
790,Jack,Gregory,1923-06-22,FALSE,Bristol,FALSE,Wing,Wales v England,Cardiff,1949-01-15,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-2.58791,51.454513
791,Barry,Holmes,1928-01-06,FALSE,Buenos Aires,FALSE,Fullback,Wales v England,Cardiff,1949-01-15,6,6,0,4,0,2,0,0,0,2,4,0,0.3333333333333333,England,-58.3815591,-34.6036844
792,Edward,Horsfall,1917-08-11,FALSE,Huddersfield,FALSE,Flanker,Wales v England,Cardiff,1949-01-15,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.7850351,53.645792
793,Geoffrey,Hosking,1922-03-11,FALSE,"St Thomas, Devon",FALSE,Lock,Wales v England,Cardiff,1949-01-15,5,5,0,3,1,0,0,0,0,2,3,0,0.4,England,-3.5428206,50.71523970000001
794,Gordon,Rimmer,1925-02-28,FALSE,Southport,FALSE,Scrum-half,Wales v England,Cardiff,1949-01-15,13,13,0,0,0,0,0,0,0,3,10,0,0.23076923076923078,England,-78.01930109999999,33.9182092
795,Clive van,Ryneveld,1928-03-19,FALSE,Cape Town,FALSE,Centre,Wales v England,Cardiff,1949-01-15,4,4,0,9,3,0,0,0,0,2,2,0,0.5,England,18.4240553,-33.9248685
796,John,Kendall-Carpenter,1925-09-25,FALSE,Cardiff,FALSE,No. 8,Ireland v England,Lansdowne Road,1949-02-12,23,23,0,3,1,0,0,0,0,12,10,1,0.5217391304347826,England,-3.17909,51.48158100000001
797,Robert,Kennedy,1925-08-14,FALSE,"Bulawayo, Rhodesia",FALSE,Wing,Ireland v England,Lansdowne Road,1949-02-12,3,3,0,3,1,0,0,0,0,2,1,0,0.6666666666666666,England,28.5873388,-20.1457125
798,John,Matthews,1920-06-14,FALSE,Hastings,FALSE,Lock,England v France,Twickenham,1949-02-26,10,10,0,0,0,0,0,0,0,6,4,0,0.6,England,-98.38987259999999,40.5862583
799,John,Steeds,1916-09-27,FALSE,Edmonton,FALSE,Hooker,England v France,Twickenham,1949-02-26,5,5,0,0,0,0,0,0,0,3,2,0,0.6,England,-113.4938229,53.5461245
800,Brian,Boobbyer,1928-02-25,FALSE,Ealing,FALSE,Centre,England v Wales,Twickenham,1950-01-21,9,9,0,6,2,0,0,0,0,4,5,0,0.4444444444444444,England,-0.3413965,51.5250366
801,Ian,Botting,1922-05-18,FALSE,Dunedin,FALSE,Wing,England v Wales,Twickenham,1950-01-21,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England,-82.7717684,28.0197404
802,John,Cain,1920-06-12,FALSE,W Derby,FALSE,Flanker,England v Wales,Twickenham,1950-01-21,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-2.909981,53.431082
803,Murray,Hofmeyer,1925-12-09,FALSE,Pretoria,FALSE,Fullback,England v Wales,Twickenham,1950-01-21,3,3,0,7,0,2,1,0,0,0,3,0,0,England,28.2292712,-25.7478676
804,Wally,Holmes,1925-09-10,FALSE,Nuneaton,FALSE,Prop,England v Wales,Twickenham,1950-01-21,16,16,0,0,0,0,0,0,0,8,7,1,0.5,England,-1.465382,52.520489
805,Herbert,Jones,1918-08-22,FALSE,"Landkey, Barnstaple",TRUE,Lock,England v Wales,Twickenham,1950-01-21,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,England,-4.0084502,51.0628647
806,Harry,Small,1922-01-07,FALSE,Not Available,FALSE,Flanker,England v Wales,Twickenham,1950-01-21,4,4,0,0,0,0,0,0,0,1,3,0,0.25,England,-122.2636808,37.8009514
807,John,Smith,1926-05-23,FALSE,Stroud,FALSE,Wing,England v Wales,Twickenham,1950-01-21,4,4,0,12,4,0,0,0,0,1,3,0,0.25,England,-96.6580726,35.7486798
808,Akker,Adkins,1922-06-02,FALSE,Coventry,FALSE,Lock,England v Ireland,Twickenham,1950-02-11,7,7,0,3,1,0,0,0,0,4,2,1,0.5714285714285714,England,-1.519693,52.406822
809,John,Hyde,1930-06-08,FALSE,Wellingborough,FALSE,Wing,France v England,Colombes,1950-02-25,2,2,0,0,0,0,0,0,0,0,2,0,0,England,-0.6939639999999999,52.302419
810,John,Baume,1920-07-18,FALSE,Dewsbury,FALSE,Prop,Scotland v England,Murrayfield,1950-03-18,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-1.6296949,53.689833
811,Jasper,Bartlett,1924-10-17,FALSE,Birmingham,FALSE,Lock,Wales v England,Swansea,1951-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-86.8103567,33.5185892
812,Ted,Hewitt,1924-04-22,FALSE,Coventry,FALSE,Fullback,Wales v England,Swansea,1951-01-20,3,3,0,2,0,1,0,0,0,0,3,0,0,England,-1.519693,52.406822
813,Philip,Moore,1921-04-06,FALSE,Not Available,FALSE,No. 8,Wales v England,Swansea,1951-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-122.2636808,37.8009514
814,Lionel,Oakley,1926-01-24,FALSE,"Ramna, Dacca",FALSE,Centre,Wales v England,Swansea,1951-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,England,90.3983829,23.7330218
815,George,Rittson-Thomas,1926-12-18,FALSE,Cardiff,FALSE,Flanker,Wales v England,Swansea,1951-01-20,3,3,0,3,1,0,0,0,0,0,3,0,0,England,-3.17909,51.48158100000001
816,Trevor,Smith,1920-04-03,FALSE,Bedford,FALSE,Hooker,Wales v England,Swansea,1951-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-71.2760089,42.4906231
817,Bob,Stirling,1919-09-04,FALSE,Lichfield,FALSE,Prop,Wales v England,Swansea,1951-01-20,18,18,0,3,1,0,0,0,0,10,7,1,0.5555555555555556,England,-1.831672,52.681602
818,Vic,Tindall,1928-08-01,FALSE,Kingsclere,FALSE,Wing,Wales v England,Swansea,1951-01-20,4,4,0,0,0,0,0,0,0,1,3,0,0.25,England,-1.241705,51.325073
819,Squire,Wilkins,1924-12-26,FALSE,Leeds,FALSE,Lock,Wales v England,Swansea,1951-01-20,13,13,0,0,0,0,0,0,0,7,5,1,0.5384615384615384,England,-1.5490774,53.8007554
820,Peter,Woodruff,1920-10-30,FALSE,Newport,FALSE,Wing,Wales v England,Swansea,1951-01-20,4,4,0,0,0,0,0,0,0,1,3,0,0.25,England,-94.1043876,37.5278234
821,Evan,Hardy,1927-11-13,FALSE,Meerut,FALSE,Fly-half,Ireland v England,Lansdowne Road,1951-02-10,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,England,77.7064137,28.9844618
822,Bruce,Neale,1923-09-15,FALSE,Chelsea,FALSE,Lock,Ireland v England,Lansdowne Road,1951-02-10,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,England,-95.439145,36.5402086
823,John,Williams,1927-08-24,FALSE,Penzance,FALSE,Centre,Ireland v England,Lansdowne Road,1951-02-10,2,2,0,0,0,0,0,0,0,1,1,0,0.5,England,-5.537592,50.118798
824,William,Hook,1920-12-21,FALSE,Gloucester,FALSE,Fullback,England v Scotland,Twickenham,1951-03-17,3,3,0,2,0,1,0,0,0,1,2,0,0.3333333333333333,England,-70.6619888,42.6159285
825,Dennis,Shuttleworth,1928-07-22,FALSE,Leeds,FALSE,Scrum-half,England v Scotland,Twickenham,1951-03-17,2,2,0,0,0,0,0,0,0,2,0,0,1,England,-1.5490774,53.8007554
826,Albert,Agar,1923-11-12,FALSE,Hartlepool,FALSE,Centre,England v South Africa,Twickenham,1952-01-05,7,7,0,6,1,0,0,1,0,4,2,1,0.5714285714285714,England,-1.212926,54.691745
827,Alec,Lewis,1920-08-20,FALSE,Brighton,FALSE,Flanker,England v South Africa,Twickenham,1952-01-05,10,10,0,0,0,0,0,0,0,6,3,1,0.6,England,-111.9550744,41.1530459
828,Chris,Winn,1926-11-13,FALSE,Beckenham,FALSE,Wing,England v South Africa,Twickenham,1952-01-05,8,8,0,9,3,0,0,0,0,5,3,0,0.625,England,-0.025813,51.40817
829,Ted,Woodward,1931-04-17,FALSE,Wycombe,FALSE,Wing,England v South Africa,Twickenham,1952-01-05,15,15,0,21,6,0,1,0,0,8,5,2,0.5333333333333333,England,-75.0193293,40.2819311
830,Elliott,Woodgate,1922-01-02,FALSE,Totnes,FALSE,Prop,England v Wales,Twickenham,1952-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,England,-3.685797,50.433741
831,Philip,Collins,1928-11-04,FALSE,Redruth,FALSE,Fullback,Scotland v England,Murrayfield,1952-03-15,3,3,0,0,0,0,0,0,0,3,0,0,1,England,-5.226666,50.233022
832,Reginald,Bazley,1929-12-15,FALSE,Barrow-in-Furness,FALSE,Wing,England v Ireland,Twickenham,1952-03-29,10,10,0,6,2,0,0,0,0,6,2,2,0.6,England,-3.218894,54.108967
833,Nick,Labuschagne,1931-05-26,FALSE,Durban,FALSE,Hooker,Wales v England,Cardiff,1953-01-17,5,5,0,0,0,0,0,0,0,2,2,1,0.4,England,31.0218404,-29.85868039999999
834,Martin,Regan,1929-09-24,FALSE,St Helens,FALSE,Fly-half,Wales v England,Cardiff,1953-01-17,12,12,0,3,1,0,0,0,0,8,3,1,0.6666666666666666,England,-122.8212356,45.85896100000001
835,Jeff,Butterfield,1929-08-09,FALSE,Heckmondwike,FALSE,Centre,England v France,Twickenham,1953-02-28,32,32,0,27,8,0,0,1,0,18,9,5,0.5625,England,-1.670679,53.706976
836,Tug,Wilson,1926-10-07,FALSE,Wilderness,FALSE,Flanker,England v France,Twickenham,1953-02-28,8,8,0,12,4,0,0,0,0,5,3,0,0.625,England,-105.2771332,40.0050623
837,Phil,Davies,1928-08-06,FALSE,"Abberley, Worcs",FALSE,Centre,England v Scotland,Twickenham,1953-03-21,14,14,0,3,1,0,0,0,0,7,5,2,0.5,England,-2.3634671,52.3081555
